,validDate,stoxxId,currency,adjustedOpenPrice,adjustedOpenNet,adjustedOpenGross,adjustmentFactor,closePrice,freeFloat,shares,Capfactor
291,20240229,TH20Q2,THB,18.9,18.9,18.9,,18.6,0.7008,425193894.0,0.6992009
292,20240229,762084,EUR,0.703,0.703,0.703,,0.702,0.7519,600726263.0,
293,20240229,655116,AUD,0.195,0.195,0.195,,0.19,0.5573,2154985818.0,
294,20240229,MY21AX,MYR,0.045,0.045,0.045,,0.05,0.5299,15979080232.0,1.0
295,20240229,KR15M3,KRW,14810.0,14810.0,14810.0,,14810.0,0.7155,8930907.0,1.0
296,20240229,680458,JPY,6356.0,6356.0,6356.0,,6387.0,1.0,2024122965.0,1.0
297,20240229,492752,EUR,11.735,11.735,11.735,,11.81,0.7686,2641318800.0,1.0
298,20240229,CN1DT6,CNY,8.46,8.46,8.46,,8.89,0.699,733941062.0,
299,20240229,IL3039,ILS,11.33,11.33,11.33,,11.49,0.8658,33197053.0,1.0
300,20240229,ID20A7,IDR,1290.0,1290.0,1290.0,,1270.0,0.47,18450388228.0,1.0
301,20240229,CN1GFV,CNY,2.06,2.06,2.06,,2.1,0.5732,2965219134.0,
302,20240229,PT101K,EUR,13.9,13.9,13.9,,13.82,0.1821,81270000.0,1.0
303,20240229,KR12CQ,KRW,12730.0,12730.0,12730.0,,12640.0,0.6261,19308690.0,1.0
304,20240229,US51UM,USD,23.745,23.745,23.745,,23.24,0.7362,164180377.0,1.0
305,20240229,690059,JPY,2363.0,2363.0,2363.0,,2370.5,0.5392,187665738.0,1.0
306,20240229,US5393,USD,105.05,105.05,105.05,,104.16,0.8423,61218573.0,1.0
307,20240229,689664,JPY,668.0,668.0,668.0,,655.0,0.9059,87074993.0,1.0
308,20240229,KR15K1,KRW,7320.0,7320.0,7320.0,,7260.0,0.6487,52420851.0,1.0
309,20240229,NG20TY,NGN,54.0,54.0,54.0,,56.0,0.2775,12146878241.0,
310,20240229,ID30GE,IDR,605.0,605.0,605.0,,605.0,0.4836,14974591382.0,1.0
311,20240229,CN24PU,USD,0.198,0.198,0.198,,0.2,0.8013,800806500.0,1.0
312,20240229,CN1H4L,CNY,24.87,24.87,24.87,,25.0,0.5032,949024050.0,
313,20240229,557955,EUR,11.575,11.575,11.575,,11.55,0.4874,897264465.0,1.0
314,20240229,US10YL,USD,202.04,202.04,202.04,,201.88,0.8707,3178921391.0,1.0
315,20240229,050450,GBP,6.132,6.132,6.132,,6.196,1.0,751630890.0,1.0
316,20240229,072769,GBP,50.62,50.62,50.62,,49.98,1.0,736535179.0,1.0
317,20240229,IN0B8O,INR,23.84,23.84,23.84,,24.45,0.61,28758015372.0,1.0
318,20240229,243979,CAD,29.0,29.0,29.0,,29.09,1.0,281831153.0,1.0
319,20240229,471991,GBP,36.74,36.74,36.74,,36.94,0.6461,49477705.0,1.0
320,20240229,CN12BD,CNY,11.07,11.07,11.07,,11.6,0.8522,869178283.0,
321,20240229,775125,NOK,332.0,332.0,332.0,,330.0,0.6379,254725627.0,1.0
322,20240229,IBM,USD,185.3,185.3,185.3,,185.03,1.0,913118581.0,1.0
323,20240229,US02PD,USD,63.64,63.34075,63.2125,,63.19,1.0,36163370.0,1.0
324,20240229,US50E5,USD,5.74,5.74,5.74,,5.86,1.0,238672102.0,1.0
325,20240229,CN0U70,CNY,4.46,4.46,4.46,,4.62,0.8065,1793901141.0,
326,20240229,664035,JPY,1367.0,1367.0,1367.0,,1365.0,1.0,21939933.0,1.0
327,20240229,SE50MX,SEK,153.6,153.6,153.6,,154.0,1.0,35251329.0,1.0
328,20240229,TW04A3,TWD,39.25,39.25,39.25,,39.5,0.6892,554170100.0,1.0
329,20240229,KR109L,KRW,33700.0,33700.0,33700.0,,33750.0,0.4014,46448520.0,1.0
330,20240229,US30XM,USD,11.78,11.78,11.78,,11.87,1.0,155844358.0,1.0
331,20240229,IL20W1,ILS,37.6,37.6,37.6,,38.19,0.6878,253094306.0,1.0
332,20240229,IN00AF,INR,3470.75,3470.75,3470.75,,3481.6,0.7478,1374548315.0,0.6552554
333,20240229,JP50N0,JPY,10020.0,10020.0,10020.0,,10085.0,0.5928,76557545.0,1.0
334,20240229,B0Z6X0,JPY,218.9,218.9,218.9,,216.3,0.8193,2331998610.0,1.0
335,20240229,610989,HKD,18.3,18.3,18.3,,18.08,0.7605,2850000000.0,1.0
336,20240229,CN0V3X,CNY,2.33,2.33,2.33,,2.35,0.6411,3115165266.0,
337,20240229,HK018A,HKD,10.32,10.32,10.32,,10.4,0.3995,690959695.0,
338,20240229,PSC,USD,34.81,34.81,34.81,,34.78,0.9181,273165817.0,1.0
339,20240229,689518,JPY,20940.0,20940.0,20940.0,,20540.0,0.5148,14768909.0,1.0
340,20240229,TW14RL,TWD,67.9,67.9,67.9,,67.0,1.0,178009961.0,1.0
341,20240229,KR00KV,KRW,139300.0,139300.0,139300.0,,140000.0,0.7635,74693696.0,1.0
342,20240229,629005,HKD,26.65,26.65,26.65,,26.0,0.2546,6217197282.0,1.0
343,20240229,US112Q,USD,167.16,167.16,167.16,,169.23,1.0,379697277.0,1.0
344,20240229,608071,HKD,1.26,1.26,1.26,,1.27,0.4639,6110621398.0,1.0
345,20240229,B1FN8X,EUR,10.045,10.045,10.045,,9.872,0.7733,828972440.0,1.0
346,20240229,UFC,USD,64.44,64.44,64.44,,66.88,1.0,42249904.0,1.0
347,20240229,FIC,USD,1274.63,1274.63,1274.63,,1269.91,1.0,24713557.0,1.0
348,20240229,648891,JPY,729.0,729.0,729.0,,730.0,0.4994,77912716.0,
349,20240229,B0N8QD,GBP,8.555,8.555,8.555,,8.5,1.0,238363649.0,1.0
350,20240229,689355,JPY,330.0,330.0,330.0,,339.0,0.9446,109608000.0,1.0
351,20240229,PK218K,PKR,1525.0,1525.0,1525.0,,1526.1,0.2144,78600000.0,
352,20240229,SYNA,USD,99.51,99.51,99.51,,100.1,1.0,39199945.0,1.0
353,20240229,619277,JPY,2091.0,2091.0,2091.0,,2070.0,0.6616,34239312.0,1.0
354,20240229,CA105S,CAD,8.85,8.85,8.85,,9.18,0.9338,183278390.0,1.0
355,20240229,HK50W2,HKD,0.81,0.81,0.81,,0.8,0.4163,2974225233.0,
356,20240229,TBCB,USD,16.28,16.28,16.28,,16.21,1.0,160794170.0,1.0
357,20240229,547700,CAD,2.16,2.16,2.16,,2.09,0.7114,184366730.0,1.0
358,20240229,CL00HE,CLP,3060.0,3060.0,3060.0,,3299.9,0.224,1662759593.0,1.0
359,20240229,CA00CY,CAD,41.0,41.0,41.0,,40.31,1.0,47689226.0,0.4239333
360,20240229,190462,GBP,3.43,3.43,3.43,,3.47,1.0,278230621.0,1.0
361,20240229,677418,NZD,3.85,3.85,3.85,,3.85,0.9037,93506137.0,
362,20240229,TH401F,THB,37.0,37.0,37.0,,37.75,0.7463,1172021596.0,0.3548171
363,20240229,CDN,USD,300.58,300.58,300.58,,304.38,1.0,272062000.0,1.0
364,20240229,SCE,USD,67.85,67.85,67.85,,68.02,1.0,383288769.0,1.0
365,20240229,IN10W2,INR,152.05,152.05,152.05,,151.1,0.44,231999969.0,1.0
366,20240229,B02ZJ5,SGD,1.14,1.14,1.14,,1.14,0.3432,1731651443.0,1.0
367,20240229,B0BZMB,CAD,3.06,3.06,3.06,,3.04,0.6904,84164614.0,1.0
368,20240229,MY23J8,MYR,1.88,1.88,1.88,,1.88,0.6504,2557871616.0,1.0
369,20240229,MCHP,USD,82.18,82.18,82.18,,84.14,1.0,541045298.0,1.0
370,20240229,CN1J0J,CNY,9.28,9.28,9.28,,8.82,0.4603,428413599.0,
371,20240229,CN0FES,CNY,6.69,6.69,6.69,,6.87,0.5356,547397500.0,
372,20240229,KR13DS,KRW,21350.0,21350.0,21350.0,,21500.0,0.3793,16303886.0,1.0
373,20240229,HD,USD,377.61,377.61,377.61,,380.61,1.0,1000065982.0,1.0
374,20240229,ZA00T2,ZAR,20.61,20.61,20.61,,20.24,0.5604,493450321.0,1.0
375,20240229,BG501X,BGN,2.6,2.6,2.6,,2.58,1.0,34641925.0,
376,20240229,CN01WW,CNY,4.46,4.46,4.46,,4.56,0.6441,1093332092.0,
377,20240229,716083,PLN,59.2,59.2,59.2,,59.8,0.0402,19115000.0,1.0
378,20240229,RMD,USD,173.96,173.96,173.96,,173.72,1.0,147091910.0,1.0
379,20240229,IN035D,INR,1439.0,1439.0,1439.0,,1412.8,0.4957,111695680.0,1.0
380,20240229,631093,JPY,270200.0,270200.0,270200.0,,269700.0,1.0,708222.0,
381,20240229,TH40ES,THB,0.87,0.87,0.87,,0.85,0.39,6853719295.0,0.5482051
382,20240229,521638,PLN,697.0,697.0,697.0,,705.0,1.0,9650152.0,1.0
383,20240229,413366,EUR,55.45,55.45,55.45,,55.38,0.9449,1147477409.0,1.0
384,20240229,698642,JPY,3149.0,3149.0,3149.0,,3164.0,1.0,268624510.0,1.0
385,20240229,CN18S0,CNY,10.81,10.81,10.81,,10.96,0.6992,424861597.0,
386,20240229,VN20FZ,VND,16350.0,16350.0,16350.0,,16400.0,0.7589,27558066.0,
387,20240229,EO1,EUR,17.82,17.82,17.82,,17.76,0.7318,126948028.0,
388,20240229,015008,GBP,0.291,0.291,0.291,,0.2814,0.832,1450569491.0,1.0
389,20240229,CN18DL,CNY,5.31,5.31,5.31,,5.49,0.6457,1901073701.0,
390,20240229,491134,EUR,67.42,67.42,67.42,,67.58,0.7299,139041391.0,1.0
391,20240229,IN08S5,INR,203.45,203.45,203.45,,206.4,0.7587,781685642.0,1.0
392,20240229,US20QE,USD,316.15,316.15,316.15,,310.55,1.0,310815919.0,1.0
393,20240229,492211,PLN,3.35,3.35,3.35,,3.36,0.5613,234455840.0,
394,20240229,666720,JPY,419.0,419.0,419.0,,411.0,0.4112,56057474.0,
395,20240229,NO305J,NOK,125.0,125.0,125.0,,130.0,0.5296,108532000.0,
396,20240229,FPL,USD,55.04,55.04,55.04,,55.19,1.0,2051707741.0,1.0
397,20240229,CN0Q2R,HKD,2.96,2.96,2.96,,2.95,0.9403,4558146500.0,1.0
398,20240229,698589,JPY,8547.0,8547.0,8547.0,,8612.0,0.7028,40013722.0,1.0
399,20240229,TH50BQ,THB,0.28,0.28,0.28,,0.28,0.7325,10011339528.0,0.668942
400,20240229,CLI,USD,14.53,14.53,14.53,,14.6,1.0,92221526.0,1.0
401,20240229,653615,HKD,20.9,20.9,20.9,,20.95,0.5912,587107850.0,1.0
402,20240229,MY506V,MYR,0.8,0.8,0.8,,0.8,0.3337,1068000000.0,1.0
403,20240229,617350,AUD,4.74,4.74,4.74,,4.95,0.5021,1246006654.0,1.0
404,20240229,PL005F,PLN,9.2,9.2,9.2,,9.29,0.5454,91744200.0,1.0
405,20240229,CN0KN6,CNY,4.95,4.95,4.95,,5.17,0.7649,774902500.0,
406,20240229,NZ406W,NZD,2.445,2.445,2.445,,2.47,0.4921,1074640281.0,1.0
407,20240229,ITRI,USD,94.15,94.15,94.15,,92.68,1.0,45492770.0,1.0
408,20240229,IL0069,ILS,4.822,4.822,4.822,,4.83,0.7292,2766820448.0,1.0
409,20240229,CN0KAT,CNY,7.66,7.66,7.66,,8.05,0.3244,2729193841.0,
410,20240229,CN13LO,CNY,8.06,8.06,8.06,,8.87,0.5955,1382046457.0,
411,20240229,659720,JPY,1496.0,1496.0,1496.0,,1481.0,0.9363,15709968.0,
412,20240229,CN0FR5,CNY,2.65,2.65,2.65,,2.71,0.3253,6050353641.0,
413,20240229,CN02WX,CNY,7.44,7.44,7.44,,7.48,0.4358,11638109474.0,
414,20240229,CN16OU,CNY,4.43,4.43,4.43,,4.46,0.5627,2331060223.0,
415,20240229,KR16XF,KRW,21450.0,21450.0,21450.0,,21050.0,0.6531,11412356.0,1.0
416,20240229,MY22I6,MYR,0.23,0.23,0.23,,0.225,0.2873,2121889800.0,1.0
417,20240229,664706,JPY,2476.5,2476.5,2476.5,,2434.5,0.4227,1402500000.0,1.0
418,20240229,EWBC,USD,72.13,72.13,72.13,,72.86,1.0,140930142.0,1.0
419,20240229,JP019I,JPY,4015.0,4015.0,4015.0,,4205.0,0.6839,34682113.0,1.0
420,20240229,CN0L3N,CNY,4.71,4.71,4.71,,4.84,0.6833,1462076254.0,
421,20240229,KR19YJ,KRW,722.0,722.0,722.0,,713.0,0.7892,118885290.0,1.0
422,20240229,CN05VZ,CNY,2.85,2.85,2.85,,2.91,0.4472,2031124274.0,
423,20240229,UARM,USD,9.0,9.0,9.0,,8.96,1.0,188704689.0,1.0
424,20240229,PH046G,PHP,32.5,32.5,32.5,,31.6,0.503,28879231694.0,0.7952286
425,20240229,BR01UX,BRL,13.45,13.45,13.45,,12.58,0.2802,15753833284.0,1.0
426,20240229,CN1HM3,CNY,9.7,9.7,9.7,,10.18,0.9253,555128024.0,
427,20240229,625054,JPY,1443.0,1443.0,1443.0,,1415.0,1.0,286942682.0,1.0
428,20240229,CN1022,HKD,3.35,3.35,3.35,,3.39,0.9028,3098620305.0,1.0
429,20240229,MY229X,MYR,6.42,6.42,6.42,,6.34,0.385,510615380.0,1.0
430,20240229,659738,JPY,1923.0,1923.0,1923.0,,1844.0,1.0,99470017.0,1.0
431,20240229,MY227V,MYR,2.1,2.1,2.1,,2.09,0.4526,280000000.0,
432,20240229,TW1998,TWD,100.5,100.5,100.5,,103.0,0.4656,451025900.0,1.0
433,20240229,CN0EHU,CNY,3.78,3.78,3.78,,3.91,0.7089,895976271.0,
434,20240229,452518,EUR,14.205,14.205,14.205,,14.295,0.823,591723390.0,1.0
435,20240229,SG102B,SGD,2.29,2.29,2.29,,2.29,0.727,2833999365.0,1.0
436,20240229,CN0DNZ,CNY,8.38,8.38,8.38,,8.76,0.1708,4637332330.0,
437,20240229,US10WJ,USD,26.25,26.25,26.25,,26.82,1.0,74413059.0,1.0
438,20240229,PH237,HKD,2.11,2.11,2.11,,2.15,0.5348,450814079.0,
439,20240229,PK50GU,PKR,133.51,133.51,133.51,,134.44,0.357,100353310.0,
440,20240229,US30UJ,USD,27.48,27.48,27.48,,27.99,0.6057,191836973.0,1.0
441,20240229,CN0EYB,CNY,8.87,8.87,8.87,,9.0,0.604,526913102.0,
442,20240229,CN0AOX,CNY,4.6,4.6,4.6,,4.69,0.4616,1434316265.0,
443,20240229,KR152J,KRW,71300.0,71300.0,71300.0,,71500.0,0.5818,10013855.0,1.0
444,20240229,CN13MP,CNY,1.56,1.56,1.56,,1.63,0.7818,1946380317.0,
445,20240229,KR19VG,KRW,5590.0,5590.0,5590.0,,5560.0,0.4331,47821966.0,0.9515124
446,20240229,KR04GV,KRW,11820.0,11820.0,11820.0,,11640.0,0.5821,74411764.0,0.7338945
447,20240229,CRL,USD,256.73,256.73,256.73,,254.19,1.0,51271357.0,1.0
448,20240229,CN1EYC,CNY,18.51,18.51,18.51,,18.71,0.4198,566112718.0,
449,20240229,079851,GBP,24.96,24.96,24.96,,25.0,0.8845,301729472.0,1.0
450,20240229,CN02KL,CNY,1.16,1.16,1.16,,1.18,0.2872,3751168261.0,
451,20240229,ZA20Q1,ZAR,17.44,17.44,17.44,,17.55,0.7499,1467349162.0,1.0
452,20240229,PE1015,USD,165.01,165.01,165.01,,170.51,0.7227,94382317.0,
453,20240229,KR402H,KRW,23150.0,23150.0,23150.0,,23150.0,0.6041,12621492.0,1.0
454,20240229,477472,SEK,231.7,231.7,231.7,,232.9,0.859,1254385923.0,1.0
455,20240229,699076,HKD,5.94,5.94,5.94,,5.98,0.82,1978719210.0,1.0
456,20240229,MA2064,MAD,102.5,102.5,102.5,,104.0,0.7219,879095340.0,
457,20240229,637389,JPY,851.0,851.0,851.0,,851.0,0.5274,259264702.0,1.0
458,20240229,732015,HUF,17265.0,17265.0,17265.0,,17415.0,0.8634,280000010.0,1.0
459,20240229,EG20SO,EGP,24.01,24.01,24.01,,25.12,0.6607,80000000.0,1.0
460,20240229,471310,EUR,24.94,24.94,24.94,,24.32,0.9429,103195172.0,1.0
461,20240229,HK00RS,HKD,4.44,4.44,4.44,,4.55,0.5768,5045269388.0,1.0
462,20240229,689578,JPY,1580.0,1580.0,1580.0,,1532.0,0.8011,16268242.0,
463,20240229,619368,HKD,9.74,9.74,9.74,,9.65,0.6536,677434000.0,1.0
464,20240229,CN0SVM,CNY,11.31,11.31,11.31,,11.32,0.5489,1485120000.0,
465,20240229,642968,JPY,2779.0,2779.0,2779.0,,2837.0,1.0,17633400.0,1.0
466,20240229,TW02PG,TWD,41.6,41.6,41.6,,42.3,0.7454,1206556789.0,1.0
467,20240229,PAYX,USD,122.41,122.41,122.41,,122.62,0.896,361232387.0,1.0
468,20240229,481830,EUR,72.64,72.64,72.64,,73.7,0.5725,147454887.0,1.0
469,20240229,CN07PV,CNY,4.77,4.77,4.77,,4.82,0.3252,2249161747.0,
470,20240229,B1HDMD,CHF,0.0774,0.0774,0.0774,,0.0663,0.8999,3597218551.0,1.0
471,20240229,CN2528,USD,0.305,0.305,0.305,,0.304,0.9365,468850582.0,1.0
472,20240229,CN0C3E,CNY,3.33,3.33,3.33,,3.45,0.5397,819514395.0,
473,20240229,016419,GBP,5.42,5.42,5.42,,5.438,0.5,758010025.0,0.5551688
474,20240229,TW14JD,TWD,158.0,158.0,158.0,,153.0,0.5695,250000000.0,1.0
475,20240229,CN0HAQ,CNY,13.19,13.19,13.19,,13.57,0.7429,407766707.0,
476,20240229,TW01TJ,TWD,32.0,32.0,32.0,,32.15,0.8367,1178265480.0,1.0
477,20240229,TW055Z,TWD,12.3,12.3,12.3,,12.35,1.0,4069483855.0,1.0
478,20240229,AU50JS,AUD,5.71,5.71,5.71,,5.79,1.0,1038561895.0,1.0
479,20240229,CN1235,CNY,6.06,6.06,6.06,,6.19,0.4495,4421354800.0,
480,20240229,521107,SEK,34.18,34.18,34.18,,34.6,0.8649,241379428.0,1.0
481,20240229,001978,EUR,4.328,4.328,4.328,,4.286,0.5923,2618753655.0,1.0
482,20240229,JP207H,JPY,74900.0,74900.0,74900.0,,72600.0,1.0,4637006.0,1.0
483,20240229,JP00EM,JPY,2221.0,2221.0,2221.0,,2218.0,0.8042,19138703.0,1.0
484,20240229,BR109C,BRL,4.53,4.53,4.53,,4.51,1.0,3536164161.0,1.0
485,20240229,PL402G,PLN,12.4,12.4,12.4,,11.7,0.0908,414067114.0,1.0
486,20240229,664242,JPY,2102.0,2102.0,2102.0,,2120.5,0.6983,173138537.0,1.0
487,20240229,IN02CJ,INR,270.95,270.95,270.95,,276.5,0.3964,1200600000.0,1.0
488,20240229,BKLY,USD,84.56,84.56,84.56,,83.6,0.778,257523291.0,1.0
489,20240229,IN506G,INR,1365.45,1365.45,1365.45,,1373.65,0.7798,98121780.0,1.0
490,20240229,KR12JX,KRW,36800.0,36800.0,36800.0,,37200.0,0.6251,51414494.0,1.0
491,20240229,488116,EUR,8.56,8.56,8.56,,8.465,0.4979,210897781.0,1.0
492,20240229,TW0830,TWD,39.5,39.5,39.5,,42.6,0.7789,733650198.0,1.0
493,20240229,US016T,USD,100.77,100.77,100.77,,100.83,1.0,91466244.0,1.0
494,20240229,SG504H,SGD,0.265,0.265,0.265,,0.26,0.4237,5485915256.0,1.0
495,20240229,042186,GBP,83.54,83.54,83.54,,83.14,0.9492,127543695.0,1.0
496,20240229,VN505S,VND,34050.0,34050.0,34050.0,,33750.0,0.2444,529400000.0,
497,20240229,CN1IL3,CNY,6.02,6.02,6.02,,6.15,0.618,1156884000.0,
498,20240229,680663,HKD,0.85,0.85,0.85,,0.83,0.4853,3020379785.0,1.0
499,20240229,685890,JPY,4432.0,4432.0,4432.0,,4438.0,1.0,476085978.0,1.0
500,20240229,IN03DL,INR,2706.85,2706.85,2706.85,,2754.75,0.49,277200000.0,1.0
501,20240229,FI1053,EUR,1.922,1.922,1.922,,1.93,1.0,129057794.0,1.0
502,20240229,FR401B,EUR,1414.0,1414.0,1414.0,,1438.0,0.0741,6585990.0,
503,20240229,SG10R0,SGD,0.24,0.24,0.24,,0.23,0.3092,2696472800.0,1.0
504,20240229,CN25IO,USD,0.289,0.289,0.289,,0.296,1.0,243943750.0,1.0
505,20240229,SG00DL,SGD,0.875,0.875,0.875,,0.88,0.5885,500067200.0,
506,20240229,EY030,CHF,46.65,46.65,46.65,,47.28,1.0,206001780.0,1.0
507,20240229,607564,HKD,9.87,9.87,9.87,,9.79,0.4287,2658341927.0,1.0
508,20240229,TR402Q,TRY,46.0,46.0,46.0,,45.78,0.8,241920000.0,1.0
509,20240229,CN18FN,CNY,3.87,3.87,3.87,,4.02,0.7642,1311200558.0,
510,20240229,CN0HGW,CNY,4.97,4.97,4.97,,5.19,0.2628,809095632.0,
511,20240229,CN24FK,HKD,108.33,108.33,108.33,,110.82,1.0,120000000.0,1.0
512,20240229,635696,JPY,2478.0,2478.0,2478.0,,2466.0,0.4562,25784659.0,1.0
513,20240229,TH22JX,THB,1.62,1.62,1.62,,1.7,0.1414,6499829661.0,
514,20240229,UDR,USD,35.41,35.41,35.41,,35.5,0.9283,328928134.0,1.0
515,20240229,IN051B,INR,38.85,38.85,38.85,,41.72,0.8572,1513028244.0,1.0
516,20240229,IS303G,ISK,17.1,17.1,17.1,,18.0,0.841,1906700000.0,
517,20240229,IN405E,INR,655.65,655.65,655.65,,665.55,0.4525,55921829.0,1.0
518,20240229,CN0OI5,HKD,9.16,9.16,9.16,,9.38,1.0,932562000.0,1.0
519,20240229,659668,JPY,1521.0,1521.0,1521.0,,1542.0,0.9477,12687710920.0,1.0
520,20240229,CN0V1V,CNY,8.75,8.75,8.75,,9.12,0.4838,1016568775.0,
521,20240229,597598,EUR,2.66,2.66,2.66,,2.662,0.1479,2829717372.0,1.0
522,20240229,PL001B,PLN,49.27,49.27,49.27,,49.11,0.6581,863523000.0,1.0
523,20240229,CN0CY9,CNY,4.47,4.47,4.47,,4.55,0.6666,1993249074.0,
524,20240229,TH21FS,THB,16.1,16.1,16.1,,16.0,0.4144,511512758.0,
525,20240229,CN0MWH,CNY,19.43,19.43,19.43,,20.33,0.6704,845734843.0,
526,20240229,CN177E,CNY,2.35,2.35,2.35,,2.41,0.5381,1050000000.0,
527,20240229,B02QLW,JPY,5550.0,5550.0,5550.0,,5500.0,1.0,49004000.0,1.0
528,20240229,CN14CG,CNY,23.79,23.79,23.79,,24.09,0.6305,6308552654.0,
529,20240229,HBII,USD,5.23,5.23,5.23,,5.4,1.0,349886626.0,1.0
530,20240229,646815,JPY,3565.0,3565.0,3565.0,,3467.0,0.6631,71665200.0,1.0
531,20240229,656247,AUD,16.1,16.1,16.1,,16.73,0.6998,526751357.0,1.0
532,20240229,IL2139,ILS,9.589,9.589,9.589,,9.604,0.7942,754890772.0,1.0
533,20240229,MY23YN,MYR,0.34,0.34,0.34,,0.32,0.475,2558276318.0,
534,20240229,KR515M,KRW,1437.0,1437.0,1437.0,,1340.0,0.5825,42289877.0,1.0
535,20240229,664048,JPY,6738.0,6738.0,6738.0,,6729.0,1.0,80841376.0,1.0
536,20240229,CN065A,CNY,3.29,3.29,3.29,,3.33,0.3604,17852619170.0,
537,20240229,KR107J,KRW,43300.0,43300.0,43300.0,,46150.0,0.2517,11578744.0,1.0
538,20240229,TOCX,CAD,101.9,101.9,101.9,,101.07,0.8809,78983069.0,1.0
539,20240229,HRB,USD,49.77,49.77,49.77,,48.95,1.0,143931084.0,1.0
540,20240229,641725,JPY,5860.0,5860.0,5860.0,,5910.0,0.6294,23137213.0,1.0
541,20240229,US02SG,USD,17.19,17.19,17.19,,17.41,0.9159,121633590.0,1.0
542,20240229,CN10OO,CNY,4.81,4.81,4.81,,4.93,0.6214,4025970368.0,
543,20240229,IN11X4,INR,514.7,514.7,514.7,,506.0,0.5687,126237825.0,1.0
544,20240229,KFT,USD,73.19,73.19,73.19,,73.07,1.0,1360417919.0,1.0
545,20240229,B00ZQQ,EUR,6.335,6.335,6.335,,5.985,1.0,371457600.0,
546,20240229,ZA00GP,ZAR,71.8,71.8,71.8,,73.55,0.6762,2202916000.0,1.0
547,20240229,KR008J,KRW,62300.0,62300.0,62300.0,,63500.0,0.9174,403511072.0,1.0
548,20240229,NG20QV,NGN,12.3,12.3,12.3,,13.5,0.7406,2926131656.0,
549,20240229,CN1DFS,CNY,7.88,7.88,7.88,,8.25,0.4344,859946895.0,
550,20240229,MSM,USD,100.75,100.75,100.75,,100.94,0.8603,57241468.0,1.0
551,20240229,CN10EE,CNY,8.87,8.87,8.87,,9.2,0.605,1239281806.0,
552,20240229,596230,CHF,107400.0,107400.0,107400.0,,106200.0,0.7926,134723.0,
553,20240229,HK2069,HKD,12.08,12.08,12.08,,11.72,0.1747,10000000000.0,1.0
554,20240229,MY00G0,MYR,6.03,6.03,6.03,,6.05,0.4593,3821010380.0,0.6531679
555,20240229,CN0XRN,CNY,8.15,8.15,8.15,,8.19,0.1333,4840397627.0,
556,20240229,642604,JPY,1117.0,1117.0,1117.0,,1127.0,0.9336,463375978.0,1.0
557,20240229,PK20ZA,PKR,35.5,35.5,35.5,,36.3,0.7839,350000000.0,
558,20240229,CN02QR,CNY,2.32,2.32,2.32,,2.38,0.502,1774094480.0,
559,20240229,692737,SGD,14.0,14.0,14.0,,14.0,0.9291,292004577.0,1.0
560,20240229,CDIS,USD,9.05,9.05,9.05,,9.0,1.0,150711229.0,1.0
561,20240229,KR15TA,KRW,13800.0,13800.0,13800.0,,13700.0,0.6365,13763533.0,1.0
562,20240229,MY009T,MYR,3.77,3.77,3.77,,3.72,0.1642,7810510600.0,1.0
563,20240229,635214,AUD,20.89,20.89,20.89,,21.41,0.8693,219463435.0,1.0
564,20240229,613773,JPY,2114.0,2114.0,2114.0,,2120.0,0.7405,53119190.0,1.0
565,20240229,UC023,EUR,12.9,12.9,12.9,,12.95,0.7,4199584.0,
566,20240229,CN0LK4,CNY,12.25,12.25,12.25,,12.4,0.352,879184048.0,
567,20240229,481343,SEK,189.4,189.4,189.4,,191.0,0.9347,400281976.0,1.0
568,20240229,TH204G,THB,43.5,43.5,43.5,,41.5,0.8573,1376923157.0,0.1095299
569,20240229,021483,GBP,15.72,15.72,15.72,,15.56,0.7012,90543526.0,1.0
570,20240229,TW152X,TWD,50.5,50.5,50.5,,50.6,0.6261,312897881.0,1.0
571,20240229,JP01DM,JPY,101600.0,101600.0,101600.0,,100800.0,0.8522,2406890.0,1.0
572,20240229,TW12SK,TWD,86.8,86.8,86.8,,86.4,1.0,322719119.0,1.0
573,20240229,591427,CHF,151.6,151.6,151.6,,152.0,0.9353,16592821.0,1.0
574,20240229,687020,JPY,2917.0,2917.0,2917.0,,2957.5,0.9025,50578837.0,1.0
575,20240229,CN0FYC,CNY,8.19,8.19,8.19,,8.6,0.6139,886012887.0,
576,20240229,CA206U,CAD,13.84,13.84,13.84,,14.2,1.0,85885453.0,1.0
577,20240229,AU01MR,AUD,0.155,0.155,0.155,,0.155,0.9001,2113364692.0,1.0
578,20240229,PK403G,PKR,220.0,220.0,220.0,,218.15,0.19,142800000.0,
579,20240229,664006,JPY,2345.0,2345.0,2345.0,,2345.0,1.0,115317098.0,1.0
580,20240229,CN1ET7,CNY,5.48,5.48,5.48,,5.59,0.647,404817686.0,
581,20240229,755099,EUR,5.85,5.85,5.85,,5.85,0.699,81179990.0,
582,20240229,685699,HKD,4.08,4.08,4.08,,4.05,0.3084,1103526601.0,1.0
583,20240229,CN1IEW,CNY,21.2,21.2,21.2,,21.46,0.4766,1670705376.0,
584,20240229,649658,JPY,4385.0,4385.0,4385.0,,4346.0,1.0,973810620.0,1.0
585,20240229,CN0K4N,CNY,1.57,1.57,1.57,,1.59,0.5679,4348163851.0,
586,20240229,ACCOB,USD,62.89,62.582,62.45,,62.42,0.8929,200955118.0,1.0
587,20240229,MY22VJ,MYR,2.62,2.62,2.62,,2.53,0.8769,802721526.0,1.0
