,validDate,stoxxId,currency,closePrice,freeFloat,shares,Capfactor
17903,20240531,JP1X9F,JPY,4440.0,0.6618,31336500.0,1.0
17904,20240531,TN907W,TND,4.26,0.1188,28184091.0,
17905,20240531,NO90FZ,NOK,99.0,0.7082,23014902.0,
17906,20240531,CN7LSJ,CNY,7.34,0.5543,312977396.0,
17907,20240531,IT34FX,EUR,0.49,0.6672,5035600.0,
17908,20240531,US1MT2,USD,3.55,1.0,543063950.0,1.0
17909,20240531,US8240,USD,25.46,1.0,63933521.0,1.0
17910,20240531,CN90Y6,CNY,16.75,0.2271,410745800.0,
17911,20240531,CN1XDA,CNY,11.19,0.4486,275395818.0,
17912,20240531,CN1WVR,CNY,12.31,0.7881,426238028.0,0.0761325
17913,20240531,CN8ATA,HKD,0.212,0.6275,1309931119.0,
17914,20240531,HK90V5,HKD,0.78,0.3731,3103189458.0,1.0
17915,20240531,KR914P,KRW,14000.0,0.3993,5392115.0,1.0
17916,20240531,US9L8O,USD,15.61,0.9054,384387664.0,1.0
17917,20240531,CA1L19,CAD,15.01,0.9038,122472703.0,1.0
17918,20240531,EG1162,EGP,7.2,0.4467,730250000.0,1.0
17919,20240531,FR14GR,EUR,13.04,0.3444,24862314.0,1.0
17920,20240531,IT145L,EUR,25.55,0.3523,62399906.0,1.0
17921,20240531,BR16W5,BRL,10.47,0.4974,346016041.0,1.0
17922,20240531,IL12PV,ILS,17.59,0.4105,100084776.0,1.0
17923,20240531,KR1KPL,KRW,14590.0,0.6886,13489026.0,1.0
17924,20240531,US3R1H,USD,0.8143,0.841,352423864.0,1.0
17925,20240531,IN20HO,INR,910.9,0.5497,127246934.0,1.0
17926,20240531,US3SDU,USD,24.77,1.0,67531335.0,1.0
17927,20240531,SG204E,SGD,0.325,0.6843,3950589220.0,1.0
17928,20240531,NO40HW,NOK,9.45,0.5028,142356855.0,
17929,20240531,US9544,USD,104.05,0.7374,99599262.0,1.0
17930,20240531,CN8XLP,CNY,129.81,0.7684,84838600.0,
17931,20240531,CN8WHK,CNY,48.63,0.3759,69310328.0,
17932,20240531,CN79N2,CNY,4.11,0.3951,4339419293.0,0.1518603
17933,20240531,CN7A4K,CNY,5.89,0.8699,1329025062.0,0.0689734
17934,20240531,CN7CWE,CNY,2.99,0.6194,1845340878.0,0.0968679
17935,20240531,CA32D4,CAD,111.17,0.9123,9126624.0,1.0
17936,20240531,JP3DYM,JPY,897.0,0.2768,4694000.0,
17937,20240531,KR320G,KRW,15700.0,0.7624,16181712.0,1.0
17938,20240531,CN94W8,CNY,1.39,0.5503,720753430.0,
17939,20240531,CA32KB,CAD,23.0,0.8023,33653570.0,1.0
17940,20240531,MX307T,USD,34.84,1.0,84198643.0,
17941,20240531,SE3DCY,SEK,79.8,0.3719,151792800.0,1.0
17942,20240531,CN0S39,CNY,11.51,0.2871,390007800.0,0.2
17943,20240531,CN3742,CNY,114.96,0.4685,120437136.0,0.1280683
17944,20240531,CNE7K4,CNY,94.79,0.4715,138582158.0,0.1272534
17945,20240531,CNEEKB,CNY,22.57,0.5077,137303350.0,0.11818
17946,20240531,CNEHUO,CNY,12.2,0.7347,214240571.0,0.081666
17947,20240531,CNEIB6,CNY,42.65,0.7947,789915088.0,0.0755002
17948,20240531,CNEMML,CNY,26.97,0.5481,193333720.0,0.1094691
17949,20240531,AU41EN,AUD,1.055,0.5194,247959984.0,1.0
17950,20240531,JP41MZ,JPY,1282.0,0.7824,17005674.0,1.0
17951,20240531,JP423H,JPY,1108.0,0.872,16292942.0,1.0
17952,20240531,JP44VB,JPY,2075.0,0.925,9008800.0,1.0
17953,20240531,US41I9,USD,20.55,0.3524,72955585.0,
17954,20240531,CNF4ZH,CNY,5.68,0.4661,793599398.0,0.1287277
17955,20240531,CNF5GZ,CNY,11.5,0.6003,505228262.0,0.09995
17956,20240531,CNF6SC,CNY,35.89,0.5792,88133334.0,
17957,20240531,CN8SZY,CNY,42.76,0.5255,61160000.0,
17958,20240531,GB3TJ6,GBP,6.279997600000001,0.63,60511393.0255696,
17959,20240531,IT34N5,EUR,3.26,0.1561,17450000.0,
17960,20240531,CN8W47,CNY,24.53,0.4462,206670000.0,
17961,20240531,IT320G,EUR,5.75,0.1367,32698129.0,
17962,20240531,NO31DS,NOK,3.55,0.6575,134740900.0,
17963,20240531,CNE56O,CNY,26.5,0.169,400100000.0,
17964,20240531,TR312Q,TRY,23.52,0.302,575000000.0,1.0
17965,20240531,CN61R3,CNY,15.55,0.292,489259543.0,0.2
17966,20240531,CNE73N,CNY,33.91,0.3909,192445000.0,0.1534919
17967,20240531,CNE7ZJ,CNY,67.71,0.5,60614700.0,0.12
17968,20240531,CNE9WI,CNY,5.21,0.6073,1177286563.0,0.098798
17969,20240531,JP90O5,JPY,1859.0,0.9014,44518400.0,1.0
17970,20240531,JP91K2,JPY,602.0,0.39,6372415.0,
17971,20240531,CNECOD,CNY,20.64,0.703,1485857172.0,0.0853485
17972,20240531,CNEFG8,CNY,7.26,0.4429,481666400.0,0.1354708
17973,20240531,CNEJ84,CNY,39.18,0.6798,2045721497.0,0.0882613
17974,20240531,CNEM54,CNY,43.8,0.6463,94990945.0,0.0928361
17975,20240531,CNEO01,CNY,13.9,0.8654,335546716.0,0.0693321
17976,20240531,CNEQFI,CNY,16.62,0.6204,532508138.0,0.0967118
17977,20240531,CNES9E,CNY,50.2,0.8265,263053100.0,0.0725953
17978,20240531,CNEZZB,CNY,39.78,0.6655,952941177.0,0.0901578
17979,20240531,AU42AK,AUD,0.19,0.9195,1990119845.0,1.0
17980,20240531,JP42IW,JPY,2263.0,0.4755,23814800.0,1.0
17981,20240531,JP44EU,JPY,1678.0,0.904,12717120.0,1.0
17982,20240531,JP45AR,JPY,3700.0,0.6091,10048000.0,1.0
17983,20240531,JP476P,JPY,3610.0,0.7307,4700000.0,
17984,20240531,AU438J,AUD,0.9,0.4133,408651861.0,1.0
17985,20240531,IN40MV,INR,4816.05,0.3127,35233338.0,1.0
17986,20240531,CNF33K,CNY,6.88,0.5974,874640918.0,0.1004352
17987,20240531,CNF5VE,CNY,19.76,0.3633,446647765.0,0.1651528
17988,20240531,AU43HS,AUD,7.89,0.5205,45000000.0,
17989,20240531,FR40LV,EUR,25.19,0.361,69391000.0,
17990,20240531,TR40MA,TRY,134.0,0.2157,102000000.0,
17991,20240531,CNF83P,CNY,12.35,0.6036,451775165.0,
17992,20240531,HK3116,HKD,4.87,0.5106,1292500000.0,
17993,20240531,NZ305U,NZD,4.55,0.238,101130192.0,
17994,20240531,CN4D8O,CNY,19.2,0.5853,381380159.0,
17995,20240531,PL30AN,PLN,5.39,0.2744,68773650.0,1.0
17996,20240531,US3TTB,USD,70.71,1.0,56566214.0,1.0
17997,20240531,CN6YVY,CNY,4.08,0.4835,1102500000.0,0.1240951
17998,20240531,CN6ZRV,CNY,5.65,0.7846,2194681695.0,0.0764721
17999,20240531,CN74Z9,CNY,9.01,0.8015,404264936.0,0.0748596
18000,20240531,IN20Z6,INR,1432.65,0.262,361994853.0,1.0
18001,20240531,KR21P3,KRW,5240.0,0.7914,32446151.0,1.0
18002,20240531,FI2043,EUR,2.245,0.6563,174673165.0,1.0
18003,20240531,CN0XNJ,CNY,88.56,0.5297,552841487.0,
18004,20240531,SE30V4,SEK,0.778,0.1491,222702436.0,
18005,20240531,CN7KJ9,CNY,5.08,0.7121,593602983.0,
18006,20240531,CN7PNI,CNY,12.01,0.5631,322451507.0,
18007,20240531,NO32IY,NOK,14.1,0.6613,18908146.0,
18008,20240531,SE39Q8,SEK,2.6,0.5899,28880619.0,
18009,20240531,CN8DL5,HKD,3.59,0.3107,3102418400.0,1.0
18010,20240531,CN8FH3,HKD,5.14,0.6537,2319863422.0,1.0
18011,20240531,CN8G6T,CNY,6.71,0.5995,1079159832.0,
18012,20240531,CN8H1P,HKD,0.087,0.2812,3338898000.0,1.0
18013,20240531,666773,JPY,1632.0,0.8729,171048369.0,1.0
18014,20240531,664056,JPY,3073.0,1.0,70251484.0,1.0
18015,20240531,NG20KP,NGN,15.35,0.2404,5745005417.0,
18016,20240531,VN20J3,VND,31700.0,0.9016,155102969.0,
18017,20240531,US02UI,USD,66.08,1.0,43409841.0,1.0
18018,20240531,ID00KF,IDR,5875.0,0.2032,1924688333.0,1.0
18019,20240531,038580,GBP,29.4,1.0,102255675.0,1.0
18020,20240531,ZION,USD,43.19,1.0,148148799.0,1.0
18021,20240531,642648,NZD,0.54,0.49,3368430132.0,1.0
18022,20240531,UC013,EUR,17.9,0.0381,320241955.0,
18023,20240531,698526,JPY,1532.5,0.9437,1050652401.0,1.0
18024,20240531,FDP,USD,23.36,0.7286,48120186.0,1.0
18025,20240531,CN0WJE,CNY,5.23,0.4768,780816890.0,
18026,20240531,KR19RC,KRW,10150.0,0.615,21605760.0,1.0
18027,20240531,698606,JPY,3325.0,1.0,990482067.0,1.0
18028,20240531,CN25CI,USD,0.333,1.0,300000000.0,1.0
18029,20240531,AU503C,AUD,10.12,0.7249,256900410.0,1.0
18030,20240531,MY245V,MYR,4.6,0.2548,2489681583.0,1.0
18031,20240531,687178,JPY,3230.0,0.7077,58185501.0,1.0
18032,20240531,JP002A,JPY,2142.0,0.6415,280379057.0,1.0
18033,20240531,T.SU,CAD,55.6,1.0,1295015846.0,1.0
18034,20240531,PK21NZ,PKR,33.36,0.3183,1291252857.0,
18035,20240531,CN07SY,CNY,10.01,0.4446,528000000.0,
18036,20240531,601941,JPY,405.0,0.6255,484620136.0,1.0
18037,20240531,US501S,USD,17.73,1.0,117642482.0,1.0
18038,20240531,256612,CAD,68.31,1.0,584295400.0,1.0
18039,20240531,CN07W2,CNY,10.42,0.5285,337370728.0,
18040,20240531,CN14JN,CNY,3.87,0.5277,842780032.0,
18041,20240531,SLB,USD,45.89,1.0,1428458877.0,1.0
18042,20240531,KR06XE,KRW,349500.0,0.5548,15054186.0,1.0
18043,20240531,643557,HKD,23.25,0.3158,3056027327.0,1.0
18044,20240531,SEE,USD,38.87,1.0,144435614.0,1.0
18045,20240531,IN086J,INR,4577.2,0.3608,45747732.0,1.0
18046,20240531,443639,EUR,14.496,0.6236,3375937893.0,1.0
18047,20240531,CRS,USD,110.87,1.0,49412387.0,1.0
18048,20240531,JP202C,JPY,2056.0,0.6823,37591969.0,1.0
18049,20240531,462220,EUR,37.48,1.0,107901917.0,1.0
18050,20240531,CN1CKW,CNY,22.74,0.7109,466681989.0,
18051,20240531,FR301A,EUR,34.5,0.511,27778578.0,1.0
18052,20240531,KR61R9,KRW,33600.0,0.5965,26288000.0,1.0
18053,20240531,KR630K,KRW,3960.0,0.6657,22758430.0,1.0
18054,20240531,625062,JPY,1583.5,0.9286,217243845.0,1.0
18055,20240531,491062,EUR,128.65,0.6396,194505658.0,1.0
18056,20240531,ZA204F,ZAR,10.56,0.5011,1042596816.0,
18057,20240531,TH513J,THB,8.25,0.611,4279343768.0,0.801964
18058,20240531,KR144K,KRW,69400.0,0.6626,10415000.0,1.0
18059,20240531,CA202Q,CAD,7.89,0.7869,61088798.0,1.0
18060,20240531,TH603J,THB,13.8,0.6345,1283333328.0,0.5976359
18061,20240531,CN0BY8,CNY,7.29,0.6999,3740218560.0,
18062,20240531,AU10LQ,AUD,0.71,0.852,239899149.0,1.0
18063,20240531,US704X,USD,3.83,1.0,35195245.0,1.0
18064,20240531,US70MF,USD,15.49,0.9116,77154412.0,1.0
18065,20240531,EAT,USD,70.63,1.0,44227124.0,1.0
18066,20240531,IN801E,INR,153.05,0.9296,891692735.0,0.5271084
18067,20240531,IN80JW,INR,229.1,0.0589,1648000000.0,1.0
18068,20240531,TH803L,THB,12.5,0.4937,1457319589.0,0.9925056
18069,20240531,LANC,USD,185.5,0.7352,27517000.0,1.0
18070,20240531,CN17W3,CNY,13.61,0.6776,1311240126.0,
18071,20240531,TW08XU,TWD,48.35,0.77,300041280.0,
18072,20240531,KR411H,KRW,15200.0,0.5872,21197026.0,
18073,20240531,TR40PD,TRY,115.5,0.1404,331000000.0,
18074,20240531,JP30T4,USD,13.11,1.0,6687645420.0,
18075,20240531,NZ308X,NZD,2.21,0.4008,81198794.0,
18076,20240531,BR30EJ,BRL,18.43,0.4584,291875088.0,1.0
18077,20240531,PL30DQ,PLN,126.2,0.6639,2349877.0,1.0
18078,20240531,CN6Y25,CNY,1.66,0.9193,3441517719.0,0.0652671
18079,20240531,CN6YY1,CNY,5.76,0.8552,1997263453.0,0.070159
18080,20240531,CN746G,CNY,4.95,0.854,849287360.0,0.0702576
18081,20240531,CN752D,CNY,7.26,0.5407,604272777.0,0.1109673
18082,20240531,CN76YA,CNY,6.3,0.7265,242371000.0,
18083,20240531,CN79Q5,CNY,20.32,0.6199,293718653.0,0.0967898
18084,20240531,CN7CI0,CNY,17.77,0.6173,427558126.0,0.0971975
18085,20240531,CN7EEY,CNY,2.77,0.7332,2012884418.0,0.0818331
18086,20240531,CN7FAV,CNY,7.03,0.8744,573737680.0,0.0686185
18087,20240531,KR31R6,KRW,6910.0,0.6966,29898656.0,1.0
18088,20240531,SE30Z8,SEK,47.2,0.4669,12292020.0,
18089,20240531,CN8LUM,CNY,26.38,0.6099,113333334.0,
18090,20240531,CN8SVU,CNY,26.92,0.6373,151013668.0,
18091,20240531,SE36VA,SEK,0.582,0.401,334268067.0,
18092,20240531,US41NE,USD,10.71,1.0,47074138.0,1.0
18093,20240531,CNF3AR,CNY,22.42,0.6589,222797333.0,0.0910609
18094,20240531,CNF54N,CNY,22.38,0.6399,212421219.0,0.0937647
18095,20240531,CNF62M,CNY,15.21,0.4561,845410111.0,0.1315501
18096,20240531,SE40EO,SEK,36.0,1.0,5237521.0,
18097,20240531,AU43MX,AUD,1.9,0.4759,159581938.0,
18098,20240531,ID40DC,IDR,500.0,0.9078,14688385313.0,
18099,20240531,KR413J,KRW,82500.0,0.4241,6197730.0,
18100,20240531,CNF8AW,CNY,30.11,0.4974,136000000.0,
18101,20240531,FR36P4,EUR,2.38,0.3489,6930904.0,
18102,20240531,US95QQ,USD,13.5,0.8199,65272900.0,0.3049152
18103,20240531,FR35ES,EUR,0.1844,0.6,294356419.0,
18104,20240531,ES30PY,EUR,7.45,0.6017,11644365.0,
18105,20240531,CN7JG5,CNY,7.83,0.6824,419510030.0,
18106,20240531,FR38HY,EUR,25.5,0.7581,972775.0,
18107,20240531,IT32R7,EUR,1.07,0.3467,10226825.0,
18108,20240531,HK307B,HKD,2.73,0.3109,1000000000.0,1.0
18109,20240531,KR30M0,KRW,30650.0,0.7772,10531670.0,1.0
18110,20240531,SG307I,SGD,1.6,0.3728,705011880.0,1.0
18111,20240531,CN4CQ5,USD,4.86,0.6638,99626332.0,1.0
18112,20240531,TH30ER,THB,23.1,0.2118,3000000000.0,1.0
18113,20240531,CN6Z9D,CNY,8.92,0.3292,430000000.0,0.18226
18114,20240531,CN75DO,CNY,1.55,0.702,490298992.0,
18115,20240531,CN779M,CNY,3.85,0.4472,2031124274.0,0.1341682
18116,20240531,CN7A1H,CNY,12.15,0.4222,513300000.0,0.1421127
18117,20240531,CN7CTB,CNY,9.18,0.7032,1993617453.0,0.0853242
18118,20240531,CN7FL6,CNY,4.52,0.4602,1841528480.0,0.1303781
18119,20240531,CN8Z28,CNY,18.94,0.3843,337248000.0,
18120,20240531,CN93JU,CNY,22.67,0.3531,229632000.0,
18121,20240531,KR31XC,KRW,83000.0,0.478,11488320.0,1.0
18122,20240531,CN94T5,CNY,4.7,0.7464,988828300.0,0.0803859
18123,20240531,CNE4N4,CNY,34.0,0.4686,100040000.0,
18124,20240531,CNE5K2,CNY,17.47,0.7786,158430000.0,
18125,20240531,SA306B,SAR,18.06,0.3299,1129062513.0,0.378448
18126,20240531,CN30Q8,CNY,28.4,0.6044,623230350.0,0.099272
18127,20240531,CNE7H1,CNY,10.68,0.6043,247229108.0,0.0992884
18128,20240531,CNEAAX,CNY,58.01,0.3866,427057585.0,0.1180607
18129,20240531,CNEC6V,CNY,25.64,0.567,139950000.0,0.1058201
18130,20240531,CNED2S,CNY,6.09,0.7763,799308527.0,0.0772897
18131,20240531,CNEEYP,CNY,16.66,0.638,386789257.0,0.0940439
18132,20240531,CNEI83,CNY,1.84,0.484,749475000.0,
18133,20240531,CNEMJI,CNY,3.74,0.5441,1125000000.0,0.1102738
18134,20240531,CNEQTW,CNY,5.33,0.8862,1139467590.0,0.0677048
18135,20240531,CNEYNY,CNY,32.15,0.8023,519822973.0,0.074785
18136,20240531,CNF0T7,CNY,61.87,0.6902,108919903.0,0.0869313
18137,20240531,AU41S1,AUD,1.17,0.7606,226631038.0,
18138,20240531,JP420E,JPY,906.0,0.7443,38477128.0,1.0
18139,20240531,JP44S8,JPY,1114.0,1.0,13230140.0,1.0
18140,20240531,JP47K3,JPY,1565.0,0.5133,19012452.0,1.0
18141,20240531,HK40W1,HKD,5.2,0.373,1255027500.0,1.0
18142,20240531,JP47WF,JPY,3225.0,0.7579,6155220.0,
18143,20240531,US41WN,USD,37.32,0.7403,37677586.0,1.0
18144,20240531,CNELVT,CNY,14.77,0.9156,339041895.0,0.0655308
18145,20240531,CNEOWX,CNY,6.22,0.5139,1109740400.0,0.091311
18146,20240531,CNEWZ8,CNY,35.85,0.4782,338666974.0,0.1254705
18147,20240531,AU414D,AUD,0.5,0.8822,229889643.0,
18148,20240531,JP41CP,JPY,1876.0,0.5763,11103500.0,
18149,20240531,JP438N,JPY,1070.0,0.3446,48366400.0,1.0
18150,20240531,JP444K,JPY,2844.0,1.0,9949200.0,1.0
18151,20240531,JP460I,JPY,6900.0,0.547,11961100.0,1.0
18152,20240531,CNF2AQ,CNY,15.11,0.5315,630322000.0,
18153,20240531,TR40I6,TRY,54.0,0.2581,128000000.0,1.0
18154,20240531,CNF3TA,CNY,33.19,0.7405,204650000.0,0.0810263
18155,20240531,CNF4P7,CNY,5.81,0.6219,918015389.0,0.0964785
18156,20240531,CNF6L5,CNY,12.88,0.3325,356554330.0,0.1804511
18157,20240531,JP482M,JPY,1472.0,0.9463,11510200.0,
18158,20240531,CN8QNK,CNY,13.53,0.5585,150370510.0,
18159,20240531,CN8VMO,CNY,30.83,0.5771,121104000.0,
18160,20240531,CN8R1Z,CNY,14.9,0.566,400010000.0,
18161,20240531,CN7HTG,CNY,5.14,1.0,480831536.0,
18162,20240531,CN8YLQ,CNY,32.59,0.3588,124032605.0,
18163,20240531,CO4015,USD,4.59,0.3456,162233044.0,1.0
18164,20240531,US41PG,USD,9.26,0.4353,158282689.0,1.0
18165,20240531,CNF56P,CNY,47.71,0.4897,110000000.0,0.122524
18166,20240531,SE40GQ,SEK,241.5,0.6626,86114017.0,
18167,20240531,CA405V,CAD,6.3,0.7223,647642051.0,
18168,20240531,MA4044,MAD,316.0,0.2604,31639850.0,
18169,20240531,US425X,USD,45.64,0.8249,48519326.0,
18170,20240531,CH90EG,CHF,80.34,1.0,499700000.0,1.0
18171,20240531,US94UT,USD,24.87,1.0,58044140.0,1.0
18172,20240531,FR30W5,EUR,29.7,0.317,5837500.0,
18173,20240531,NO30JX,NOK,3.86,0.6103,18848652.0,
18174,20240531,CN8YRW,CNY,16.56,0.3775,118220000.0,
18175,20240531,SE34W9,SEK,0.18,0.809,348070570.0,
18176,20240531,CN7S86,CNY,27.67,0.3592,317018474.0,
18177,20240531,CN8OC7,CNY,36.21,0.4776,209238250.0,
18178,20240531,FR38EV,EUR,0.262,0.0867,53225045.0,
18179,20240531,CN7K3T,CNY,10.16,0.6275,484219953.0,
18180,20240531,JP1W5A,JPY,1268.0,0.5353,4985413.0,
18181,20240531,JP1XJP,JPY,2417.0,0.9276,31685955.0,1.0
18182,20240531,JP1YX4,JPY,467.0,0.7358,38156000.0,1.0
18183,20240531,KR1JKF,KRW,8610.0,0.7378,22121745.0,1.0
18184,20240531,SE14U5,SEK,238.0,0.5661,7545809.0,1.0
18185,20240531,US3L6G,USD,6.86,0.7076,78898663.0,1.0
18186,20240531,US3LOY,USD,5.63,1.0,135549154.0,1.0
18187,20240531,US3MKV,USD,6.56,0.7972,48749876.0,1.0
18188,20240531,JP1KTM,JPY,1300.0,0.6364,23647826.0,1.0
18189,20240531,CN281A,CNY,70.13,0.4398,528355369.0,
18190,20240531,CN0G7M,CNY,7.05,0.9135,637744672.0,
18191,20240531,SE20IQ,SEK,94.9,0.4251,116443222.0,1.0
18192,20240531,CN29Q0,CNY,8.85,0.1813,758077778.0,
18193,20240531,KR235L,KRW,35350.0,0.4656,33696518.0,1.0
18194,20240531,AU23PY,AUD,0.01,1.0,2246051662.0,
18195,20240531,AU255G,AUD,0.071,0.6707,718087541.0,
18196,20240531,US93KI,USD,87.17,1.0,22367381.0,1.0
18197,20240531,CN3CGU,CNY,3.16,0.5934,1006671464.0,
18198,20240531,AU31IQ,AUD,1.125,0.7788,568274049.0,1.0
18199,20240531,AU3209,AUD,0.25,0.9411,351195841.0,1.0
18200,20240531,CA314U,CAD,1.16,0.8625,766559963.0,0.2637181
18201,20240531,CN42EJ,CNY,15.68,0.6126,333167407.0,
18202,20240531,HK31DI,HKD,2.62,0.6521,804761976.0,1.0
18203,20240531,MY302P,MYR,2.28,0.3617,1028113000.0,1.0
18204,20240531,CN4BU8,CNY,9.91,0.5489,1485120000.0,0.1093095
18205,20240531,CN4D2I,CNY,4.25,0.3619,3972222224.0,
18206,20240531,KR31CR,KRW,6010.0,0.7989,29546558.0,1.0
18207,20240531,TW30C4,TWD,827.0,0.5705,86286058.0,1.0
18208,20240531,CN6XBD,CNY,3.1,0.7309,1128057168.0,0.0820906
18209,20240531,CN6Y7A,CNY,12.66,0.9188,340089032.0,0.0653026
18210,20240531,CN6YPS,CNY,13.09,0.5192,580348513.0,0.1155624
18211,20240531,CN73FO,CNY,2.73,0.7768,960295304.0,
18212,20240531,CN74T3,CNY,3.92,0.491,1117627485.0,0.1221996
18213,20240531,CN767J,CNY,61.79,0.5496,458001914.0,0.1091703
18214,20240531,CN77LY,CNY,2.22,0.3051,3411394363.0,0.1966568
18215,20240531,CN78ZD,CNY,8.77,0.5063,1021148260.0,0.1185068
18216,20240531,AU34AL,AUD,3.09,0.5472,525081428.0,1.0
18217,20240531,HK3C4K,HKD,1.31,0.25,600000000.0,1.0
18218,20240531,KR32L1,KRW,8400.0,0.6957,22314268.0,1.0
18219,20240531,US3VO8,USD,34.75,1.0,68358493.0,1.0
18220,20240531,CN00S9,CNY,29.74,0.277,564700000.0,0.2
18221,20240531,CNE61K,CNY,20.2,0.4466,229441935.0,0.1343484
18222,20240531,CNE8UF,CNY,13.38,0.7377,626898036.0,0.0813339
18223,20240531,CNEBMA,CNY,16.72,0.5214,578049831.0,0.1150748
18224,20240531,CNEDI8,CNY,29.77,0.5822,187769250.0,0.1030574
18225,20240531,CNEEE5,CNY,7.2,0.3887,710572100.0,0.1543607
18226,20240531,US9421,USD,27.6,1.0,59368269.0,1.0
18227,20240531,CNEGA3,CNY,45.32,0.4228,418165234.0,0.1419111
18228,20240531,CNEH82,CNY,9.47,0.6883,670982846.0,0.0871713
18229,20240531,CNEL1Z,CNY,22.02,0.3057,266800000.0,0.1962709
18230,20240531,CNEP02,CNY,4.84,0.8054,2454922028.0,0.0744971
18231,20240531,CNEXIS,CNY,17.81,0.5787,736321290.0,0.1036807
18232,20240531,BE30G8,EUR,91.42,0.6919,105876417.0,1.0
18233,20240531,AU418H,AUD,0.2,1.0,1104013555.0,
18234,20240531,AU434F,AUD,1.095,1.0,180125761.0,1.0
18235,20240531,JP41GT,JPY,1387.0,0.4867,30146400.0,1.0
18236,20240531,CN7A6M,CNY,9.44,0.6601,1261292033.0,0.0908953
18237,20240531,CN7C2K,CNY,4.42,0.231,1467310196.0,0.2
18238,20240531,CN7CYG,CNY,27.86,0.6155,336435910.0,0.0974817
18239,20240531,CN7EUE,CNY,18.04,0.8196,237957910.0,
18240,20240531,IT34WE,EUR,1.625,0.1555,53907926.0,
18241,20240531,GB3LFU,GBP,2.2299995999999997,0.9,181904926.38098502,
18242,20240531,FR395N,EUR,1.24,0.4589,18190878.0,
18243,20240531,CN93OZ,CNY,17.47,0.3182,733333300.0,0.1885607
18244,20240531,IN315E,INR,6430.75,0.2662,50595296.0,1.0
18245,20240531,KR322I,KRW,7670.0,0.7855,29213382.0,1.0
18246,20240531,US3UTC,USD,76.62,0.3683,138982872.0,1.0
18247,20240531,CN94YA,CNY,8.56,0.5519,431432088.0,0.1087153
18248,20240531,CNE4S9,CNY,38.07,0.4241,312200000.0,
18249,20240531,IN31W5,INR,170.65,0.5219,440071837.0,1.0
18250,20240531,SG317J,SGD,1.0,0.7172,236438622.0,
18251,20240531,US3WEZ,USD,52.03,0.6726,64254714.0,1.0
18252,20240531,CN40M6,CNY,9.67,0.6184,453300503.0,0.0970246
18253,20240531,CNE6Q9,CNY,68.93,0.5614,93177757.0,0.1068757
18254,20240531,CNE9J5,CNY,10.24,0.5319,512274245.0,0.1128032
18255,20240531,CNECB0,CNY,17.45,0.6482,733497134.0,0.092564
18256,20240531,CNEE7Y,CNY,3.52,0.1038,3333333400.0,0.2
18257,20240531,CNEF3V,CNY,5.55,0.9188,1443191991.0,0.0653026
18258,20240531,CNEH0U,CNY,26.4,0.4179,114889391.0,0.143575
18259,20240531,CNEIQL,CNY,205.98,0.7155,174424871.0,0.0838574
18260,20240531,CNELSQ,CNY,39.07,0.7797,147559448.0,0.0769527
18261,20240531,CNEPXZ,CNY,57.94,0.8259,2676686185.0,0.072648
18262,20240531,CNEYV6,CNY,9.54,0.4469,581721846.0,0.1342582
18263,20240531,AU411A,AUD,5.56,0.6821,114823797.0,1.0
18264,20240531,AU41X6,AUD,2.18,0.6296,160979622.0,1.0
18265,20240531,JP419M,JPY,355.0,0.9122,45795000.0,1.0
18266,20240531,JP425J,JPY,1394.0,0.3392,27732622.0,1.0
18267,20240531,JP441H,JPY,3450.0,0.4977,7636368.0,
18268,20240531,JP46TB,JPY,4290.0,0.4813,6882487.0,1.0
18269,20240531,HK4117,HKD,15.32,0.165,1197604500.0,1.0
18270,20240531,TR40F3,TRY,35.66,0.4066,265000000.0,1.0
18271,20240531,US421T,USD,38.46,1.0,87144273.0,1.0
18272,20240531,CNF4M4,CNY,20.67,0.1761,2733333800.0,0.2
18273,20240531,CNF5I1,CNY,20.35,0.2883,404302833.0,0.2
18274,20240531,ZA406J,ZAR,23.89,0.6075,256297848.0,
18275,20240531,NO40JY,NOK,6.68,0.5125,270919245.0,
18276,20240531,US9566,USD,34.97,1.0,64630922.0,1.0
18277,20240531,FR30DM,EUR,19.2,0.285,1032500.0,
18278,20240531,DK30EE,DKK,9.35,0.75,11062005.0,
18279,20240531,IT31XC,EUR,9.9,0.303,15881600.0,
18280,20240531,SE3B0K,SEK,0.546,1.0,158290057.0,
18281,20240531,SE344H,SEK,106.5,0.7698,1600000.0,
18282,20240531,CN8IC1,CNY,16.79,0.5918,77200000.0,
18283,20240531,JP43CR,JPY,1648.0,0.678,24836920.0,1.0
18284,20240531,JP464M,JPY,1071.0,0.8554,35098550.0,1.0
18285,20240531,CNF2EU,HKD,61.95,0.7206,450939423.0,
18286,20240531,TW40G9,TWD,715.0,0.7788,68553896.0,1.0
18287,20240531,CN3A9L,CNY,12.13,0.6616,272796478.0,
18288,20240531,US05LC,USD,98.07,1.0,381441500.0,1.0
18289,20240531,JP02CM,JPY,242.0,0.5393,132421230.0,1.0
18290,20240531,US98CF,USD,24.21,0.9419,96270157.0,1.0
18291,20240531,BDN,USD,4.61,1.0,172097661.0,1.0
18292,20240531,IN02LS,INR,30099.95,0.3224,29493640.0,1.0
18293,20240531,TW04JC,TWD,32.7,0.9008,585353297.0,0.1282738
18294,20240531,CN21MO,CNY,0.87,0.7361,931643744.0,
18295,20240531,CN0FLZ,CNY,6.96,0.554,511136000.0,
