Date;sxw1;sxw1v;sxw1gv
2014-02-05 00:00:00;116.234208943;123.796510986;125.867233549
2014-02-06 00:00:00;117.734108683;125.419564977;127.529229877
2014-02-07 00:00:00;119.15379988;126.934967429;129.075272973
2014-02-10 00:00:00;119.542811309;127.35177211;129.490772055
2014-02-11 00:00:00;120.838179266;128.731920062;130.90153638
2014-02-12 00:00:00;121.094846601;129.046593795;131.230070538
2014-02-13 00:00:00;121.467816322;129.446836701;131.635906851
2014-02-14 00:00:00;121.969119711;129.985094402;132.186684704
2014-02-17 00:00:00;122.245839182;130.291487247;132.495893323
2014-02-18 00:00:00;122.767194706;130.854587612;133.075659484
2014-02-19 00:00:00;122.374172849;130.462625593;132.679485941
2014-02-20 00:00:00;122.390214558;130.487468257;132.708474249
2014-02-21 00:00:00;122.719069581;130.84906702;133.075659484
2014-02-24 00:00:00;123.340685783;131.528099812;133.771378877
2014-02-25 00:00:00;123.465009023;131.663354312;133.906657648
2014-02-26 00:00:00;123.100060156;131.290714365;133.539472413
2014-02-27 00:00:00;123.336675356;131.575024843;133.839018263
2014-02-28 00:00:00;123.88610387;132.16296787;134.438109962
2014-03-03 00:00:00;122.374172849;130.561996246;132.814764712
2014-03-04 00:00:00;124.026468819;132.328585624;134.612039811
2014-03-05 00:00:00;124.142771205;132.480401899;134.76664412
2014-03-06 00:00:00;124.680168438;133.076625814;135.385061359
2014-03-07 00:00:00;124.335271706;132.715027051;135.017876123
2014-03-10 00:00:00;123.982354121;132.342387104;134.641028119
2014-03-11 00:00:00;123.693603369;132.035994259;134.331819499
2014-03-12 00:00:00;123.16422699;131.52257922;133.819692724
2014-03-13 00:00:00;122.169641067;130.468146185;132.747125326
2014-03-14 00:00:00;121.335472228;129.579330904;131.848487777
2014-03-17 00:00:00;122.285943453;130.597880093;132.882404097
2014-03-18 00:00:00;123.148185282;131.52257922;133.819692724
2014-03-19 00:00:00;122.602767195;130.948437673;133.239926563
2014-03-20 00:00:00;122.26188089;130.589599205;132.872741328
2014-03-21 00:00:00;122.169641067;130.504030032;132.795439173
2014-03-24 00:00:00;121.636254261;129.943689964;132.225335781
2014-03-25 00:00:00;122.354120714;130.713812521;133.008020099
2014-03-26 00:00:00;122.301985161;130.672408082;132.969369021
2014-03-27 00:00:00;122.233807901;130.686209562;133.017682868
2014-03-28 00:00:00;122.85943453;131.365242354;133.703739492
2014-03-31 00:00:00;123.757770203;132.334106216;134.699004735
2014-04-01 00:00:00;124.475636655;133.106989069;135.481689052
2014-04-02 00:00:00;124.736314417;133.402340731;135.790897671
2014-04-03 00:00:00;124.563866052;133.222921497;135.607305054
2014-04-04 00:00:00;123.958291558;132.590813735;134.969562277
2014-04-07 00:00:00;122.7070383;131.254830518;133.607111798
2014-04-08 00:00:00;122.963705635;131.547421884;133.916320417
2014-04-09 00:00:00;123.781832765;132.438997461;134.824620736
2014-04-10 00:00:00;122.426308402;130.995362703;133.355879795
2014-04-11 00:00:00;121.098857028;129.5820912;131.925789931
2014-04-14 00:00:00;121.447764187;129.99337529;132.360614552
2014-04-15 00:00:00;121.600160417;130.164513636;132.5345444
2014-04-16 00:00:00;122.979747343;131.646792536;134.041936419
2014-04-17 00:00:00;123.380790054;132.082919289;134.486423809
2014-04-22 00:00:00;124.283136154;133.060064039;135.491351821
2014-04-23 00:00:00;124.106677361;132.897206581;135.327084742
2014-04-24 00:00:00;124.235011029;133.040741968;135.472026283
2014-04-25 00:00:00;123.489071586;132.254057635;134.670016427
2014-04-28 00:00:00;123.589332264;132.372750359;134.795632428
2014-04-29 00:00:00;124.291157008;133.134592028;135.578316746
2014-04-30 00:00:00;124.664126729;133.567958485;136.022804136
2014-05-01 00:00:00;124.888710648;133.810864525;136.274036139
2014-05-02 00:00:00;124.78844997;133.730815943;136.206396753
2014-05-05 00:00:00;124.848606377;133.8274263;136.312687216
2014-05-06 00:00:00;124.42751153;133.380258364;135.858537057
2014-05-07 00:00:00;124.39943854;133.396820139;135.887525365
2014-05-08 00:00:00;124.63605374;133.681130617;136.187071215
2014-05-09 00:00:00;124.359334269;133.407861323;135.916513673
2014-05-12 00:00:00;125.189492681;134.329800155;136.863465069
2014-05-13 00:00:00;125.430118308;134.605829745;137.15334815
2014-05-14 00:00:00;125.213555244;134.440211991;136.99874384
2014-05-15 00:00:00;124.267094446;133.438224578;135.984153058
2014-05-16 00:00:00;124.307198717;133.504471679;136.051792444
2014-05-19 00:00:00;124.439542811;133.672849729;136.225722292
2014-05-20 00:00:00;123.902145579;133.109749365;135.66528167
2014-05-21 00:00:00;124.519751354;133.797063045;136.361001063
2014-05-22 00:00:00;124.984960898;134.307717787;136.892453377
2014-05-23 00:00:00;125.402045318;134.763166611;137.356266306
2014-05-26 00:00:00;125.81511931;135.213094844;137.820079235
2014-05-27 00:00:00;126.143974333;135.571933311;138.18726447
2014-05-28 00:00:00;126.063765791;135.502925914;138.119625085
2014-05-29 00:00:00;126.581110888;136.07154687;138.709054015
2014-05-30 00:00:00;126.725486264;136.228883736;138.863658324
2014-06-02 00:00:00;126.913976338;136.446947113;139.095564789
2014-06-03 00:00:00;126.805694806;136.336535277;138.989274326
2014-06-04 00:00:00;126.95408061;136.51595451;139.172866944
2014-06-05 00:00:00;127.523561259;137.134260793;139.800946951
2014-06-06 00:00:00;128.197313014;137.865739207;140.554642961
2014-06-09 00:00:00;128.297573692;137.978911339;140.670596193
2014-06-10 00:00:00;128.245438139;137.923705421;140.612619577
2014-06-11 00:00:00;127.932624825;137.61455228;140.303410958
2014-06-12 00:00:00;127.519550832;137.186706415;139.868586337
2014-06-13 00:00:00;127.611790656;137.288837363;139.9748768
2014-06-16 00:00:00;127.587728093;137.261234404;139.945888492
2014-06-17 00:00:00;127.700020052;137.382687424;140.071504493
2014-06-18 00:00:00;128.361740525;138.100364359;140.805874964
2014-06-19 00:00:00;129.18788851;139.000220824;141.733500821
2014-06-20 00:00:00;129.087627832;138.889808988;141.617547589
2014-06-23 00:00:00;128.983356727;138.784917743;141.511257126
2014-06-24 00:00:00;128.361740525;138.11968643;140.834863272
2014-06-25 00:00:00;128.361740525;138.13348791;140.854188811
2014-06-26 00:00:00;128.3136154;138.105884951;140.834863272
2014-06-27 00:00:00;128.558251454;138.376393949;141.115083583
2014-06-30 00:00:00;128.746741528;138.580655846;141.327664509
2014-07-01 00:00:00;129.592941648;139.50811527;142.274615905
2014-07-02 00:00:00;129.745337878;139.67649332;142.448545753
2014-07-03 00:00:00;130.262682976;140.239593684;143.028311914
2014-07-04 00:00:00;130.218568278;140.192668654;142.979998067
2014-07-07 00:00:00;129.564868659;139.49431379;142.264953136
2014-07-08 00:00:00;128.598355725;138.467483714;141.221374046
2014-07-09 00:00:00;128.891116904;138.787678039;141.549908204
2014-07-10 00:00:00;128.032885502;137.868499503;140.612619577
2014-07-11 00:00:00;128.145177461;137.992712819;140.747898348
2014-07-14 00:00:00;128.963304592;138.873247212;141.646535897
2014-07-15 00:00:00;128.546220172;138.431599868;141.202048507
2014-07-16 00:00:00;129.300180469;139.254168047;142.033046671
2014-07-17 00:00:00;128.117104472;137.984431931;140.747898348
2014-07-18 00:00:00;128.734710247;138.649663244;141.424292202
2014-07-21 00:00:00;128.441949068;138.334989511;141.105420814
2014-07-22 00:00:00;129.232003208;139.190681241;141.975070055
2014-07-23 00:00:00;129.484660116;139.469471127;142.264953136
2014-07-24 00:00:00;129.641066774;139.637849177;142.429220215
2014-07-25 00:00:00;129.071586124;139.022303191;141.810802976
2014-07-28 00:00:00;129.075596551;139.027823783;141.810802976
2014-07-29 00:00:00;128.790856226;138.724191233;141.501594357
2014-07-30 00:00:00;128.486063766;138.4095175;141.192385738
2014-07-31 00:00:00;126.609183878;136.391741195;139.134215866
2014-08-01 00:00:00;125.979546822;135.712708402;138.438496473
2014-08-04 00:00:00;126.264287147;136.024621839;138.757367862
2014-08-05 00:00:00;125.377982755;135.075080049;137.791090927
2014-08-06 00:00:00;124.964908763;134.674837143;137.385254614
2014-08-07 00:00:00;124.363344696;134.034448493;136.737849068
2014-08-08 00:00:00;124.720272709;134.420889919;137.134022611
2014-08-11 00:00:00;125.582514538;135.364911118;138.100299546
2014-08-12 00:00:00;125.438139162;135.210334548;137.945695236
2014-08-13 00:00:00;126.119911771;135.994258585;138.757367862
2014-08-14 00:00:00;126.661319431;136.582201612;139.356459561
2014-08-15 00:00:00;126.557048326;136.477310368;139.250169098
2014-08-18 00:00:00;127.507519551;137.509661036;140.303410958
2014-08-19 00:00:00;128.052937638;138.125207022;140.941153735
2014-08-20 00:00:00;128.101062763;138.199735012;141.018455889
2014-08-21 00:00:00;128.566272308;138.704869162;141.530582665
2014-08-22 00:00:00;128.129135753;138.24113945;141.057106967
2014-08-25 00:00:00;128.834970924;139.005741415;141.839791284
2014-08-26 00:00:00;129.123721676;139.320415149;142.158662673
2014-08-27 00:00:00;129.232003208;139.469471127;142.322929752
2014-08-28 00:00:00;128.750751955;138.956056089;141.801140207
2014-08-29 00:00:00;129.039502707;139.27901071;142.129674365
2014-09-01 00:00:00;129.019450571;139.259688639;142.110348826
2014-09-02 00:00:00;128.947262883;139.187920945;142.042709441
2014-09-03 00:00:00;129.312211751;139.61576681;142.477534061
2014-09-04 00:00:00;129.06356527;139.348018108;142.206976519
2014-09-05 00:00:00;129.191898937;139.488793199;142.35191806
2014-09-08 00:00:00;128.710647684;138.980898752;141.839791284
2014-09-09 00:00:00;127.904551835;138.114165839;140.960479273
2014-09-10 00:00:00;128.085021055;138.321188031;141.173060199
2014-09-11 00:00:00;128.157208743;138.417798388;141.279350662
2014-09-12 00:00:00;127.623821937;137.84365684;140.689921732
2014-09-15 00:00:00;127.427311009;137.631114055;140.477340806
2014-09-16 00:00:00;127.80028073;138.034117257;140.883177119
2014-09-17 00:00:00;127.996791658;138.252180634;141.115083583
2014-09-18 00:00:00;128.546220172;138.851164845;141.723838052
2014-09-19 00:00:00;128.377782234;138.671745611;141.540245434
2014-09-22 00:00:00;127.387206738;137.611791984;140.458015267
2014-09-23 00:00:00;126.641267295;136.816826764;139.656005411
2014-09-24 00:00:00;127.170643674;137.393728608;140.245434341
2014-09-25 00:00:00;125.730900341;135.836921718;138.660740168
2014-09-26 00:00:00;126.019651093;136.223363145;139.07623925
2014-09-29 00:00:00;125.590535392;135.765154025;138.612426321
2014-09-30 00:00:00;125.325847203;135.486364138;138.322543241
2014-10-01 00:00:00;123.934228995;133.990283758;136.795825684
2014-10-02 00:00:00;123.051935031;133.040741968;135.829548749
2014-10-03 00:00:00;123.569280128;133.601082036;136.40931491
2014-10-06 00:00:00;123.94224985;134.004085238;136.815151222
2014-10-07 00:00:00;122.614798476;132.571491664;135.356073051
2014-10-08 00:00:00;123.416883898;133.457546649;136.264373369
2014-10-09 00:00:00;121.965109284;131.892458872;134.670016427
2014-10-10 00:00:00;120.02807299;129.805675168;132.54420717
2014-10-13 00:00:00;119.105674754;128.809208347;131.529616388
2014-10-14 00:00:00;118.893122118;128.577343491;131.288047154
2014-10-15 00:00:00;117.762181672;127.362813294;130.051212678
