Date;sd3e;sd3t;sd3gt
2010-04-13 00:00:00;80.3419858638;94.2354598234;98.728953178
2010-04-14 00:00:00;80.9076999731;94.8991720774;99.4241984909
2010-04-15 00:00:00;80.9888312249;95.1217836408;99.6803848562
2010-04-16 00:00:00;79.808018766;93.8974200419;98.4258130416
2010-04-19 00:00:00;79.5090677402;93.5452952695;98.0567728755
2010-04-20 00:00:00;80.1519447249;94.5030746505;99.1309433589
2010-04-21 00:00:00;79.6347329944;93.8932976056;98.4908893209
2010-04-22 00:00:00;78.5469569167;92.6105328249;97.1457049656
2010-04-23 00:00:00;78.8220976838;93.1938575698;97.8343602755
2010-04-26 00:00:00;79.0818058758;93.5002920059;98.1564466704
2010-04-27 00:00:00;76.5199984126;90.4716754268;94.9767702395
2010-04-28 00:00:00;75.1932378865;88.9030883919;93.3300932485
2010-04-29 00:00:00;76.3952150199;90.4325122814;94.9759464892
2010-04-30 00:00:00;76.4362215765;90.5489711086;95.1242215559
2010-05-03 00:00:00;76.5693826529;90.8337627538;95.4603117071
2010-05-04 00:00:00;73.874855044;88.0043972655;92.486572869
2010-05-05 00:00:00;72.5458898643;86.4210381669;90.8225971202
2010-05-06 00:00:00;70.9060685295;84.5628499777;88.9057300076
2010-05-07 00:00:00;68.2084544056;81.4765192896;85.7104023197
2010-05-10 00:00:00;73.7222930161;88.1352846199;92.7287554779
2010-05-11 00:00:00;73.0300317911;87.3077055206;91.8580513361
2010-05-12 00:00:00;74.1724832777;88.8244185647;93.5039045768
2010-05-13 00:00:00;74.3801616452;89.0731388918;93.7650334443
2010-05-14 00:00:00;71.4351853893;85.5463945859;90.0523905236
2010-05-17 00:00:00;71.0290881994;85.0833075681;89.5737915582
2010-05-18 00:00:00;72.4175790258;86.7460235666;91.3242610959
2010-05-19 00:00:00;70.4942392402;84.4422687141;88.8991400046
2010-05-20 00:00:00;69.1983438642;82.8898278883;87.2639955188
2010-05-21 00:00:00;69.2900574533;83.0629702154;87.4682856107
2010-05-24 00:00:00;68.934226365;82.8032567247;87.2607005173
2010-05-25 00:00:00;66.960179547;80.4318252087;84.7614418926
2010-05-26 00:00:00;68.0514830705;81.7427599711;86.1428712643
2010-05-27 00:00:00;69.9333753687;84.0750283417;88.6256548815
2010-05-28 00:00:00;69.9946647383;84.1485451235;88.7030874164
2010-05-31 00:00:00;69.8906050892;84.0234978873;88.5712873571
2010-06-01 00:00:00;69.7821361329;83.8932976056;88.4337210452
2010-06-02 00:00:00;69.7539165671;83.8592875056;88.3982997792
2010-06-03 00:00:00;70.542741619;84.8077914047;89.3983327292
2010-06-04 00:00:00;68.8473630138;82.7692466248;87.2491680121
2010-06-07 00:00:00;68.150251551;81.9581572709;86.4040001318
2010-06-08 00:00:00;67.3808274506;81.0326703082;85.4278559425
2010-06-09 00:00:00;68.6648176972;82.5765227249;87.055586675
2010-06-10 00:00:00;70.1031336946;84.3065718506;88.8793699957
2010-06-11 00:00:00;70.9303197189;85.3011096225;89.9280042176
2010-06-14 00:00:00;71.7544192281;86.4602013123;91.208936044
2010-06-15 00:00:00;72.6909560701;87.5883747295;92.3992553297
2010-06-16 00:00:00;72.7266714581;87.6316603112;92.4445616001
2010-06-17 00:00:00;72.7989840956;87.7189185475;92.5368216416
2010-06-18 00:00:00;73.5049141728;88.5691710468;93.4338857952
2010-06-21 00:00:00;73.8294391802;89.1126455735;94.0665260799
2010-06-22 00:00:00;73.3836582258;88.5743240922;93.4981383242
2010-06-23 00:00:00;72.487246079;87.4921845477;92.3564203104
2010-06-24 00:00:00;71.1146287584;85.8356522038;90.6075982734
2010-06-25 00:00:00;70.8452200906;85.5106668041;90.2640943688
2010-06-28 00:00:00;71.7777885561;86.6360919303;91.4519424034
2010-06-29 00:00:00;69.2869709383;83.6298052149;88.2788559755
2010-06-30 00:00:00;69.3813301116;83.7431722148;88.3991235296
2010-07-01 00:00:00;68.2613660915;82.463155725;87.0720616824
2010-07-02 00:00:00;68.3790945929;82.6057233158;87.2228080003
2010-07-05 00:00:00;68.1930218305;82.3803634615;86.9847441431
2010-07-06 00:00:00;69.7719947265;84.3223745233;89.0358825661
2010-07-07 00:00:00;70.8324330998;85.6037651585;90.3884806748
2010-07-08 00:00:00;71.4052021006;86.2956473943;91.1191472536
2010-07-09 00:00:00;71.5489455142;86.4698203305;91.3028435863
2010-07-12 00:00:00;71.6754926298;86.6223504758;91.4642986589
2010-07-13 00:00:00;72.935231687;88.1449036381;93.0714356321
2010-07-14 00:00:00;72.9647740451;88.1809749562;93.1101518996
2010-07-15 00:00:00;72.2429704621;87.3083925934;92.1883752348
2010-07-16 00:00:00;70.9184145895;85.7078566766;90.4988632245
2010-07-19 00:00:00;70.6304868316;85.3598543406;90.1306468088
2010-07-20 00:00:00;70.6075584343;85.3316843588;90.1018155458
2010-07-21 00:00:00;71.1847367423;86.0294067127;90.8382483772
2010-07-22 00:00:00;73.1120449044;88.358583256;93.2971432337
2010-07-23 00:00:00;73.3325102627;88.625167474;93.5788658605
2010-07-26 00:00:00;73.792401;89.1810093098;94.1661998748
2010-07-27 00:00:00;74.5552111397;90.1027173726;95.1390490626
2010-07-28 00:00:00;74.3219587906;89.8206740183;94.8416751788
2010-07-29 00:00:00;74.4493877677;90.0518739909;95.1003327951
2010-07-30 00:00:00;73.9502541966;89.4482806005;94.4627500082
2010-08-02 00:00:00;75.6641518918;91.5654952077;96.7091172691
2010-08-03 00:00:00;75.5473052519;91.4246452987;96.560018452
2010-08-04 00:00:00;75.9004907559;91.8516609983;97.0114336551
2010-08-05 00:00:00;75.6346095338;91.5301109622;96.6720485024
2010-08-06 00:00:00;74.6777898789;90.3720498815;95.448779202
2010-08-09 00:00:00;75.7611566495;91.6833281803;96.8335035751
2010-08-10 00:00:00;75.0688954245;90.8454429901;95.948795677
2010-08-11 00:00:00;73.2302143364;88.6371912467;93.620053379
2010-08-12 00:00:00;73.1596654218;88.5519942286;93.5294408382
2010-08-13 00:00:00;73.120422588;88.5045862105;93.480015816
2010-08-16 00:00:00;72.9780019666;88.3321309561;93.2971432337
2010-08-17 00:00:00;74.0053705361;89.5753890549;94.611025075
2010-08-18 00:00:00;73.839139656;89.3744202824;94.3984974793
2010-08-19 00:00:00;72.6367215919;87.918856711;92.8613792876
2010-08-20 00:00:00;71.8315821035;86.9445875846;91.8316913243
2010-08-23 00:00:00;72.3800999149;87.6082998385;92.5335266401
2010-08-24 00:00:00;71.102723629;86.0623862036;90.900029655
2010-08-25 00:00:00;70.5683156006;85.4155072314;90.2171405977
2010-08-26 00:00:00;71.0427570516;85.9895564946;90.8234208705
2010-08-27 00:00:00;71.8501011936;86.9665739118;91.855580085
2010-08-30 00:00:00;71.4894198675;86.6549864303;91.5697387064
2010-08-31 00:00:00;71.7844025168;87.0122642482;91.9478401265
2010-09-01 00:00:00;73.5706128496;89.1978425916;94.2625786682
2010-09-02 00:00:00;73.5265197779;89.1445944553;94.2057398926
2010-09-03 00:00:00;74.0675417672;89.8004053729;94.8993377047
2010-09-06 00:00:00;74.2990303934;90.0810745817;95.1958878381
2010-09-07 00:00:00;73.5397476994;89.1607406644;94.2230386504
2010-09-08 00:00:00;74.0243305569;89.7481878457;94.8441464299
2010-09-09 00:00:00;74.7448113478;90.6214572813;95.766746845
2010-09-10 00:00:00;74.6747033639;90.5366037995;95.6769580546
2010-09-13 00:00:00;75.3837199561;91.3961317805;96.5855547135
2010-09-14 00:00:00;75.3391859537;91.3418530351;96.5278921876
2010-09-15 00:00:00;75.1266573483;91.0842007627;96.2560545652
2010-09-16 00:00:00;74.8784133549;90.7836064447;95.9380869221
2010-09-17 00:00:00;74.3545876636;90.148407709;95.26673037
2010-09-20 00:00:00;75.1760415886;91.2181799443;96.426570892
2010-09-21 00:00:00;75.1729550736;91.2144010444;96.4224521401
2010-09-22 00:00:00;74.3457690493;90.2109313271;95.3614616627
2010-09-23 00:00:00;73.8916104113;89.6595554639;94.7790701506
2010-09-24 00:00:00;74.8717993942;90.8495654265;96.0369369666
2010-09-27 00:00:00;74.6601526502;90.5926002267;95.7650993443
2010-09-28 00:00:00;74.8202105003;90.786698272;95.9702131866
2010-09-29 00:00:00;74.5574157933;90.4678965268;95.633299285
2010-09-30 00:00:00;74.3069671463;90.1635233089;95.3120366404
2010-10-01 00:00:00;74.1001706402;89.9130853001;95.0467890211
2010-10-04 00:00:00;73.6451301407;89.3606788279;94.4627500082
2010-10-05 00:00:00;74.6213507472;90.545535745;95.7148505717
2010-10-06 00:00:00;75.1958834708;91.2422274898;96.4521071534
2010-10-07 00:00:00;75.2232211753;91.275550517;96.486704669
2010-10-08 00:00:00;74.9846776576;90.9859493627;96.1810932815
2010-10-11 00:00:00;75.03538469;91.0814524717;96.2906520808
2010-10-12 00:00:00;74.6301693615;90.5898519358;95.7708655969
2010-10-13 00:00:00;75.8317055641;92.0478202618;97.3121025404
2010-10-14 00:00:00;75.7100086863;91.9004431619;97.15558997
2010-10-15 00:00:00;75.7823213239;92.0268645436;97.2989225345
2010-10-18 00:00:00;75.8899084187;92.2195884434;97.5271013872
2010-10-19 00:00:00;75.7673296795;92.0704936618;97.3697650664
2010-10-20 00:00:00;76.192827821;92.5878594249;97.9167353125
2010-10-21 00:00:00;77.0451468961;93.623278024;99.0114995552
2010-10-22 00:00:00;76.8784750852;93.4205915696;98.7973244588
2010-10-25 00:00:00;76.8612787873;93.3999793878;98.7759069492
2010-10-26 00:00:00;76.7100395515;93.2165309698;98.5815018617
2010-10-27 00:00:00;76.3057060844;92.7252739702;98.0617153778
2010-10-28 00:00:00;76.8418778357;93.3762753787;98.7503706877
2010-10-29 00:00:00;76.7999894177;93.3257755333;98.6968269136
2010-11-01 00:00:00;76.7492823853;93.2639389879;98.6317506343
2010-11-02 00:00:00;77.3379248919;93.9795252327;99.3887772249
2010-11-03 00:00:00;76.9018444132;93.4494486241;98.8278032225
2010-11-04 00:00:00;77.8882064261;94.6477034594;100.095555043
2010-11-05 00:00:00;77.5888144696;94.284241987;99.7108636199
2010-11-08 00:00:00;77.2484159564;93.8706242056;99.2734521731
2010-11-09 00:00:00;77.9569916179;94.7315263321;100.183696333
2010-11-10 00:00:00;77.1179004643;93.7294307602;99.1268246071
2010-11-11 00:00:00;76.458709043;92.9279604246;98.280009226
2010-11-12 00:00:00;76.6139166553;93.1165618881;98.4793568157
2010-11-15 00:00:00;77.306618811;93.9585695146;99.3698309664
2010-11-16 00:00:00;75.7854078389;92.1100003435;97.4142475864
2010-11-17 00:00:00;76.1835682759;92.5936995431;97.9257965666
2010-11-18 00:00:00;77.2986820581;93.9489504964;99.3591222116
2010-11-19 00:00:00;77.0808622841;93.6844274967;99.0798708359
2010-11-22 00:00:00;76.3361303038;92.8798653337;98.2676529704
2010-11-23 00:00:00;74.7598029922;90.9619018173;96.2387558074
2010-11-24 00:00:00;75.3731376189;91.7084063348;97.0287324129
2010-11-25 00:00:00;75.6182950973;92.0069394345;97.3442288049
2010-11-26 00:00:00;75.1196024569;91.3999106805;96.7017035158
2010-11-29 00:00:00;73.6614445772;89.625545364;94.8252001713
2010-11-30 00:00:00;73.2183092071;89.0865368099;94.2543411645
2010-12-01 00:00:00;74.8563668191;91.0797347899;96.3631421134
2010-12-02 00:00:00;76.1619626708;92.6679033976;98.0435928696
2010-12-03 00:00:00;76.1588761558;92.6644680339;98.0402978681
2010-12-06 00:00:00;75.8788851508;92.3236799615;97.6794952058
2010-12-07 00:00:00;76.5861380201;93.246075097;98.6770569047
2010-12-08 00:00:00;76.911544889;93.642172524;99.0963458434
2010-12-09 00:00:00;77.3740812106;94.2052286234;99.6919173614
2010-12-10 00:00:00;77.0632250554;93.8266515511;99.2915746812
2010-12-13 00:00:00;77.3238151089;94.1440791508;99.6276648324
2010-12-14 00:00:00;77.5592721116;94.4305884778;99.9308049689
2010-12-15 00:00:00;77.1134911571;93.8884880965;99.3566509605
2010-12-16 00:00:00;77.3520346748;94.1787763235;99.6639098488
2010-12-17 00:00:00;76.6249399232;93.2931395788;98.7273056773
2010-12-20 00:00:00;77.1399470001;94.0049469236;99.5016310257
2010-12-21 00:00:00;77.7691551327;94.7717200866;100.313025141
2010-12-22 00:00:00;77.807516105;94.818441032;100.362450163
2010-12-23 00:00:00;77.7471085968;94.7449242502;100.284193878
2010-12-24 00:00:00;77.6020423911;94.5680030231;100.097202544
2010-12-27 00:00:00;77.0138408152;93.8513861692;99.3385284523
2010-12-28 00:00:00;77.0835078684;93.936239651;99.4283172427
2010-12-29 00:00:00;77.4168514901;94.3422996324;99.8583149362
2010-12-30 00:00:00;76.7334088795;93.5095674877;98.9769020396
2010-12-31 00:00:00;76.4247573779;93.1333951699;98.5790306106
2011-01-03 00:00:00;77.4102375294;94.3347418324;99.8500774325
2011-01-04 00:00:00;77.5253204464;94.4749046687;99.9983524993
2011-01-05 00:00:00;77.0253050138;93.8654711601;99.353355959
2011-01-06 00:00:00;77.1955042704;94.0726235872;99.5724735576
2011-01-07 00:00:00;76.7051893136;93.4752138514;98.9406570233
2011-01-10 00:00:00;75.4798428523;91.98186128;97.3598800619
2011-01-11 00:00:00;76.0424704466;92.6679033976;98.0856041385
2011-01-12 00:00:00;77.731235091;94.7490466866;100.294078882
2011-01-13 00:00:00;78.1479146182;95.2567934316;100.831987874
2011-01-14 00:00:00;78.3538292628;95.5079185132;101.098059244
2011-01-17 00:00:00;77.9380315971;95.0389913772;100.611222775
2011-01-18 00:00:00;78.7863822957;96.0733793672;101.705987018
2011-01-19 00:00:00;78.3494199556;95.5405544677;101.141718014
2011-01-20 00:00:00;78.3128227062;95.4958947405;101.093940492
2011-01-21 00:00:00;79.531114276;96.9810024391;102.66647995
2011-01-24 00:00:00;79.7365879899;97.2317839843;102.93255132
2011-01-25 00:00:00;79.1135528874;96.4725686214;102.128570958
2011-01-26 00:00:00;79.280665629;96.6762856848;102.343569805
2011-01-27 00:00:00;79.7577526643;97.2578927479;102.959735082
2011-01-28 00:00:00;79.2736107375;96.6676972758;102.334508551
2011-01-31 00:00:00;79.4102992597;96.8339688756;102.51079113
2011-02-01 00:00:00;80.6290317602;98.3204507197;104.084978088
2011-02-02 00:00:00;80.3865198661;98.0246659109;103.771129197
2011-02-03 00:00:00;79.840647639;97.3588924388;103.06682263
2011-02-04 00:00:00;80.2299894618;97.8333161565;103.569310356
2011-02-07 00:00:00;80.8018766011;98.5306949741;104.307390688
2011-02-08 00:00:00;81.0020591464;98.7752928647;104.566048305
2011-02-09 00:00:00;80.9614935205;98.7430004466;104.535569541
2011-02-10 00:00:00;80.830096167;98.5832560377;104.365876965
2011-02-11 00:00:00;81.0025000772;98.7931567556;104.588289565
2011-02-14 00:00:00;80.85655201;98.6148613831;104.39965073
2011-02-15 00:00:00;80.7339732708;98.465423065;104.241490659
2011-02-16 00:00:00;81.4434307937;99.3307911642;105.157501071
2011-02-17 00:00:00;81.3539218583;99.2215466007;105.042176019
2011-02-18 00:00:00;81.6590459141;99.5939400186;105.435928696
2011-02-21 00:00:00;80.299656515;97.9356899928;103.680516656
2011-02-22 00:00:00;79.8102234196;97.3389673297;103.048700122
2011-02-23 00:00:00;79.1263398782;96.5048610395;102.165639725
2011-02-24 00:00:00;78.7242110647;96.0146346491;101.646676991
2011-02-25 00:00:00;79.3719382873;96.8044247484;102.482783617
2011-02-28 00:00:00;79.9173695837;97.4701982205;103.187913935
2011-03-01 00:00:00;79.5721208327;97.049022639;102.741441234
2011-03-02 00:00:00;78.9336531551;96.269882167;101.916867113
2011-03-03 00:00:00;78.9936197325;96.3430554124;101.994299647
2011-03-04 00:00:00;78.4931633692;95.8363392765;101.500873175
2011-03-07 00:00:00;78.3701436993;95.6865574221;101.341889354
2011-03-08 00:00:00;78.7153924504;96.1077330035;101.788362055
2011-03-09 00:00:00;78.6505756351;96.0761276581;101.767768295
2011-03-10 00:00:00;77.9746288466;95.250609777;100.892945402
2011-03-11 00:00:00;77.2012363697;94.3062283143;99.8929124518
2011-03-14 00:00:00;76.2395664769;93.1313339517;98.6482256417
2011-03-15 00:00:00;74.8091872324;91.3837644715;96.7972585588
2011-03-16 00:00:00;73.5961868312;89.9020921365;95.2271903522
2011-03-17 00:00:00;75.0503763344;91.6785186712;97.1094599493
2011-03-18 00:00:00;75.0402349279;91.6661513621;97.0962799433
2011-03-21 00:00:00;76.7938163876;93.8084441238;99.3657122146
2011-03-22 00:00:00;76.762069376;93.7692809784;99.3237009457
2011-03-23 00:00:00;77.1253962865;94.2131299598;99.7940624073
2011-03-24 00:00:00;77.8533728995;95.1022020681;100.735609081
2011-03-25 00:00:00;77.9146622691;95.1774365317;100.815512867
2011-03-28 00:00:00;78.0989713086;95.402796386;101.054400474
2011-03-29 00:00:00;78.1174903987;95.4251262496;101.077465485
2011-03-30 00:00:00;78.8159246538;96.2784705761;101.981119642
2011-03-31 00:00:00;78.2621156738;95.6707547494;101.366601865
2011-04-01 00:00:00;79.3106489177;96.9528324573;102.724966226
2011-04-04 00:00:00;79.3194675321;96.9631385482;102.735674981
2011-04-05 00:00:00;79.224667428;96.9164176028;102.715081222
2011-04-06 00:00:00;79.6620706988;97.4513037205;103.281821477
2011-04-07 00:00:00;79.548310574;97.3121714934;103.13437016
2011-04-08 00:00:00;80.0249566786;98.0689821018;103.968829286
2011-04-11 00:00:00;80.0377436693;98.0844412381;103.985304293
2011-04-12 00:00:00;79.103411481;96.9390910028;102.771096247
2011-04-13 00:00:00;79.7277693756;97.7343776839;103.62203038
2011-04-14 00:00:00;79.0125797533;96.858016421;102.692016211
2011-04-15 00:00:00;78.9579043445;96.7906832938;102.62117368
2011-04-18 00:00:00;77.3141146332;94.7758425229;100.485188968
2011-04-19 00:00:00;77.4547715317;95.0046377409;100.741375334
2011-04-20 00:00:00;78.7678632057;96.6154797485;102.449009852
2011-04-21 00:00:00;78.3392785492;96.4694767941;102.439948598
2011-04-26 00:00:00;78.5041866372;96.9023326119;102.980328841
2011-04-27 00:00:00;78.9543768988;97.4578309114;103.570957857
2011-04-28 00:00:00;79.8644578977;98.5818818922;104.765395894
2011-04-29 00:00:00;79.8891500179;98.8020887011;105.052061023
2011-05-02 00:00:00;79.8622532441;98.8982788828;105.186332334
2011-05-03 00:00:00;79.728651237;98.7330378921;105.010873505
2011-05-04 00:00:00;78.8952921827;97.7007111203;103.912814261
2011-05-05 00:00:00;78.2400691379;97.1390291662;103.383142772
2011-05-06 00:00:00;78.703487321;97.9058023292;104.271969422
2011-05-09 00:00:00;77.7418174282;96.7707581848;103.086592639
2011-05-10 00:00:00;78.2017081656;97.5310041568;103.951530528
2011-05-11 00:00:00;78.5712081061;98.0150468927;104.471317012
2011-05-12 00:00:00;77.9997618974;97.3403414751;103.759596692
2011-05-13 00:00:00;77.3679081806;96.758734412;103.219216449
2011-05-16 00:00:00;77.0305961824;96.3372152942;102.769448746
2011-05-17 00:00:00;76.2818958257;95.4007351678;101.770239547
2011-05-18 00:00:00;76.6024524566;95.8012985675;102.197765989
2011-05-19 00:00:00;77.1880084482;96.5340616304;102.979505091
2011-05-20 00:00:00;76.6721195099;95.8889003401;102.290849781
2011-05-23 00:00:00;75.2060248773;94.2619121234;100.635111536
2011-05-24 00:00:00;75.2584956326;94.3275275688;100.705954068
2011-05-25 00:00:00;75.5556829355;94.8239376138;101.279284326
2011-05-26 00:00:00;75.1751597272;94.4147858051;100.86658539
2011-05-27 00:00:00;75.6103583444;94.9616956955;101.450624403
2011-05-30 00:00:00;75.3775469261;94.6686591776;101.138423012
2011-05-31 00:00:00;76.472818826;96.0448658491;102.607993674
2011-06-01 00:00:00;75.73073243;95.189116768;101.723285775
2011-06-02 00:00:00;74.8056597867;94.0262461782;100.481070216
2011-06-03 00:00:00;74.6901359389;93.8816173692;100.326205147
2011-06-06 00:00:00;73.9881742382;92.9990724518;99.3830109724
2011-06-07 00:00:00;74.3581151094;93.4638771514;99.8797324459
2011-06-08 00:00:00;73.6896641431;92.6235872067;98.9818445418
2011-06-09 00:00:00;74.3691383773;93.4779621423;99.8945599526
2011-06-10 00:00:00;73.0163629389;91.9880449346;98.3772117697
2011-06-13 00:00:00;73.1861212648;92.2017245525;98.6062143728
2011-06-14 00:00:00;74.0446133699;93.2828334879;99.7627598932
2011-06-15 00:00:00;72.8867293082;91.8245216256;98.2025766912
2011-06-16 00:00:00;72.4819549104;91.3143701261;97.6572539458
2011-06-17 00:00:00;73.3845400872;92.451819025;98.8739332433
2011-06-20 00:00:00;72.5763140838;91.545913635;97.948861577
2011-06-21 00:00:00;73.8933741341;93.207255488;99.7265148769
2011-06-22 00:00:00;73.736402799;93.0093785427;99.5148110317
2011-06-23 00:00:00;72.3584943098;91.2707410079;97.6547826947
2011-06-24 00:00:00;71.8421644407;90.6197395994;96.9578898811
2011-06-27 00:00:00;71.891548681;90.7135250266;97.0658011796
2011-06-28 00:00:00;72.2623714136;91.1807344807;97.566641405
2011-06-29 00:00:00;73.5706128496;92.8317702429;99.3327621997
2011-06-30 00:00:00;74.9079557129;94.5192208595;101.138423012
2011-07-01 00:00:00;75.6672384068;95.5024219314;102.19941349
2011-07-04 00:00:00;75.512912656;95.3076368134;101.991004646
2011-07-05 00:00:00;74.9802683504;94.6353361503;101.271870572
2011-07-06 00:00:00;74.1914432985;93.6397677694;100.206761343
2011-07-07 00:00:00;74.6702940567;94.2437046961;100.852581634
2011-07-08 00:00:00;73.2646069323;92.4700264523;98.9546607796
2011-07-11 00:00:00;71.2976150058;89.9872891546;96.2980658341
2011-07-12 00:00:00;70.6926580626;89.2239513553;95.4809054664
2011-07-13 00:00:00;71.2244205068;89.8948778728;96.1992157896
2011-07-14 00:00:00;70.7468925408;89.2923150916;95.5542192494
2011-07-15 00:00:00;70.1220937154;88.5035556014;94.7098751194
2011-07-18 00:00:00;68.8623546582;86.9140128483;93.008830604
2011-07-19 00:00:00;69.8244654817;88.1277268199;94.3078849385
2011-07-20 00:00:00;71.323629918;90.0199251091;96.3326633497
2011-07-21 00:00:00;72.9118623591;92.0244597891;98.477709315
2011-07-22 00:00:00;73.4722852998;92.7321446975;99.2347359056
2011-07-25 00:00:00;72.7681189455;91.8434161256;98.2841279779
2011-07-26 00:00:00;72.6737597721;91.7242090075;98.1564466704
2011-07-27 00:00:00;71.4832468374;90.2215809543;96.5484859468
2011-07-28 00:00:00;71.2495535576;90.0202686454;96.3507858579
2011-07-29 00:00:00;70.9827904741;89.683259473;95.9899831955
2011-08-01 00:00:00;68.8539769746;87.0692912845;93.2114731952
2011-08-02 00:00:00;67.7366585388;85.6563262221;91.6982437642
2011-08-03 00:00:00;66.5333586134;84.1344601326;90.0696892814
2011-08-04 00:00:00;64.6069323127;81.6984437803;87.4616956078
2011-08-05 00:00:00;63.7334485632;80.5939743722;86.2796138258
2011-08-08 00:00:00;61.7770389739;78.1201690199;83.6312563841
2011-08-09 00:00:00;61.8815395537;78.2524305198;83.7721176975
2011-08-10 00:00:00;59.0247494411;74.6614449139;79.9326172197
2011-08-11 00:00:00;60.5318506303;76.567728194;81.9730468879
2011-08-12 00:00:00;62.7920614834;79.426981346;85.0341032653
2011-08-15 00:00:00;63.5972009718;80.4452231269;86.1247487561
2011-08-16 00:00:00;62.8202810492;79.4627091278;85.0728195328
2011-08-17 00:00:00;63.106886015;79.8251399911;85.4608059574
2011-08-18 00:00:00;60.163673482;76.1022364217;81.4746779136
2011-08-19 00:00:00;59.0639922749;74.7112576866;79.9853372434
2011-08-22 00:00:00;59.8488489504;75.7040777766;81.048798972
2011-08-23 00:00:00;60.4163267826;76.4217252396;81.8165343174
2011-08-24 00:00:00;61.419003232;77.7168573293;83.2103199446
2011-08-25 00:00:00;60.8718082128;77.0242880209;82.468944611
2011-08-26 00:00:00;60.1649962741;76.1300628672;81.5117466803
2011-08-29 00:00:00;61.6443188282;78.0019925109;83.5159313322
2011-08-30 00:00:00;61.6059578558;77.9535538837;83.4640350588
2011-08-31 00:00:00;63.0998311235;79.8436909547;85.4879897196
2011-09-01 00:00:00;63.281053648;80.0724861727;85.7326435797
2011-09-02 00:00:00;61.6081625094;77.9559586382;83.4665063099
2011-09-05 00:00:00;59.0181354804;74.833556632;80.1789185805
2011-09-06 00:00:00;58.3536528905;74.0389570236;79.3395169528
2011-09-07 00:00:00;59.8907373684;75.9892129582;81.4293716432
2011-09-08 00:00:00;60.3043303806;76.513792985;81.991169396
2011-09-09 00:00:00;58.149061038;73.7795870693;79.0619130779
2011-09-12 00:00:00;56.0859462153;71.1614964444;76.2562193153
2011-09-13 00:00:00;56.861102415;72.145384589;77.3106197898
2011-09-14 00:00:00;58.2081457541;73.8541344601;79.1418168638
2011-09-15 00:00:00;59.9405625394;76.0527671854;81.497742924
2011-09-16 00:00:00;60.2183488908;76.4048919578;81.8750205938
2011-09-19 00:00:00;58.8011975678;74.6796523412;80.0553560249
2011-09-20 00:00:00;59.8356210289;75.9929918582;81.4631454084
2011-09-21 00:00:00;58.9634600715;74.8857741592;80.2761211243
2011-09-22 00:00:00;56.4704378001;71.7193994984;76.8814458467
2011-09-23 00:00:00;56.5956621236;71.8781132983;77.0519621734
2011-09-26 00:00:00;57.928154749;73.570373424;78.8658604896
2011-09-27 00:00:00;60.6341465566;77.0074547391;82.5504958977
2011-09-28 00:00:00;60.4030988611;76.7137311484;82.2358232561
2011-09-29 00:00:00;61.3052431072;77.8597684565;83.4640350588
2011-09-30 00:00:00;60.6967587183;77.086811639;82.6353421859
2011-10-03 00:00:00;59.636320345;75.7401490948;81.1921315365
2011-10-04 00:00:00;58.5458986829;74.3553540142;79.7069096181
2011-10-05 00:00:00;60.803023021;77.2218214298;82.7803222511
2011-10-06 00:00:00;62.714898608;79.6499364458;85.3825496721
2011-10-07 00:00:00;63.0888078556;80.1250472362;85.8924511516
2011-10-10 00:00:00;64.2219997972;81.5637775259;87.4345118455
2011-10-11 00:00:00;63.8727826697;81.1518774262;87.0003954002
2011-10-12 00:00:00;65.1439859255;82.7664983338;88.7319186794
2011-10-13 00:00:00;64.3313506149;81.7341715621;87.6247981812
2011-10-14 00:00:00;64.9936285511;82.5758356522;88.5276285874
2011-10-17 00:00:00;63.940686;81.3099041534;87.1882104847
2011-10-18 00:00:00;63.6452624199;80.9340753719;86.7853965534
2011-10-19 00:00:00;64.1254359702;81.5445394895;87.4402780981
2011-10-20 00:00:00;62.4935513883;79.4699233914;85.2153283469
2011-10-21 00:00:00;64.026226559;81.4184616442;87.304359287
2011-10-24 00:00:00;64.6157509271;82.2357346525;88.2080134436
2011-10-25 00:00:00;63.9071752656;81.3339516988;87.240106758
2011-10-26 00:00:00;63.8538226488;81.2659314988;87.1676167254
2011-10-27 00:00:00;66.7913030825;85.0046377409;91.1776335299
2011-10-28 00:00:00;66.0571534395;84.0702188327;90.1751293288
2011-10-31 00:00:00;64.3269413077;81.8678072074;87.813437016
2011-11-01 00:00:00;61.3378719802;78.0641725927;83.73340143
2011-11-02 00:00:00;61.9622298748;78.858772201;84.5851593133
2011-11-03 00:00:00;63.6055786554;80.9498780446;86.8282315727
2011-11-04 00:00:00;62.5244165384;79.5740149095;85.3528946588
2011-11-07 00:00:00;62.4163885129;79.4362568278;85.2046195921
2011-11-08 00:00:00;62.7898568298;79.9117111546;85.7145210715
2011-11-09 00:00:00;61.2443946683;77.9676388746;83.6337276352
2011-11-10 00:00:00;61.5596601306;78.3692328833;84.064549079
2011-11-11 00:00:00;63.4530166275;80.779140472;86.6494777423
2011-11-14 00:00:00;62.5870287002;79.6767322821;85.4673959603
2011-11-15 00:00:00;61.6751839783;78.5162664468;84.2227091502
2011-11-16 00:00:00;61.9234279718;78.8319763647;84.5612705526
2011-11-17 00:00:00;61.1235796519;77.8140781202;83.468977561
2011-11-18 00:00:00;61.1354847813;77.8291937202;83.4854525685
