,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight
176694,2023-12-18,2054,MY010L,MYL7803OO009,HEXTAR HEALTH,MY,MYR,20102015.0,1.0,43138320.0,3.210773435592488e-05
176698,2023-12-18,2054,MY20WI,MYL5101OO000,EVERGREEN FIBREBOARD,MY,MYR,50101035.0,1.0,38302244.0,3.159289509212312e-05
176685,2023-12-18,2054,MY40AY,MYL5204OO002,AWANBIRU TECHNOLOGY,MY,MYR,10101010.0,1.0,55937842.0,3.090250602323344e-05
177475,2023-12-18,2054,EG00F9,EGS33321C018,DICE SPORT & CASUAL WEAR,EG,EGP,40204020.0,1.0,34695258.0,3.0827284747130756e-05
176686,2023-12-18,2054,MY903W,MYL2127OO008,COMFORT GLOVES,MY,MYR,20102015.0,1.0,54555413.0,3.031944329656329e-05
176701,2023-12-18,2054,MY17KC,MYL9954OO008,RGT,MY,MYR,50203015.0,1.0,36609518.0,3.016236898071016e-05
177099,2023-12-18,2054,TR903W,TREITFK00018,LORAS HOLDING,TR,TRY,40401010.0,1.0,39208125.0,2.9977478277748597e-05
177114,2023-12-18,2054,TR012N,TREIHYA00015,IHLAS YAYIN HOLDING,TR,TRY,40301030.0,1.0,35208611.0,2.997154918789936e-05
175030,2023-12-18,2054,EG2073,EGS44012C010,MARIDIVE & OIL SERVICES,EG,USD,60101015.0,1.0,31728155.0,2.94964135894136e-05
176699,2023-12-18,2054,MY606W,MYL9261OO008,GADANG HOLDINGS,MY,MYR,50101010.0,1.0,38053792.0,2.9402437085353873e-05
177134,2023-12-18,2054,TR00H1,TREKRON00014,KRON TEKNOLOJI,TR,TRY,15102015.0,1.0,27427116.0,2.8865279655998597e-05
175461,2023-12-18,2054,PL11EQ,PLARTFX00011,ARTIFEX MUNDI,PL,PLN,40203045.0,1.0,30678143.0,2.881713148181726e-05
177125,2023-12-18,2054,TR11RD,TREKFIN00037,KAFEIN YAZILIM HIZMETLERI,TR,TRY,10101015.0,1.0,30631470.0,2.8708900095421987e-05
176715,2023-12-18,2054,MY211O,MYL4235OO007,LION INDUSTRIES CORPORATION,MY,MYR,55102010.0,1.0,29127820.0,2.8553187962427997e-05
177137,2023-12-18,2054,ET022,TRAVANET91A5,METRO TICARI MALI YATIRIMLAR,TR,TRY,50203000.0,1.0,25514803.0,2.7854864111721303e-05
177093,2023-12-18,2054,TR00I2,TRERTAL00018,RTA LAB BIYOLOJIK,TR,TRY,20102010.0,1.0,40974223.0,2.7313340572157547e-05
177478,2023-12-18,2054,EG20SO,EGS3C161C014,LECICO EGYPT,EG,EGP,50101035.0,1.0,30362342.0,2.6853947409404873e-05
177106,2023-12-18,2054,TR307U,TREGMAT00027,GIMAT MAGAZACILIK SANAYI VE TICARET,TR,TRY,35101010.0,1.0,37738021.0,2.6391169464272688e-05
177126,2023-12-18,2054,TR804W,TREFLAP00011,FLAP KONGRE,TR,TRY,40501015.0,1.0,30381152.0,2.5532143163282213e-05
177476,2023-12-18,2054,EG9047,EGS72AQ1C016,ARAB FOR ASTMGMT.&. DEV.,EG,EGP,35101010.0,1.0,33252739.0,2.448314473966574e-05
177133,2023-12-18,2054,TR00WG,TRABROVA91S5,YESIL YAPI,TR,TRY,50101010.0,1.0,27560910.0,2.4287631387888177e-05
177483,2023-12-18,2054,EG20OK,EGS32221C011,ARAB COTTON GINNING,EG,EGP,55101020.0,1.0,23120852.0,2.3603510796923257e-05
177132,2023-12-18,2054,TR00O8,TRAPENGD91A8,PENGUEN GIDA SANAYI,TR,TRY,45102020.0,1.0,27996687.0,2.355330942609895e-05
176712,2023-12-18,2054,MY50VK,MYL5095OO004,HEVEABOARD,MY,MYR,55101010.0,1.0,30321146.0,2.3505607402061868e-05
175460,2023-12-18,2054,PL90I1,PLPILAB00012,DATAWALK,PL,PLN,10101015.0,1.0,31590013.0,2.2849246550700223e-05
176691,2023-12-18,2054,MY24KA,MYQ0163OO004,CAREPLUS GROUP,MY,MYR,20102015.0,1.0,45675202.0,2.159237042630565e-05
177480,2023-12-18,2054,EG5021,EGS694A1C018,ARAB DEVELOPERS HOLDING,EG,EGP,35101010.0,1.0,28040788.0,2.142338353554224e-05
177128,2023-12-18,2054,TR011M,TREAVOD00018,AVOD GIDA TAR,TR,TRY,45102020.0,1.0,30197448.0,1.995731643253595e-05
177489,2023-12-18,2054,EG1072,EGS74191C015,RAYA CONTACT CENTER,EG,EGP,50205020.0,1.0,15454476.0,1.9955020532794463e-05
176708,2023-12-18,2054,MY00XH,MYQ0083OO004,NOTION VTEC,MY,MYR,50203000.0,1.0,32594580.0,1.9526612136849485e-05
177488,2023-12-18,2054,EG00IC,EGS65341C017,EGYPTIANS HOUSING DEV.,EG,EGP,35101010.0,1.0,19654396.0,1.8379969502313945e-05
177139,2023-12-18,2054,TR12D0,TRAAKSUE91L2,AKSU ENERJI VE TICARET,TR,TRY,65101010.0,1.0,23141724.0,1.7648528845242576e-05
177487,2023-12-18,2054,EG00LF,EGS73BR1C013,SPEED MEDICAL E,EG,EGP,20101025.0,1.0,20018821.0,1.2741276018929166e-05
