,Date,Index_Symbol,Internal_Number,ISIN,SEDOL,RIC,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Unnamed: 0,Cutoff,Internal_Number_Cutoff,Shares_Cutoff,Close_unadjusted_local_Cutoff,FX_local_to_Index_Currency_Cutoff,Capfactor_Cutoff,Mcap_Units_Index_Currency_Cutoff,InfoCode
82,2023-09-18,SWESCGV,TW117Y,TW0003036000,6290991,3036.TW,WT Microelectron,TW,TWD,Taiwan Stock Exchange,10102010,886526651.0,0.5228,1.0,,88.6,0.0312774,41063985384,1284374725.0,0.11972,53,2023-08-31,TW117Y,883501151.0,68.1,0.0314007,1.0,984686294.0,21398.0
83,2023-09-18,SWESCGV,MX103N,MX01GE0E0004,BHWQZW1,GENTERA.MX,GENTERA,MX,MXN,Mexican Stock Exchange,30101010,1587593876.0,0.6816,1.0,,20.34,0.0582844,22009995075,1282839037.0,0.11958,53,2023-08-31,MX103N,1587593876.0,20.77,0.0594115,1.0,1335291647.0,244675.0
84,2023-09-18,SWESCGV,ZA00KT,ZAE000071080,B0J4PP2,TBSJ.J,Tiger Brands Ltd,ZA,ZAR,Johannesburg Stock Exchange,45102020,180327980.0,0.85,1.0,,158.35,0.0526074,24271695288,1276870033.0,0.11903,53,2023-08-31,,,,,,,46799.0
85,2023-09-18,SWESCGV,IN60ZA,INE572A01036,BNQNGS3,JBCH.BO,JB CHEMICALS & PHARMS.,IN,INR,Bombay Stock Exchange,20103015,154928020.0,0.4609,1.0,,1485.65,0.0120097,106084805251,1274049242.0,0.11876,53,2023-08-31,IN60ZA,77377584.0,2767.55,0.0120793,1.0,1191709539.0,5515.0
86,2023-09-18,SWESCGV,TW106W,TW0003406005,B059SR4,3406.TW,Genius Elec,TW,TWD,Taiwan Stock Exchange,10102015,112743063.0,0.9154,1.0,,394.5,0.0312774,40714372500,1273439723.0,0.11871,53,2023-08-31,TW106W,112743063.0,383.0,0.0314007,1.0,1241055853.0,24488.0
87,2023-09-18,SWESCGV,IN12HP,INE285A01027,6271189,ELGE.BO,Elgi Equipments,IN,INR,Bombay Stock Exchange,50204050,316909016.0,0.6465,1.0,,513.55,0.0120097,105216986250,1263626972.0,0.11779,53,2023-08-31,IN12HP,316909016.0,490.5,0.0120793,1.0,1213902209.0,4896.0
88,2023-09-18,SWESCGV,ZA00R0,ZAE000028296,6113485,TRUJ.J,Truworths International Ltd,ZA,ZAR,Johannesburg Stock Exchange,40401020,408498899.0,0.7951,1.0,,73.5,0.0526074,23872614413,1255875459.0,0.11707,53,2023-08-31,ZA00R0,408498899.0,72.46,0.0528123,1.0,1242927376.0,37528.0
89,2023-09-18,SWESCGV,KR160I,KR7086900008,B3L2NF1,086900.KQ,Medy-Tox,KR,KRW,Korea Exchange,20103010,7298468.0,0.8148,1.0,,279000.0,0.0007551,1659154968000,1252791523.0,0.11678,53,2023-08-31,KR160I,7297848.0,247000.0,0.0007566,1.0,1111239548.0,171103.0
90,2023-09-18,SWESCGV,TW306Y,KYG114741062,B5SG8Y4,3665.TW,BIZLINK HOLDING,TW,TWD,Taiwan Stock Exchange,10102030,163154222.0,0.9447,1.0,,259.5,0.0312774,39997200543,1251008452.0,0.11661,53,2023-08-31,TW306Y,163126455.0,249.5,0.0314007,1.0,1207591529.0,250810.0
91,2023-09-18,SWESCGV,KR02JW,KR7004370003,6638115,004370.KS,Nongshim,KR,KRW,Korea Exchange,45102020,6082642.0,0.6161,1.0,,441000.0,0.0007551,1652654556000,1247883174.0,0.11632,53,2023-08-31,KR02JW,6082642.0,458500.0,0.0007566,1.0,1300013036.0,41516.0
92,2023-09-18,SWESCGV,TR005P,TREMGTI00012,B50PPK4,MGROS.IS,Migros Ticaret AS,TR,TRY,Istanbul Stock Exchange,45201010,181054233.0,0.5082,1.0,,366.2,0.0370138,33694706878,1247168246.0,0.11626,53,2023-08-31,TR005P,181054233.0,346.9,0.0375128,1.0,1197367948.0,23382.0
93,2023-09-18,SWESCGV,TW005U,TW0002498003,6510536,2498.TW,HTC Corp,TW,TWD,Taiwan Stock Exchange,15101010,831092086.0,0.9473,1.0,,50.5,0.0312774,39758323417,1243536985.0,0.11592,53,2023-08-31,TW005U,829403586.0,52.8,0.0314007,1.0,1302509148.0,6992.0
94,2023-09-18,SWESCGV,IN20QX,INE872J01023,BKVD654,DEVY.BO,DEVYANI INTERNATIONAL,IN,INR,Bombay Stock Exchange,40501040,1205498878.0,0.407,1.0,,210.75,0.0120097,103401967562,1241829076.0,0.11576,53,2023-08-31,IN20QX,1205448878.0,195.25,0.0120793,1.0,1157113097.0,343352.0
95,2023-09-18,SWESCGV,IN809M,INE269A01021,6289922,SOFT.BO,SONATA SOFTWARE,IN,INR,Bombay Stock Exchange,10101015,140212408.0,0.6828,1.0,,1078.95,0.0120097,103295470676,1240550095.0,0.11564,53,2023-08-31,IN809M,140212408.0,1035.6,0.0120793,1.0,1197604903.0,38584.0
96,2023-09-18,SWESCGV,KR03IW,KR7010120004,6378217,010120.KS,LS ELECTRIC,KR,KRW,Korea Exchange,10102015,30000000.0,0.54,1.0,,101300.0,0.0007551,1641060000000,1239128466.0,0.11551,53,2023-08-31,KR03IW,30000000.0,99800.0,0.0007566,1.0,1223236574.0,2190.0
97,2023-09-18,SWESCGV,KW23DY,KW0EQ0500813,6890294,NIND.KW,NATIONAL INDUSTRIES GROUP HOLD,KW,KWD,Kuwait Stock Exchange,30202000,2295183476.0,0.7821,1.0,,0.212,3.2369621,380553355,1231836851.0,0.11483,53,2023-08-31,KW23DY,2295183476.0,0.227,3.2437241,1.0,1321750479.0,9359.0
98,2023-09-18,SWESCGV,IN706I,INE976G01028,BD0FRL5,RATB.BO,RBL BANK,IN,INR,Bombay Stock Exchange,30101010,599697383.0,0.8449,0.8758433,,230.2,0.0120097,102157250396,1226880397.0,0.11437,53,2023-08-31,IN706I,599568063.0,238.55,0.0120793,0.6922816,1010526206.0,292330.0
99,2023-09-18,SWESCGV,ZA20Q1,ZAE000145892,B4K90R1,LHCJ.J,LIFE HEALTHCARE GP.HDG.,ZA,ZAR,Johannesburg Stock Exchange,20101010,1467349162.0,0.7699,1.0,,20.58,0.0526074,23249475430,1223093785.0,0.11401,53,2023-08-31,ZA20Q1,1467349162.0,21.47,0.0528123,1.0,1280957188.0,234405.0
100,2023-09-18,SWESCGV,MX504S,MX01OM000018,B1KFX13,OMAB.MX,GRUPO AERO DEL CENTRO 'B',MX,MXN,Mexican Stock Exchange,50206060,340345556.0,0.808,0.3662669,,206.41,0.0582844,20790256677,1211747365.0,0.11295,53,2023-08-31,MX504S,340345556.0,197.75,0.0594115,0.3671758,1183358423.0,33345.0
101,2023-09-18,SWESCGV,IN40CL,INE769A01020,B0VX289,ARTI.BO,AARTI INDUSTRIES,IN,INR,Bombay Stock Exchange,55201020,362504035.0,0.5418,1.0,,513.0,0.0120097,100755603918,1210046993.0,0.1128,53,2023-08-31,,,,,,,5151.0
102,2023-09-18,SWESCGV,AE205V,AED000601016,6388357,DINV.DU,DUBAI INVESTMENT,AE,AED,Dubai Financial Market,50203000,4252019585.0,0.7069,0.6066671,,2.43,0.2722613,4431083714,1206412687.0,0.11246,53,2023-08-31,AE205V,4252019585.0,2.48,0.272253,0.6066671,1231198309.0,162548.0
103,2023-09-18,SWESCGV,IN0BJZ,INE325A01013,6143857,TIMK.BO,TIMKEN INDIA,IN,INR,Bombay Stock Exchange,50204000,75218734.0,0.423,1.0,,3152.95,0.0120097,100319062296,1204804269.0,0.11231,53,2023-08-31,IN0BJZ,75218734.0,3284.95,0.0120793,1.0,961063796.0,4906.0
104,2023-09-18,SWESCGV,HK51MT,KYG548721177,BV9FKS0,1302.HK,LIFETECH SCIENTIFIC,CN,HKD,Stock Exchange of Hong Kong,20102010,4630030400.0,0.8311,1.0,,2.44,0.1278756,9389164567,1200645191.0,0.11192,53,2023-08-31,HK51MT,4630030400.0,2.44,0.1275224,1.0,1197329354.0,258308.0
105,2023-09-18,SWESCGV,CN2D6K,KYG5252B1023,BLPPZP6,2162.HK,KEYMED BIOSCIENCES,CN,HKD,Stock Exchange of Hong Kong,20103010,279735566.0,0.6089,1.0,,55.0,0.1278756,9368204230,1197964959.0,0.11167,53,2023-08-31,CN2D6K,279735566.0,53.35,0.1275224,1.0,1159006875.0,341974.0
106,2023-09-18,SWESCGV,B018DT,PLINTCS00010,B018DT2,CARP.WA,INTER CARS,PL,PLN,Warsaw Stock Exchange,40101025,14168100.0,0.6468,1.0,,568.0,0.229865,5205110536,1196472603.0,0.11153,53,2023-08-31,,,,,,,18771.0
107,2023-09-18,SWESCGV,IN0BFV,INE933S01016,BKDX4P8,INMR.BO,INDIAMART INTERMESH,IN,INR,Bombay Stock Exchange,10101020,61229148.0,0.5287,1.0,,3032.45,0.0120097,98166019565,1178946783.0,0.1099,53,2023-08-31,IN0BFV,61229148.0,3058.6,0.0120793,1.0,1196001637.0,317935.0
108,2023-09-18,SWESCGV,TW05F9,TW0002889003,6518392,2889.TW,IBF Financial Holdings,TW,TWD,Taiwan Stock Exchange,30202015,3447383983.0,0.9195,1.0,,11.85,0.0312774,37562954428,1174871583.0,0.10952,53,2023-08-31,TW05F9,3447383983.0,11.9,0.0314007,1.0,1183191596.0,41409.0
109,2023-09-18,SWESCGV,KR190L,KR7058470006,6430139,058470.KQ,LEENO INDUSTRIAL,KR,KRW,Korea Exchange,10102020,15242370.0,0.6538,1.0,,155600.0,0.0007551,1550625887200,1170843591.0,0.10914,53,2023-08-31,KR190L,15242370.0,168100.0,0.0007566,1.0,1267447653.0,5819.0
110,2023-09-18,SWESCGV,SA238F,SA121053DR18,B2QG180,7030.SE,SAUDI MOBILE TELECOM,SA,SAR,Saudi Stock Exchange,15102015,898729175.0,0.6295,0.5882446,,13.18,0.2666176,4386295985,1169463818.0,0.10901,53,2023-08-31,SA238F,898729175.0,13.5,0.2666217,0.5747419,1170379260.0,150009.0
111,2023-09-18,SWESCGV,IN60FQ,INE600L01024,BYY2W03,DLPA.BO,DR LAL PATHLABS,IN,INR,Bombay Stock Exchange,20102020,83464852.0,0.4886,1.0,,2360.35,0.0120097,96257261044,1156023128.0,0.10776,53,2023-08-31,IN60FQ,83383877.0,2177.8,0.0120793,1.0,1069779805.0,287102.0
112,2023-09-18,SWESCGV,TW019Z,TW0001319002,6898845,1319.TW,Tong Yang Ind,TW,TWD,Taiwan Stock Exchange,40101025,591477068.0,0.8164,1.0,,76.4,0.0312774,36892175479,1153891349.0,0.10756,53,2023-08-31,TW019Z,591477068.0,67.9,0.0314007,1.0,1029555930.0,2424.0
113,2023-09-18,SWESCGV,KR19G1,KR7121600001,B404429,121600.KQ,ADVANCED NANO PRODUCTS,KR,KRW,Korea Exchange,55201020,11937819.0,0.7958,1.0,,160700.0,0.0007551,1526668641200,1152754101.0,0.10746,53,2023-08-31,KR19G1,10848333.0,157800.0,0.0007566,1.0,981109646.0,248937.0
114,2023-09-18,SWESCGV,ZA20BM,ZAE000190252,BMP3858,RDFJ.J,REDEFINE PROPERTIES,ZA,ZAR,Johannesburg Stock Exchange,35102000,7052419865.0,0.8472,1.0,,3.66,0.0526074,21867805003,1150407863.0,0.10724,53,2023-08-31,ZA20BM,7052419865.0,3.58,0.0528123,1.0,1131244864.0,16479.0
115,2023-09-18,SWESCGV,TW018Y,TW0001314003,6206084,1314.TW,China Petrochem,TW,TWD,Taiwan Stock Exchange,55201000,3784850130.0,1.0,1.0,,9.7,0.0312774,36713046261,1148288709.0,0.10704,53,2023-08-31,TW018Y,3784850130.0,9.44,0.0314007,1.0,1121915116.0,25544.0
116,2023-09-18,SWESCGV,BR026A,BRBRAPACNPR2,B01SCS4,BRAP4.SA,Bradespar,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,30202000,255106712.0,0.9376,1.0,,23.16,0.2061784,5539595307,1142144816.0,0.10647,53,2023-08-31,BR026A,255106712.0,22.5,0.201982,1.0,1087012878.0,9734.0
117,2023-09-18,SWESCGV,IN08S5,INE891D01026,B1R3S15,REDI.BO,REDINGTON,IN,INR,Bombay Stock Exchange,10102030,781685642.0,0.7587,1.0,,160.2,0.0120097,95008996499,1141031834.0,0.10636,53,2023-08-31,IN08S5,781602402.0,156.85,0.0120793,1.0,1123523220.0,136408.0
118,2023-09-18,SWESCGV,MX201M,MXP369181377,2306814,LIVEPOLC1.MX,EL PUERTO DE LIVERPOOL,MX,MXN,Mexican Stock Exchange,40401010,197446100.0,1.0,1.0,,99.01,0.0582844,19549138361,1139409535.0,0.10621,53,2023-08-31,MX201M,197446100.0,106.04,0.0594115,1.0,1243909877.0,27539.0
119,2023-09-18,SWESCGV,IN19JY,INE967H01017,BLD30W4,KRII.BO,KRISHNA INSTITUTE,IN,INR,Bombay Stock Exchange,20101010,80027787.0,0.5907,1.0,,1993.05,0.0120097,94216284723,1131511570.0,0.10548,53,2023-08-31,IN19JY,80027787.0,2016.3,0.0120793,1.0,1151342380.0,341553.0
120,2023-09-18,SWESCGV,KR011D,KR7000150003,6661111,000150.KS,DOOSAN,KR,KRW,Korea Exchange,50204020,16523835.0,0.6911,1.0,,131100.0,0.0007551,1497112444200,1130436856.0,0.10538,53,2023-08-31,KR011D,16523835.0,117600.0,0.0007566,1.0,1094286628.0,41517.0
121,2023-09-18,SWESCGV,KR00T4,KR7004170007,6805049,004170.KS,SHINSEGAE,KR,KRW,Korea Exchange,40401010,9845181.0,0.7152,1.0,,212500.0,0.0007551,1496270512500,1129801168.0,0.10532,53,2023-08-31,KR00T4,9845181.0,203000.0,0.0007566,1.0,1081464208.0,41521.0
122,2023-09-18,SWESCGV,KR05JZ,KR7042670000,6211679,042670.KS,HD HYUNDAI INFRACORE,KR,KRW,Korea Exchange,50204020,199603453.0,0.6671,1.0,,11210.0,0.0007551,1492672740230,1127084501.0,0.10506,53,2023-08-31,KR05JZ,199603453.0,10530.0,0.0007566,1.0,1060845809.0,8280.0
123,2023-09-18,SWESCGV,IN70KW,INE791I01019,B29ZGD4,BRIG.BO,BRIGADE ENTERPRISES,IN,INR,Bombay Stock Exchange,35101010,230792555.0,0.6681,1.0,,607.95,0.0120097,93741334023,1125807548.0,0.10494,53,2023-08-31,IN70KW,230731651.0,583.25,0.0120793,1.0,1085875279.0,148512.0
124,2023-09-18,SWESCGV,BR209D,BRYDUQACNOR3,BJGV3C2,YDUQ3.SA,YDUQS PART,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,40201010,309088851.0,0.832,1.0,,21.21,0.2061784,5454404408,1124580306.0,0.10483,53,2023-08-31,BR209D,309088851.0,20.37,0.201982,1.0,1056788498.0,152886.0
125,2023-09-18,SWESCGV,TW10D3,TW0002809001,6575159,2809.TW,Kings Town Bank,TW,TWD,Taiwan Stock Exchange,30101010,1111234265.0,0.8641,1.0,,37.35,0.0312774,35864124671,1121736583.0,0.10456,53,2023-08-31,TW10D3,1111234265.0,36.9,0.0314007,1.0,1112590319.0,41414.0
126,2023-09-18,SWESCGV,BR170A,BRRAIZACNPR6,BL66B27,RAIZ4.SA,RAIZEN PN,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,60102010,1358936900.0,1.0,1.0,,3.99,0.2061784,5422158231,1117931887.0,0.10421,53,2023-08-31,BR170A,1358936900.0,3.63,0.201982,1.0,996365333.0,343061.0
127,2023-09-18,SWESCGV,SA2239,SA000A0EAXM3,B133P41,2270.SE,SAUDIA DAIRY & FDSF,SA,SAR,Saudi Stock Exchange,45102020,32500000.0,0.482,0.8460581,,315.0,0.2666176,4174852543,1113089263.0,0.10376,53,2023-08-31,SA2239,32500000.0,320.0,0.2666217,0.8804979,1176803959.0,24359.0
128,2023-09-18,SWESCGV,IN507H,INE235A01022,B1LDTB8,FNXC.BO,FINOLEX CABLES,IN,INR,Bombay Stock Exchange,50202010,152939345.0,0.5479,1.0,,1103.75,0.0120097,92489246701,1110770330.0,0.10354,53,2023-08-31,IN507H,152939345.0,1102.1,0.0120793,1.0,1115534723.0,26940.0
129,2023-09-18,SWESCGV,IN10SY,INE176A01028,BYMFG13,BATA.BO,Bata India Ltd,IN,INR,Bombay Stock Exchange,40204025,128527540.0,0.431,1.0,,1669.3,0.0120097,92471491141,1110557083.0,0.10352,53,2023-08-31,IN10SY,128527540.0,1687.95,0.0120793,1.0,1174805779.0,5231.0
130,2023-09-18,SWESCGV,KR22L0,KR7277810008,BM9Q3J2,277810.KQ,RAINBOW ROBOTICS,KR,KRW,Korea Exchange,50204000,19250946.0,0.4287,1.0,,178200.0,0.0007551,1470663394200,1110465661.0,0.10351,53,2023-08-31,KR22L0,19250946.0,151500.0,0.0007566,1.0,945982482.0,335037.0
131,2023-09-18,SWESCGV,IN13AJ,INE596I01012,BLF7FN0,COMU.BO,COMPUTER AGE MANAGEMENT SVCS,IN,INR,Bombay Stock Exchange,40201070,49012680.0,0.7413,1.0,,2539.2,0.0120097,92257007520,1107981188.0,0.10328,53,2023-08-31,IN13AJ,48993596.0,2377.6,0.0120793,1.0,1042929811.0,330271.0
132,2023-09-18,SWESCGV,KR034I,KR7175330000,BB96Z33,175330.KS,JB FINANCIAL GROUP,KR,KRW,Korea Exchange,30101010,196982894.0,0.7135,1.0,,10400.0,0.0007551,1461691868000,1103691512.0,0.10288,53,2023-08-31,KR034I,196982894.0,9710.0,0.0007566,1.0,1039340964.0,267810.0
133,2023-09-18,SWESCGV,MY207T,MYL5031OO009,6336538,TCOM.KL,TIME DOTCOM,MY,MYR,Bursa Malaysia,15102015,1836586103.0,0.5307,1.0,,5.3,0.2132649,5165784099,1101680361.0,0.10269,53,2023-08-31,MY207T,1836586103.0,5.5,0.2155163,1.0,1191895786.0,8780.0
134,2023-09-18,SWESCGV,TW134X,TW0008016007,6718772,8016.TW,Sitronix,TW,TWD,Taiwan Stock Exchange,10102010,120136876.0,1.0,1.0,,293.0,0.0312774,35200104668,1100967766.0,0.10263,53,2023-08-31,TW134X,120136876.0,250.0,0.0314007,1.0,943095356.0,15157.0
135,2023-09-18,SWESCGV,BR3038,BRCOGNACNOR2,BHNWPB7,COGN3.SA,COGNA EDUCACAO,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,40201010,1876606210.0,1.0,1.0,,2.81,0.2061784,5273263450,1087233013.0,0.10135,53,2023-08-31,BR3038,1876606210.0,2.92,0.201982,1.0,1106798885.0,260374.0
136,2023-09-18,SWESCGV,ID12FD,ID1000117609,B3R5893,BRMS.JK,BUMI RESOURCES MINERALS,ID,IDR,Indonesia Stock Exchange,55102000,141784040338.0,0.567,1.0,,208.0,6.5e-05,16721442581376,1087126903.0,0.10134,53,2023-08-31,ID12FD,141784040338.0,195.0,6.57e-05,1.0,1029365574.0,244138.0
137,2023-09-18,SWESCGV,IN616I,INE930H01031,BMDP7V5,KPRM.BO,KPR MILL,IN,INR,Bombay Stock Exchange,55101020,341814000.0,0.3589,1.0,,732.0,0.0120097,89799596940,1078468375.0,0.10053,53,2023-08-31,IN616I,341814000.0,757.5,0.0120793,1.0,1122502981.0,138790.0
138,2023-09-18,SWESCGV,TH303G,TH3871010Z01,BX8ZRM8,WHA.BK,WHA CORPORATION,TH,THB,Stock Exchange of Thailand,35101010,14946601519.0,0.6768,0.7239953,,5.25,0.0279876,38450133901,1076128432.0,0.10031,53,2023-08-31,TH303G,14946601519.0,5.2,0.0285572,0.7239953,1087570460.0,264246.0
139,2023-09-18,SWESCGV,TW08NK,TW0009917005,6877811,9917.TW,Taiwan Secom,TW,TWD,Taiwan Stock Exchange,50202020,451197093.0,0.7194,1.0,,106.0,0.0312774,34406666034,1076151055.0,0.10031,53,2023-08-31,TW08NK,451197093.0,105.5,0.0314007,1.0,1075297023.0,29953.0
140,2023-09-18,SWESCGV,ZA215H,ZAE000049433,6040958,AVIJ.J,AVI,ZA,ZAR,Johannesburg Stock Exchange,45102020,338191889.0,0.7993,1.0,,75.55,0.0526074,20422432502,1074370462.0,0.10015,53,2023-08-31,ZA215H,336531094.0,72.54,0.0528123,1.0,1030498425.0,47888.0
141,2023-09-18,SWESCGV,BR70AJ,BRTAEEACNPR6,B1GB4Z6,TAEE4.SA,TSMS.ALIANCA ENELA. PN,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,65101015,442782652.0,1.0,1.0,,11.74,0.2061784,5198268334,1071770597.0,0.09991,53,2023-08-31,,,,,,,74354.0
142,2023-09-18,SWESCGV,MY309W,MYL7293OO003,6986717,YINS.KL,YINSON HOLDINGS,MY,MYR,Bursa Malaysia,60101030,3066511564.0,0.6551,1.0,,2.5,0.2132649,5022179315,1071054469.0,0.09984,53,2023-08-31,MY309W,3066511564.0,2.51,0.2155163,1.0,1085529952.0,44004.0
143,2023-09-18,SWESCGV,IN60BM,INE389H01022,B0YJJ27,KECL.BO,KEC INTERNATIONAL,IN,INR,Bombay Stock Exchange,50101015,257088370.0,0.5195,1.0,,667.5,0.0120097,89149569840,1070661734.0,0.0998,53,2023-08-31,IN60BM,257088370.0,669.25,0.0120793,1.0,1079687130.0,29653.0
144,2023-09-18,SWESCGV,BR171B,BRSMFTACNOR1,BF4XNJ9,SMFT3.SA,SMARTFIT ESCOLA SA COM NPV,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,40501030,586242289.0,0.4128,1.0,,21.43,0.2061784,5186077508,1069257087.0,0.09967,53,2023-08-31,BR171B,586242289.0,20.6,0.201982,1.0,871301562.0,342240.0
145,2023-09-18,SWESCGV,IN40FO,INE987B01026,BZ3D550,NATP.BO,NATCO PHARMA,IN,INR,Bombay Stock Exchange,20103015,179109870.0,0.5702,1.0,,868.15,0.0120097,88662812131,1064815902.0,0.09926,53,2023-08-31,IN40FO,179109870.0,914.0,0.0120793,1.0,1187661300.0,36795.0
146,2023-09-18,SWESCGV,IN04U3,INE246F01010,B0YVBS3,GSPT.BO,Gujarat Petro,IN,INR,Bombay Stock Exchange,65102020,564211376.0,0.558,1.0,,281.45,0.0120097,88608888865,1064168292.0,0.0992,53,2023-08-31,IN04U3,564211376.0,276.3,0.0120793,1.0,1050747784.0,29204.0
147,2023-09-18,SWESCGV,TW02PG,TW0003706008,BDRZRW9,3706.TW,MITAC HOLDING,TW,TWD,Taiwan Stock Exchange,10102030,1206556789.0,0.7454,1.0,,37.8,0.0312774,33996088892,1063309252.0,0.09912,53,2023-08-31,TW02PG,1206556789.0,40.55,0.0314007,1.0,1157914275.0,268437.0
148,2023-09-18,SWESCGV,KY117R,KYG9T20A1060,BGHWHF4,2013.HK,Weimob Inc,CN,HKD,Stock Exchange of Hong Kong,10101020,2794594990.0,0.8112,1.0,,3.66,0.1278756,8297130169,1061000734.0,0.0989,53,2023-08-31,KY117R,2794594990.0,4.1,0.1275224,1.0,1185269981.0,314465.0
149,2023-09-18,SWESCGV,ZA107H,ZAE000296554,BM9HB13,TGAJ.J,THUNGELA RESOURCES,ZA,ZAR,Johannesburg Stock Exchange,60101040,140492585.0,0.8693,1.0,,165.14,0.0526074,20168581889,1061016041.0,0.0989,53,2023-08-31,,,,,,,340525.0
150,2023-09-18,SWESCGV,KR70AC,KR7267260008,BD4HFR9,267260.KS,HD HYUNDAI ELECTRIC,KR,KRW,Korea Exchange,50202010,36047135.0,0.5414,1.0,,71900.0,0.0007551,1403194576100,1059521489.0,0.09876,53,2023-08-31,KR70AC,36047135.0,70400.0,0.0007566,1.0,1039504959.0,297125.0
151,2023-09-18,SWESCGV,CL0298,CLP763281068,2684349,PARAUCO.SN,Parque Arauco,CL,CLP,Santiago Stock Exchange,35101010,905715882.0,0.8289,1.0,,1240.0,0.0011304,930927389800,1052347047.0,0.0981,53,2023-08-31,CL0298,905715882.0,1265.0,0.0011673,1.0,1108574461.0,27692.0
152,2023-09-18,SWESCGV,SA22DJ,SA000A0LE310,B1P6WF8,2330.SE,ADVANCED PETROCHEMICALS,SA,SAR,Saudi Stock Exchange,55201020,260000000.0,0.9204,0.4083007,,40.35,0.2666176,3942517425,1051144626.0,0.09798,53,2023-08-31,SA22DJ,260000000.0,42.55,0.2666217,0.4130813,1121451450.0,34316.0
153,2023-09-18,SWESCGV,QA208A,QA0006929770,6273420,DOBK.QA,DOHA BANK,QA,QAR,Qatar Stock Exchange,30101010,3100467020.0,0.7584,1.0,,1.625,0.2747276,3821015556,1049738316.0,0.09785,53,2023-08-31,QA208A,3100467020.0,1.72,0.274727,1.0,1111105471.0,169095.0
154,2023-09-18,SWESCGV,KY10WF,KYG3902L1095,BMG40P4,9698.HK,GDS Holdings Ltd,CN,HKD,Stock Exchange of Hong Kong,10101010,1467200367.0,0.5255,1.0,,10.64,0.1278756,8203586758,1049038745.0,0.09779,53,2023-08-31,,,,,,,331270.0
155,2023-09-18,SWESCGV,IN139I,INE483C01032,B1LGZV9,TNSL.BO,TANLA PLATFORMS,IN,INR,Bombay Stock Exchange,10101015,134400357.0,0.6256,1.0,,1037.8,0.0120097,87259119621,1047957950.0,0.09769,53,2023-08-31,IN139I,134400357.0,980.0,0.0120793,1.0,995165643.0,34066.0
156,2023-09-18,SWESCGV,TW16FB,TW0005388003,6156770,5388.TW,SERCOMM,TW,TWD,Taiwan Stock Exchange,15101010,258875767.0,1.0,1.0,,129.0,0.0312774,33394973943,1044507958.0,0.09737,53,2023-08-31,TW16FB,258875767.0,121.5,0.0314007,1.0,987658788.0,38846.0
157,2023-09-18,SWESCGV,TW8074,TW0009958009,B1LJ5C9,9958.TW,CENTURY IOSTL.INDUSTRIAL,TW,TWD,Taiwan Stock Exchange,55102010,233297116.0,0.761,1.0,,188.0,0.0312774,33377351740,1043956783.0,0.09731,53,2023-08-31,TW8074,232396417.0,160.0,0.0314007,1.0,887481694.0,149628.0
158,2023-09-18,SWESCGV,IN902G,INE216P01012,BD102C5,AVAS.BO,AAVAS FINANCIERS,IN,INR,Bombay Stock Exchange,30201025,79085693.0,0.6579,1.0,,1666.5,0.0120097,86708789921,1041348647.0,0.09707,53,2023-08-31,IN902G,79056874.0,1632.1,0.0120793,1.0,1025231246.0,309100.0
159,2023-09-18,SWESCGV,TW20D4,TW0004915004,B5M70F8,4915.TW,PRIMAX ELECTRONICS,TW,TWD,Taiwan Stock Exchange,10102030,459434324.0,1.0,1.0,,72.3,0.0312774,33217101625,1038944565.0,0.09685,53,2023-08-31,TW20D4,459434324.0,66.3,0.0314007,1.0,956480744.0,254526.0
160,2023-09-18,SWESCGV,IN07LX,INE139A01034,6139447,NALU.BO,National Alum,IN,INR,Bombay Stock Exchange,55102035,1836631787.0,0.4872,1.0,,96.07,0.0120097,85964109162,1032405238.0,0.09624,53,2023-08-31,IN07LX,1836631787.0,94.11,0.0120793,1.0,1017200857.0,4572.0
161,2023-09-18,SWESCGV,CN0OD0,CNE1000002G3,B1HVJ16,0552.HK,CHINA COMMS.SVS.'H',CN,HKD,Stock Exchange of Hong Kong,15102015,2391420240.0,1.0,1.0,,3.36,0.1278756,8035172006,1027502642.0,0.09578,53,2023-08-31,CN0OD0,2391420240.0,3.53,0.1275224,1.0,1076507865.0,33257.0
162,2023-09-18,SWESCGV,AE303U,AEE01134E227,BPYSVC3,EMPOWER.DU,EMIRATES CENTRAL COOLING SYSTEMS,AE,AED,Dubai Financial Market,65102030,10000000000.0,0.2,1.0,,1.88,0.2722613,3760000000,1023702600.0,0.09543,53,2023-08-31,,,,,,,359283.0
163,2023-09-18,SWESCGV,TW07OK,TW0006005002,6156673,6005.TW,Capital Sec,TW,TWD,Taiwan Stock Exchange,30202015,2170908097.0,1.0,1.0,,15.05,0.0312774,32672166860,1021900497.0,0.09526,53,2023-08-31,TW07OK,2170908097.0,14.8,0.0314007,1.0,1008886771.0,44456.0
