,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,ICB,Mcap_Units_Index_Currency,InfoCode,shares_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Source
51789,2023-12-18,1148,PH04JT,PHY2088F1004,6272483,DMCI Holdings Inc,PH,PHP,50203000.0,674972042.0,41751.0,13277470000.0,0.308,0.308,1.0,678751626.6481748,2203739047.559009,0.308,MID Cap Index
51790,2023-12-18,1148,PH20IQ,PHY290451046,B77H110,GT CAPITAL HOLDINGS,PH,PHP,40101020.0,870983925.0,260935.0,215284587.0,0.4407,0.4407,0.9076469,849654278.7862469,2124135756.2821083,0.39999998883,MID Cap Index
51780,2023-12-18,1148,PH30AJ,PHY5342M1000,B92RW83,LT GROUP,PH,PHP,30101010.0,433614853.0,34353.0,10821388889.0,0.2564,0.2564,1.0,444016591.9736852,1731733978.0564945,0.2564,MID Cap Index
51781,2023-12-18,1148,PH04HR,PHY003341054,6147105,Alliance Global Group Inc,PH,PHP,50203000.0,621635560.0,38681.0,9127041679.0,0.3776,0.3767,1.0,623316814.5726805,1654676969.9301314,0.3767,MID Cap Index
51795,2023-12-18,1148,412267,GRS014003032,BNC0DB0,Piraeus Financial Holdings,GR,EUR,30101010.0,2409067892.0,23810.0,1250367223.0,0.5438,0.5438,1.0,2379993107.0202317,4376596371.865083,0.5438,MID Cap Index
51801,2023-12-18,1148,423586,GRS015003007,BZ1MXR7,ALPHA SERVICES AND HOLDINGS,GR,EUR,30101010.0,3415282527.0,40313.0,2348908567.0,0.8584,0.8584,1.0,3418781861.0752583,3982737489.6030498,0.8584,MID Cap Index
51796,2023-12-18,1148,724353,GRS282183003,7243530,JUMBO,GR,EUR,40401010.0,2972389604.0,43922.0,136059759.0,0.8064,0.8064,1.0,2873134876.209777,3562915273.0776005,0.8064,MID Cap Index
51802,2023-12-18,1148,599623,GRS426003000,5996234,MOTOR OIL (HELLAS),GR,EUR,60101020.0,1730777699.0,9440.0,110782980.0,0.5847,0.5847,1.0,1766894836.2946649,3021882736.95,0.5847,MID Cap Index
51793,2023-12-18,1148,547565,GRS298343005,5475658,HELLENIQ ENERGY HOLDINGS,GR,EUR,60101020.0,457566863.0,37681.0,305635185.0,0.1905,0.1905,1.0,485986628.39391434,2551110910.2042747,0.1905,MID Cap Index
51806,2023-12-18,1148,KW203L,KW0EQ0100028,6889515,GULF BANK OF KUWAIT,KW,KWD,30101010.0,1741940683.0,9312.0,3621430571.0,0.5513,0.54,1.0,1615019191.3930957,2990776280.3575845,0.54,MID Cap Index
51803,2023-12-18,1148,KW208Q,KW0EQ0100077,6155818,BURGAN BANK,KW,KWD,30101010.0,555753662.0,36786.0,3452203125.0,0.2782,0.2782,1.0,534989794.7315896,1923040239.8691216,0.2782,MID Cap Index
51814,2023-12-18,1148,ZA102C,ZAE000063863,B06KZ97,WOOLWORTHS HDG.,ZA,ZAR,40401010.0,3028903020.0,43393.0,988695949.0,0.8544,0.8255,1.0,2940363301.3156276,3561917990.691251,0.8255,MID Cap Index
51811,2023-12-18,1148,ZA00LU,ZAE000084992,6418801,Exxaro Resources Ltd,ZA,ZAR,60101040.0,1964830683.0,5359.0,349305092.0,0.5425,0.5425,1.0,1889382239.8043737,3482732239.2707353,0.5425,MID Cap Index
51810,2023-12-18,1148,ZA702I,ZAE000314084,BN6QSM0,OUTSURANCE GROUP LIMITED,ZA,ZAR,30302010.0,2109832670.0,249569.0,1532408776.0,0.5933,0.5933,1.0,2027541396.7540426,3417396589.8433213,0.5933,MID Cap Index
51808,2023-12-18,1148,073892,ZAE000255360,BDVPYN5,OLD MUTUAL,ZA,ZAR,30301010.0,2598995923.0,39610.0,4862806896.0,0.8388,0.8347,1.0,2514645635.5761924,3012634042.861139,0.8347,MID Cap Index
51823,2023-12-18,1148,ZA20T4,ZAE000298253,BMZ1NS0,NORTHAM PLATINUM HOLDINGS,ZA,ZAR,55103030.0,1808753962.0,40433.0,396615878.0,0.7418,0.7357,0.8742051,1647215449.706066,2561157669.1134877,0.64315269207,MID Cap Index
51822,2023-12-18,1148,ZA20IT,ZAE000200457,BYXW419,MR PRICE GROUP,ZA,ZAR,40401020.0,1633974972.0,26773.0,256791496.0,0.799,0.799,1.0,1706484878.4266102,2135775817.8055196,0.799,MID Cap Index
51820,2023-12-18,1148,ZA00JS,ZAE000054045,6041122,African Rainbow Minerals Ltd,ZA,ZAR,55102000.0,976882517.0,47887.0,224667778.0,0.4421,0.4421,1.0,942362717.5854113,2131560094.0633597,0.4421,MID Cap Index
51825,2023-12-18,1148,ZA20Y9,ZAE000148466,6349688,THE FOSCHINI GROUP,ZA,ZAR,40401020.0,1444463850.0,46596.0,331027300.0,0.781,0.7812,1.0,1511063115.7065969,1934284582.3177123,0.7812,MID Cap Index
51824,2023-12-18,1148,ZA206H,ZAE000179420,BBGB5W0,GROWTHPOINT PROPS.,ZA,ZAR,35102000.0,1792220138.0,6590.0,3430787066.0,0.8607,0.8413,1.0,1616036983.283603,1920880759.8759098,0.8413,MID Cap Index
51807,2023-12-18,1148,ZA901J,ZAE000265971,BHZSKR4,MULTICHOICE GROUP,ZA,ZAR,15102010.0,649243799.0,315237.0,442512678.0,0.5464,0.5608,0.6834213,613956507.7963473,1601920989.9619896,0.38326266504,MID Cap Index
51853,2023-12-18,1148,BR708H,BRCRFBACNOR2,BF7LBH4,ATACADAO,BR,BRL,45201010.0,1257040918.0,298871.0,2107764631.0,0.252,0.2521,1.0,1218458761.5046177,4833235864.754533,0.2521,MID Cap Index
51848,2023-12-18,1148,BR05PW,BRNEOEACNOR3,BF8GMG4,NEOENERGIA ON,BR,BRL,65101010.0,988495178.0,317733.0,1213797248.0,0.1971,0.1971,1.0,921594014.9029778,4675768720.968939,0.1971,MID Cap Index
51828,2023-12-18,1148,BR00JL,BRNTCOACNOR5,BJRFY31,NATURA &CO HOLDING,BR,BRL,40204035.0,2832967798.0,18684.0,1383152570.0,0.6146,0.6146,1.0,2795546791.068723,4548562953.252071,0.6146,MID Cap Index
51827,2023-12-18,1148,BR008A,BRCSNAACNOR6,B019KX8,Cia Siderurgica Nacional SA,BR,BRL,55102010.0,2426749924.0,87.0,1326093947.0,0.4876,0.4876,1.0,2135562793.8280344,4379743219.4996605,0.4876,MID Cap Index
51829,2023-12-18,1148,BR00RT,BRHYPEACNOR0,B2QY968,HYPERA,BR,BRL,20103015.0,2921651394.0,150147.0,633420823.0,0.6388,0.6388,1.0,2723633073.93611,4263671061.2650437,0.6388,MID Cap Index
51843,2023-12-18,1148,BR05AH,BRTOTSACNOR8,B10LQP6,Totvs,BR,BRL,10101015.0,3188123370.0,29644.0,617183181.0,0.7559,0.7559,1.0,3166774572.1673207,4189409408.873291,0.7559,MID Cap Index
51832,2023-12-18,1148,BR0439,BRENEVACNOR8,BFWHKM5,ENEVA ON,BR,BRL,65101015.0,2276687254.0,147815.0,1584572378.0,0.5286,0.5286,1.0,2097294748.6170764,3967640462.7640495,0.5286,MID Cap Index
51849,2023-12-18,1148,BR04KQ,BRPSSAACNOR7,B0498T7,Porto Seguro,BR,BRL,30302010.0,1094450824.0,21773.0,646586060.0,0.2918,0.2918,1.0,1059989156.4706211,3632587924.8479133,0.2918,MID Cap Index
51846,2023-12-18,1148,BR1104,BRASAIACNOR0,BMZ9R04,SENDAS DISTRIBUIDORA,BR,BRL,45201010.0,3616490751.0,336140.0,1350256496.0,1.0,1.0,1.0,3605415506.1446385,3605415506.1446385,1.0,MID Cap Index
51833,2023-12-18,1148,BR109C,BRKLBNACNPR9,2813347,KLABIN S.A. - PREF,BR,BRL,55101015.0,3022431646.0,4959.0,3536164161.0,0.9487,1.0,1.0,3355301440.2220383,3355301440.2220383,1.0,MID Cap Index
51844,2023-12-18,1148,BR00TV,BRCMIGACNPR3,B1YBRG0,CEMIG - PREF,BR,BRL,65101010.0,3146581539.0,27505.0,1465523064.0,0.9202,0.9202,1.0,2958389955.413368,3214942355.3720584,0.9202,MID Cap Index
51845,2023-12-18,1148,BR03X2,BRLRENACNOR1,B0CGYD6,LOJAS RENNER,BR,BRL,40401020.0,3375097777.0,233.0,963226993.0,1.0,1.0,1.0,3142229926.892139,3142229926.892139,1.0,MID Cap Index
51852,2023-12-18,1148,BR046C,BRMULTACNOR5,B23DZG0,MULTIPLAN,BR,BRL,35101010.0,1802237300.0,138307.0,565185834.0,0.5484,0.5159,1.0,1590829975.1987748,3083601425.080005,0.5159,MID Cap Index
51851,2023-12-18,1148,BR20GK,BRAUREACNOR9,BMXHJ82,AUREN ENERGIA ON,BR,BRL,65101010.0,816582028.0,353485.0,1000000000.0,0.302,0.302,1.0,888439025.9975239,2941851079.462,0.302,MID Cap Index
51855,2023-12-18,1148,BR704D,BRMGLUACNOR2,B4975P9,MAGAZINE LUIZA ON,BR,BRL,40401030.0,1444361244.0,250970.0,6748926848.0,0.4847,0.4847,1.0,1246863356.2003417,2572443482.9798675,0.4847,MID Cap Index
51826,2023-12-18,1148,BR2015,BRCMIGACNOR6,B1YBRK4,CMPH.ENGT.MINASGR. ON,BR,BRL,65101010.0,135592569.0,15.0,735847624.0,0.059,0.059,1.0,134146128.24389294,2273663190.5744567,0.059,MID Cap Index
51860,2023-12-18,1148,AE23RK,AEM001001019,BP0PMS1,MULTIPLY GROUP,AE,AED,30202000.0,3331590738.0,348581.0,11200000000.0,0.3338,0.3414,1.0,3675557934.530348,10766133375.8944,0.3414,MID Cap Index
51858,2023-12-18,1148,AE213U,AEA000801018,6001728,ABU DHABI ISLAMIC BANK,AE,AED,30101010.0,2200680761.0,156148.0,3632000000.0,0.5298,0.5351,0.4188002,2274060735.9272003,10147527298.715326,0.22409998702,MID Cap Index
51864,2023-12-18,1148,AE22UM,AEA004601018,BMGS410,ABU DHABI PORTS COMPANY PJSC,AE,AED,50206060.0,1469262887.0,352084.0,5090000000.0,0.1721,0.1721,1.0,1490890329.354316,8662930443.662498,0.1721,MID Cap Index
51873,2023-12-18,1148,AE302T,AEE01135A222,BP4X2F8,AMERICANA RESTAURANTS INTL.,AE,SAR,40501040.0,2387369997.0,360040.0,8423633100.0,0.3397,0.3397,1.0,2616287626.8255634,7701759278.2618885,0.3397,MID Cap Index
51862,2023-12-18,1148,AE23MF,AEF000901015,BMXCL70,FERTIGLOBE COMPANY PJSC,AE,AED,55201015.0,970078160.0,345755.0,8301318925.0,0.138,0.138,1.0,988900224.4922177,7165943655.740707,0.138,MID Cap Index
51868,2023-12-18,1148,QA20BD,QA0006929812,6566614,QATAR ELTY& WT,QA,QAR,65102000.0,2247953123.0,169118.0,1100000000.0,0.4424,0.4429,1.0,2274710409.550854,5135945833.26,0.4429,MID Cap Index
51866,2023-12-18,1148,QA20WY,QA000A0KD6L1,B0MLBC9,QATAR GSTRANNAKILAT,QA,QAR,50206030.0,2403450384.0,169124.0,5540263600.0,0.4968,0.4936,1.0,2403446094.6790843,4869218182.088907,0.4936,MID Cap Index
51865,2023-12-18,1148,QA2046,QA0001200771,6516556,QATAR FUEL COMPANY,QA,QAR,60101020.0,2524681076.0,169125.0,994255760.0,0.589,0.5938,1.0,2578186093.059444,4341842527.887241,0.5938,MID Cap Index
51870,2023-12-18,1148,QA20HJ,QA0006929879,6571544,QATAR INTLISLAMIC BANK,QA,QAR,30101010.0,3266733459.0,169111.0,1513687490.0,0.7338,0.7734,1.0,3195026815.2154675,4131144058.980434,0.7734,MID Cap Index
51885,2023-12-18,1148,SA22NT,SA000A0MQCJ2,B1Z8F66,SAUDI KAYAN PETROCH,SA,SAR,55201020.0,1717189641.0,137572.0,1500000000.0,0.65,0.65,0.6050769,1758139658.2857223,4470225592.014,0.393299985,MID Cap Index
51888,2023-12-18,1148,SA21Y3,SA000A0B89Q3,B132Y63,SAUDI INDUSTRIAL INV,SA,SAR,55201000.0,1744824041.0,16214.0,754800000.0,0.8142,0.8142,0.4931221,1788510320.4445238,4454571005.93363,0.40150001382,MID Cap Index
51881,2023-12-18,1148,SA24HP,SA135G51UI10,B95TKH1,DALLAH HEALTHCARE,SA,SAR,20101010.0,1936310528.0,265636.0,97681166.0,0.435,0.5129,0.8333008,1847352611.5689123,4322303922.863485,0.42739998032,MID Cap Index
51891,2023-12-18,1148,SA3016,SA15L1I156H7,BPNZYP9,ARABIAN DRILLING,SA,SAR,60101030.0,1352213565.0,359036.0,89000000.0,0.3,0.3,1.0,1268280569.6641078,4227601898.8803596,0.3,MID Cap Index
51874,2023-12-18,1148,SA236D,SA11U0S23612,B2NC4X7,DAR ALARKAN RLSTDEV,SA,SAR,35101010.0,2036889424.0,148516.0,1080000000.0,1.0,1.0,0.49,2067998330.2973902,4220404755.7089596,0.49,MID Cap Index
51887,2023-12-18,1148,SA20BF,SA0007879063,B12M7M1,THE SAUDI INVESTMENT BK,SA,SAR,30101010.0,1631958747.0,42415.0,1000000000.0,0.7439,0.7439,0.5309853,1547785484.6996515,3918444615.539999,0.39499996467,MID Cap Index
51883,2023-12-18,1148,SA3027,SA15L0N10HH3,BQGHZW3,POWER&WATER UTILITY CMP.FOR JUBAIL&YANBU,SA,SAR,65101015.0,1205477205.0,359543.0,250000000.0,0.3,0.3,1.0,1155541320.2969997,3851804400.9899993,0.3,MID Cap Index
51894,2023-12-18,1148,SA20AE,SA0007879055,B12LZQ8,BANK ALJAZIRA,SA,SAR,30101010.0,1428667988.0,42405.0,820000000.0,0.9,0.8906,0.397148,1308114198.6919386,3698371971.01008,0.35370000879999997,MID Cap Index
51893,2023-12-18,1148,SA228E,SA000A0JK5M3,B156TT1,SAUDI RESEARCH AND MEDIA GROUP,SA,SAR,40301030.0,1369850717.0,31185.0,80000000.0,0.402,0.402,1.0,1351041318.674611,3360799300.1855993,0.402,MID Cap Index
51884,2023-12-18,1148,SA3038,SA15LGLI0N19,BNBPXW7,RIYADH CABLES,SA,SAR,50202010.0,1239488453.0,360197.0,150000000.0,0.3495,0.3495,1.0,1091404778.6076434,3122760453.8129997,0.3495,MID Cap Index
51895,2023-12-18,1148,MX00K3,MX01CH170002,B457NQ0,Grupo Comercial Chedraui SA de,MX,MXN,40401010.0,2772864168.0,231038.0,959274578.0,0.485,0.485,1.0,2734207422.946226,5637541078.239641,0.485,MID Cap Index
51899,2023-12-18,1148,MX00TC,MX01KO000002,BHHP0S4,Coca-Cola Femsa SAB de CV,MX,MXN,45101020.0,5119767190.0,28350.0,525207645.0,1.0,1.0,1.0,4383617674.394285,4383617674.394285,1.0,MID Cap Index
51897,2023-12-18,1148,MX00DW,MX01OR010004,BH3T8K8,Orbia Advance Corp SAB de CV,MX,MXN,50203015.0,2113630735.0,43756.0,2010000000.0,0.4543,0.4543,1.0,1895518803.386669,4172394460.4593196,0.4543,MID Cap Index
51901,2023-12-18,1148,MX702S,MX41BB000000,BYSX0F3,BNC.DEL BAJIO IDBC. MTPL.,MX,MXN,30101010.0,3075976592.0,298017.0,1189931687.0,0.779,0.779,1.0,2954592500.410868,3792801669.333592,0.779,MID Cap Index
51904,2023-12-18,1148,451944,CZ0008019106,4519449,KOMERCNI BANKA,CZ,CZK,30101010.0,2368620257.0,3063.0,190049260.0,0.3965,0.3965,1.0,2337295331.282315,5894817985.579608,0.3965,MID Cap Index
51912,2023-12-18,1148,EW059,PLPGER000010,B544PW9,PGE,PL,PLN,65101015.0,1859392224.0,217952.0,2243712994.0,0.383,0.383,1.0,1794388587.89084,4685087696.842924,0.383,MID Cap Index
51908,2023-12-18,1148,414933,PLBUDMX00013,4149330,BUDIMEX,PL,PLN,50101010.0,1954988356.0,6558.0,25530098.0,0.4986,0.4986,1.0,1760941765.2588608,3531772493.4995203,0.4986,MID Cap Index
51909,2023-12-18,1148,PL11CO,NL0015000AU7,BMXNYN0,PEPCO GROUP,PL,PLN,40401010.0,1060651237.0,340058.0,575000000.0,0.2772,0.2785,1.0,902977070.9014126,3242287507.725,0.2785,MID Cap Index
51911,2023-12-18,1148,525606,PLBH00000012,5256068,HANDLOWY,PL,PLN,30101010.0,838863096.0,43917.0,130659600.0,0.25,0.25,1.0,807159584.5420765,3228638338.168306,0.25,MID Cap Index
51915,2023-12-18,1148,555255,PLTLKPL00017,5552551,ORANGE POLSKA,PL,PLN,15102015.0,1335250666.0,38161.0,1312357479.0,0.4933,0.4933,1.0,1301508725.1263063,2638371630.0958977,0.4933,MID Cap Index
51914,2023-12-18,1148,407732,PLBIG0000016,4077323,BANK MILLENNIUM,PL,PLN,30101010.0,1272621360.0,23967.0,1213116777.0,0.499,0.499,1.0,1241718062.240084,2488412950.38093,0.499,MID Cap Index
51910,2023-12-18,1148,EW041,PLCFRPT00013,B2QRCM4,CYFROWY POLSAT,PL,PLN,15102010.0,779017890.0,151873.0,639546016.0,0.3796,0.3796,1.0,745307086.3972222,1963401175.9673924,0.3796,MID Cap Index
51916,2023-12-18,1148,EG004Y,EGS60121C018,6243898,Commercial International Bank,EG,EGP,30101010.0,5727501089.0,43459.0,2999056287.0,0.7644,0.7644,1.0,5786859286.132507,7570459557.996478,0.7644,MID Cap Index
51917,2023-12-18,1148,EG2051,EGS37091C013,6298177,EASTERN TOBACCO,EG,EGP,45103010.0,898109751.0,43470.0,2230000000.0,0.4385,0.4385,1.0,829122644.2402515,1890815608.3016,0.4385,MID Cap Index
51919,2023-12-18,1148,404238,HU0000123096,BC9ZH86,RICHTER GEDEON,HU,HUF,20103015.0,3513016444.0,3547.0,186374860.0,0.7475,0.7475,1.0,3426388679.832695,4583797564.993571,0.7475,MID Cap Index
51920,2023-12-18,1148,CO0044,COE15PA00026,2205706,Interconexion Electrica SA,CO,COP,65101015.0,1698431124.0,1006.0,1107677894.0,0.3977,0.3977,1.0,1646801582.8651197,4140813635.5673113,0.3977,MID Cap Index
