,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight,SEDOL
33014,2023-12-18,2034,IN0BFV,INE933S01016,INDIAMART INTERMESH,IN,INR,10101020.0,1.0,1082301870.0,0.0007831412584820148,BKDX4P8
33015,2023-12-18,2034,KY10WF,KYG3902L1095,GDS Holdings Ltd,CN,HKD,10101010.0,1.0,830756953.0,0.0006011262326148471,BMG40P4
33016,2023-12-18,2034,BR1047,BRFLRYACNOR5,FLEURY ON,BR,BRL,20101025.0,1.0,888543204.0,0.0006429397031312545,B4X4D29
33017,2023-12-18,2034,IN80S5,INE704P01017,COCHIN SHIPYARD,IN,INR,50206030.0,1.0,546304523.0,0.00039529970659353737,BF4GCB3
33018,2023-12-18,2034,469876,TRAPETKM91E0,PETKIM PETROKIMIYA,TR,TRY,55201000.0,1.0,807283519.0,0.0005841411241592417,B03MWY0
33019,2023-12-18,2034,PH20HP,PHY0927M1046,BLOOMBERRY RESORTS,PH,PHP,40501020.0,0.9997501,810134183.0,0.0005862038320361757,B7RLFB0
33020,2023-12-18,2034,IN19JY,INE967H01017,KRISHNA INSTITUTE,IN,INR,20101010.0,1.0,1142498628.0,0.0008266989443027529,BLD30W4
33021,2023-12-18,2034,CN8FPB,BMG570071099,LUYE PHARMA GROUP,CN,HKD,20103015.0,1.0,909049029.0,0.000657777483645033,BNQ4GF3
33022,2023-12-18,2034,ZA20KV,ZAE000081949,INVESTEC,ZA,ZAR,30101010.0,1.0,1514572892.0,0.001095927627569954,B17BBR6
33023,2023-12-18,2034,B01GVS,TREDOTO00013,DOGUS OTOMOTIV SERVIS,TR,TRY,40401030.0,1.0,622427445.0,0.0004503813825906492,B03MRJ0
33024,2023-12-18,2034,ID2074,ID1000099807,MITRA ADIPERKASA,ID,IDR,40401010.0,1.0,877394245.0,0.0006348724438720384,B03VZ37
33025,2023-12-18,2034,ID201Y,ID1000053705,MEDCO ENERGI INTL.,ID,IDR,60101015.0,1.0,480063119.0,0.0003473681840395058,6254511
33026,2023-12-18,2034,KR101D,KR7088350004,HANWHA LIFE,KR,KRW,30301010.0,1.0,594703291.0,0.0004303205017442461,B62B9W7
33027,2023-12-18,2034,TW02I9,TW0002206000,Sanyang Industry,TW,TWD,40203055.0,1.0,1469210321.0,0.0010631037898536616,6787084
33028,2023-12-18,2034,KW20R9,KW0EQ0200653,KUWAIT INVPRJS,KW,KWD,30202000.0,1.0,567875170.0,0.00041090798013172433,6503183
33029,2023-12-18,2034,ID202Z,ID1000106701,AKR CORPORINDO,ID,IDR,60101020.0,1.0,745713582.0,0.000539589821714538,6048156
33030,2023-12-18,2034,ID12FD,ID1000117609,BUMI RESOURCES MINERALS,ID,IDR,55102000.0,1.0,824078267.0,0.0005962936117869387,B3R5893
33031,2023-12-18,2034,KW26C0,KW0EQB010084,KUWAIT TELECOMMUNICATIONS,KW,KWD,15102015.0,1.0,607641611.0,0.0004396825221641527,BTHH039
33032,2023-12-18,2034,B03MWQ,TRAOTKAR91H3,OTOKAR,TR,TRY,50206015.0,1.0,532320368.0,0.00038518093192533177,B03MWQ2
33033,2023-12-18,2034,CN89VB,KYG8406X1034,SSY GROUP,CN,HKD,20103015.0,1.0,769421954.0,0.0005567449286207469,BYP9J68
33034,2023-12-18,2034,IN18Q4,INE192B01031,WELSPUN LIVING,IN,INR,55101020.0,1.0,539087895.0,0.00039007783708506415,BYSVNL4
33035,2023-12-18,2034,SA305A,SA0007879568,NATIONAL AGRIC.DEV.,SA,SAR,45102010.0,0.6682967,885110585.0,0.0006404558992701845,B128FP8
33036,2023-12-18,2034,MX103N,MX01GE0E0004,GENTERA,MX,MXN,30101010.0,1.0,1434316606.0,0.0010378550966418383,BHWQZW1
33037,2023-12-18,2034,SA265F,SA154HG210H6,BINDAWOOD HOLDING,SA,SAR,45201010.0,1.0,366820110.0,0.0002654268375069066,BMBQDG7
33038,2023-12-18,2034,635467,HK0639031506,SHOUGANG FUSHAN RESOURCES GR,CN,HKD,60101040.0,1.0,741018169.0,0.0005361922745534001,6354671
33039,2023-12-18,2034,CN2CV8,KYG2120H1065,CHINA RISUN GROUP,CN,HKD,55201020.0,1.0,522771698.0,0.0003782716234893873,BJQQJ85
33040,2023-12-18,2034,TW505Z,TW0006412000,CHICONY POWER TECHNOLOGY,TW,TWD,10102015.0,1.0,700229815.0,0.0005066782879583571,B97NLT0
33041,2023-12-18,2034,KR02T6,KR7138930003,BNK FINANCIAL GROUP,KR,KRW,30101010.0,1.0,1589862139.0,0.0011504060658690056,B3S98W7
33042,2023-12-18,2034,PL004E,PLTAURN00011,TAURON,PL,PLN,65101015.0,1.0,1021879238.0,0.0007394201328174388,B5P7L41
33043,2023-12-18,2034,KR10BN,KR7081660003,FILA HOLDINGS,KR,KRW,40401020.0,1.0,1300406172.0,0.0009409590376831368,B66CTX7
33044,2023-12-18,2034,TW02H8,TW0002204005,China Motor,TW,TWD,40101020.0,1.0,939693980.0,0.0006799518198052944,6191328
33045,2023-12-18,2034,IN710D,INE499A01024,DCM SHRIRAM CONSOLIDATED,IN,INR,50203000.0,1.0,554889359.0,0.0004015115957672128,B0LR6C3
33046,2023-12-18,2034,ID2085,ID1000102502,XL AXIATA,ID,IDR,15102015.0,1.0,540719098.0,0.0003912581569252762,B0LD0W9
33047,2023-12-18,2034,CL00WT,CL0000000035,AGUAS ANDINAS A,CL,CLP,65102030.0,1.0,934192927.0,0.0006759713207515543,2311238
33048,2023-12-18,2034,IN13CL,INE00WC01027,AFFLE INDIA,IN,INR,10101020.0,1.0,799610843.0,0.0005785892635322572,BPH04P0
33049,2023-12-18,2034,TW08NK,TW0009917005,Taiwan Secom,TW,TWD,50202020.0,1.0,1285857964.0,0.0009304321207133101,6877811
33050,2023-12-18,2034,IN03T1,INE230A01023,EIH Ltd,IN,INR,40501025.0,1.0,734750246.0,0.0005316568771357754,B1CSBH2
33051,2023-12-18,2034,TH30ER,THB056010002,I-TAIL,TH,THB,45102020.0,1.0,363112102.0,0.00026274376531413527,BN72NP5
33052,2023-12-18,2034,IN60BM,INE389H01022,KEC INTERNATIONAL,IN,INR,50101015.0,1.0,982856353.0,0.0007111836194050588,B0YJJ27
33053,2023-12-18,2034,IN507H,INE235A01022,FINOLEX CABLES,IN,INR,50202010.0,1.0,1154217627.0,0.0008351786779883368,B1LDTB8
33054,2023-12-18,2034,IN30X5,INE927D01044,JBM AUTO LIMITED,IN,INR,40101025.0,1.0,649646832.0,0.0004700770198071764,BPP3C35
33055,2023-12-18,2034,BR02OS,BRCYREACNOR7,Cyrela Braz Rlty,BR,BRL,35101010.0,1.0,1471940003.0,0.0010650789565386602,2189855
33056,2023-12-18,2034,AE231U,AEA007501017,AL YAH SATELLITE COMMUNICATION,AE,AED,15102015.0,0.9962183,666390669.0,0.00048219266881737143,BL6P8C3
33057,2023-12-18,2034,TR10J4,TREKNTR00013,KONTROLMATIK TEKNOLOJI MUHENDI,TR,TRY,50101015.0,1.0,591114550.0,0.0004277237297890189,BKSB0Y8
33058,2023-12-18,2034,SA215A,SA0007879451,YAMAMAH SAUDI CEMENT,SA,SAR,50101030.0,0.4795643,786120948.0,0.0005688281297488607,B1343N9
33059,2023-12-18,2034,ID906A,ID1000094402,BANK OCBC NISP,ID,IDR,30101010.0,1.0,260147762.0,0.00018823994614733473,6587604
33060,2023-12-18,2034,ZA21AM,ZAE000093779,SANTAM,ZA,ZAR,30302025.0,1.0,525310418.0,0.00038010861225457667,6061001
33061,2023-12-18,2034,KR03IW,KR7010120004,LS ELECTRIC,KR,KRW,10102015.0,1.0,919060883.0,0.0006650219467274983,6378217
33062,2023-12-18,2034,IN13FO,INE205C01021,POLY MEDICURE,IN,INR,20102010.0,1.0,1051211506.0,0.0007606446265676452,BVRYS52
33063,2023-12-18,2034,IN30JR,INE901L01018,ALEMBIC PHARMACEUTICALS,IN,INR,20103015.0,1.0,661373287.0,0.0004785621485691111,B691276
33064,2023-12-18,2034,IN065G,INE324A01024,JINDAL SAW,IN,INR,55102010.0,1.0,727102217.0,0.000526122850796186,6152723
33065,2023-12-18,2034,521638,PLKETY000011,KETY,PL,PLN,55102035.0,1.0,1797941089.0,0.0013009696149891936,5216385
33066,2023-12-18,2034,KR04U9,KR7030000004,Cheil Worldwide,KR,KRW,40301020.0,1.0,1329905943.0,0.0009623047346889742,6093231
33067,2023-12-18,2034,ZA00KT,ZAE000071080,Tiger Brands Ltd,ZA,ZAR,45102020.0,1.0,1639302529.0,0.0011861805667893834,B0J4PP2
33068,2023-12-18,2034,IN19GV,INE227W01023,CLEAN SCIENCE AND TECHNOLOGY,IN,INR,55201020.0,1.0,1023462097.0,0.0007405654714919988,BL540N6
33069,2023-12-18,2034,IN20OV,INE852O01025,APTUS VALUE HOUSING,IN,INR,30201025.0,1.0,763241647.0,0.0005522729291389524,BL6L423
33070,2023-12-18,2034,BR1148,BRSLCEACNOR2,SLC AGRICOLA ON,BR,BRL,45102010.0,1.0,880556214.0,0.0006371604084876231,B1Y4WK8
33071,2023-12-18,2034,TW01F5,TW0001503001,Shihlin Electric,TW,TWD,50202010.0,1.0,1002017290.0,0.0007250482543390025,6804198
33072,2023-12-18,2034,IN12JR,INE348B01021,CENTURY PLYBOARDS INDIA,IN,INR,55101010.0,1.0,1134035129.0,0.0008205748531949538,B03KTQ5
33073,2023-12-18,2034,IN40FO,INE987B01026,NATCO PHARMA,IN,INR,20103015.0,1.0,957827672.0,0.0006930731520023878,BZ3D550
33074,2023-12-18,2034,SA24JR,SA139051UIH0,NATIONAL MEDICAL CARE,SA,SAR,20101010.0,0.7334646,709134813.0,0.0005131218426946155,B915XX0
33075,2023-12-18,2034,TW022T,TW0001907004,YFY,TW,TWD,55101015.0,1.0,1498267528.0,0.0010841292526092164,6988616
33076,2023-12-18,2034,593493,TRANUHCM91F0,NUH CIMENTO,TR,TRY,50101030.0,1.0,628671509.0,0.00045489951590866907,B03MWL7
33077,2023-12-18,2034,IN06T4,INE269B01029,Lakshmi Mach,IN,INR,50204050.0,1.0,1200115080.0,0.0008683895502041809,B1KMXJ2
33078,2023-12-18,2034,SA24AI,SA12U0RHUHH8,UNITED ELECTRONICS,SA,SAR,40401030.0,0.386,532716594.0,0.00038546763652862626,B4P2SD7
33079,2023-12-18,2034,IN706I,INE976G01028,RBL BANK,IN,INR,30101010.0,0.8216744,1541783535.0,0.001115616937728057,BD0FRL5
33080,2023-12-18,2034,IN035D,INE055A01016,Century Textiles,IN,INR,55101015.0,1.0,804273595.0,0.0005819631775672293,6099905
33081,2023-12-18,2034,IN80AN,INE274F01020,WESTLIFE FOODWORLD,IN,INR,40501040.0,1.0,661026738.0,0.00047831138967502763,BBJKFV3
33082,2023-12-18,2034,KR00U5,KR7023530009,Lotte Shopping Co Ltd,KR,KRW,40401010.0,1.0,700756019.0,0.00050705904315633,B0WGPZ5
33083,2023-12-18,2034,KR087Q,KR7357780006,Soulbrain,KR,KRW,55201020.0,1.0,934685767.0,0.0006763279341405991,BKPN4N4
33084,2023-12-18,2034,IN12NV,INE522D01027,Manappuram Finance,IN,INR,30201020.0,1.0,1139759120.0,0.0008247166676365012,6570400
33085,2023-12-18,2034,IN317G,INE191B01025,WELSPUN,IN,INR,55102010.0,1.0,931711591.0,0.0006741758543926568,B07PYG1
33086,2023-12-18,2034,KR61WE,KR7079550000,LIGNEX1,KR,KRW,50201020.0,1.0,1256193615.0,0.0009089673369483983,BZ0RDZ1
33087,2023-12-18,2034,IN122A,INE439A01020,ASAHI INDIA GLASS,IN,INR,40101025.0,1.0,810340948.0,0.0005863534448260991,6548333
33088,2023-12-18,2034,ZA00R0,ZAE000028296,Truworths International Ltd,ZA,ZAR,40401020.0,1.0,1225584035.0,0.0008868185948393175,6113485
33089,2023-12-18,2034,IN13AJ,INE596I01012,COMPUTER AGE MANAGEMENT SVCS,IN,INR,40201070.0,1.0,1180131713.0,0.0008539298143256058,BLF7FN0
33090,2023-12-18,2034,IN50Z9,INE152M01016,TRIVENI TURBINE,IN,INR,50204050.0,1.0,535257905.0,0.0003873065001117911,B567V73
33091,2023-12-18,2034,IN02V2,INE172A01027,Castrol India,IN,INR,60101020.0,1.0,662820782.0,0.00047960953940097433,BKS8B79
33092,2023-12-18,2034,IN60OZ,INE095N01031,NBCC (INDIA),IN,INR,50101015.0,1.0,569494463.0,0.00041207968203211105,BDT5493
33093,2023-12-18,2034,457746,HU0000073507,MAGYAR TELEKOM,HU,HUF,15102015.0,1.0,669996265.0,0.00048480163685788466,4577469
33094,2023-12-18,2034,MX00WF,US40049J2069,GRUPO TELEVISA SPN.ADR,MX,USD,40301035.0,0.2981727,490366496.0,0.00035482358983160206,2399450
33095,2023-12-18,2034,IN70R3,INE010J01012,TEJAS NETWORKS,IN,INR,15101010.0,1.0,755572292.0,0.0005467234715495967,BF1XGY8
33096,2023-12-18,2034,TH21IV,TH0176B10Z00,CENTRAL PLAZA HOTEL,TH,THB,40501040.0,0.3445263,549202542.0,0.0003973966800070313,B1802Q8
33097,2023-12-18,2034,TW023U,TW0002006004,Tung Ho Steel,TW,TWD,55102010.0,1.0,1142985818.0,0.0008270514694163978,6907310
33098,2023-12-18,2034,KW205N,KW0EQ0100044,AL-AHLI BANK OF KUWAIT,KW,KWD,30101010.0,1.0,699851434.0,0.0005064044957930293,6013110
33099,2023-12-18,2034,TW010Q,TW0001210003,Great Wall Ent,TW,TWD,45102010.0,1.0,1525988355.0,0.0011041877260764591,6384344
33100,2023-12-18,2034,ET024,TREISMD00011,IS YATIRIM MNK.DEGERLER,TR,TRY,30202015.0,1.0,528777199.0,0.00038261713534825065,B1VYN42
33101,2023-12-18,2034,588663,TRAYAZIC91Q6,ANADOLU GRUBU HOLDING,TR,TRY,50203000.0,1.0,709172265.0,0.0005131489425336029,B03MZM9
33102,2023-12-18,2034,KR11JW,KR7041510009,S.M. Entertain,KR,KRW,40301010.0,1.0,963162588.0,0.0006969334362224786,6243081
33103,2023-12-18,2034,CO0066,COD38PA00046,Cementos Argos SA,CO,COP,50101030.0,1.0,738607516.0,0.0005344479536051387,B89Z692
33104,2023-12-18,2034,597895,PLSOFTB00016,ASSECO POLAND,PL,PLN,10101015.0,1.0,948670432.0,0.0006864470778389735,5978953
33105,2023-12-18,2034,IN11LS,INE738I01010,Eclerx Services,IN,INR,50205020.0,1.0,674602429.0,0.00048813460446306357,B29NPW0
33106,2023-12-18,2034,KR034I,KR7175330000,JB FINANCIAL GROUP,KR,KRW,30101010.0,1.0,1139571709.0,0.0008245810591796911,BB96Z33
33107,2023-12-18,2034,MY309W,MYL7293OO003,YINSON HOLDINGS,MY,MYR,60101030.0,1.0,1070604661.0,0.0007746772917912918,6986717
33108,2023-12-18,2034,SA218D,SA0007879501,SOUTHERN PROVINCE CEMENT,SA,SAR,50101030.0,0.7831229,789929416.0,0.0005715838936490085,B131QN1
33109,2023-12-18,2034,IN0308,INE085A01013,Chambal Fert,IN,INR,55201015.0,1.0,799146867.0,0.0005782535358035917,6099938
33110,2023-12-18,2034,B03MVN,TRAKONYA91F6,KONYA CIMENTO,TR,TRY,50101030.0,1.0,268259098.0,0.00019410921613483874,B03MVN2
33111,2023-12-18,2034,IN071D,INE271B01025,Mah Seamless,IN,INR,55102010.0,1.0,634016095.0,0.00045876679723019667,B12G541
33112,2023-12-18,2034,IN60R2,INE208C01025,AEGIS LOGISTICS,IN,INR,60101035.0,1.0,650701305.0,0.00047084002441351167,BYZ5JH7
33113,2023-12-18,2034,CN2D0E,KYG4212K1040,GUSHENGTANG HOLDINGS,CN,HKD,20101025.0,1.0,926788687.0,0.0006706136973449691,BP6TX62
33114,2023-12-18,2034,IN313C,INE0NNS01018,NMDC STEEL,IN,INR,55102000.0,1.0,458177029.0,0.0003315316595531805,BQPDVR9
33115,2023-12-18,2034,PH703G,PHY9584X1055,WILCON DEPOT,PH,PHP,40401025.0,1.0,500537555.0,0.0003621832518317747,BYXYHM7
33116,2023-12-18,2034,IN20IP,INE118D01016,NUVOCO VISTAS,IN,INR,50101030.0,1.0,527360979.0,0.00038159237474880034,BKPR4Y7
33117,2023-12-18,2034,IN0BM2,INE686Y01026,FINE ORGANIC INDUSTRIES,IN,INR,55201020.0,1.0,615680008.0,0.000445499014325215,BG5KMJ9
33118,2023-12-18,2034,IN617J,INE951I01027,V-GUARD INDUSTRIES,IN,INR,50202010.0,1.0,757881137.0,0.0005483941253930941,BD0F6Q3
33119,2023-12-18,2034,TW055Z,TW0002845005,Far Eastern Bk,TW,TWD,30101010.0,1.0,1644615974.0,0.0011900253148393659,6328450
33120,2023-12-18,2034,CL0276,CLP8716G1059,ORO BLANCO,CL,CLP,30202010.0,1.0,292802997.0,0.00021186890082513265,2458232
33121,2023-12-18,2034,TW02PG,TW0003706008,MITAC HOLDING,TW,TWD,10102030.0,1.0,1157915331.0,0.0008378542943245203,BDRZRW9
33122,2023-12-18,2034,IN02Z6,INE486A01021,CESC,IN,INR,65101015.0,1.0,1069013752.0,0.0007735261282287727,BNVXB61
33123,2023-12-18,2034,ID30KI,ID1000144108,MAP AKTIF ADIPERKASA,ID,IDR,40401020.0,1.0,457435219.0,0.000330994894318769,BG20RW0
33124,2023-12-18,2034,IN801E,INE022Q01020,INDIAN ENERGY EXCHANGE,IN,INR,30202015.0,0.5271084,805096272.0,0.0005825584572382366,BGLRNT1
33125,2023-12-18,2034,TR008S,TRAGUSGR91O3,TURKIYE SIGORTA,TR,TRY,30302025.0,1.0,271815250.0,0.00019668240706227687,B03MTD8
33126,2023-12-18,2034,IN81O2,INE399G01023,RAMKRISHNA FORGINGS,IN,INR,55102015.0,1.0,1014133216.0,0.0007338151998634659,BP95CX7
33127,2023-12-18,2034,IN50T3,INE183A01024,FINOLEX INDUSTRIES,IN,INR,50101020.0,1.0,789573786.0,0.0005713265638471539,BN4MYC2
33128,2023-12-18,2034,KR12JX,KR7005290002,DONGJIN SEMICHEM,KR,KRW,55201020.0,1.0,956255229.0,0.000691935350226335,6219297
33129,2023-12-18,2034,IN13GP,INE419U01012,HAPPIEST MINDS TECH. PVT,IN,INR,10101010.0,1.0,818359492.0,0.0005921555715833535,BMC52Y4
33130,2023-12-18,2034,SA24V3,SA13R051UVH9,SAUDI GROUND SERVICES,SA,SAR,50206060.0,0.8555789,699549891.0,0.0005061863027259634,BYYTJ69
33131,2023-12-18,2034,IN70YA,INE406M01024,ERIS LIFESCIENCES,IN,INR,20103010.0,1.0,547274703.0,0.00039600171774884847,BYXKYT1
33132,2023-12-18,2034,IN10QW,INE373A01013,BASF India,IN,INR,55201000.0,1.0,421710345.0,0.00030514478395771844,6152615
33133,2023-12-18,2034,401344,TRAALARK91Q0,ALARKO HOLDING,TR,TRY,50101010.0,1.0,499661925.0,0.00036154965597541295,B03MNK3
33134,2023-12-18,2034,KR82EZ,KR7298040007,HYOSUNG HEAVY INDUSTRIES,KR,KRW,10102015.0,1.0,649781756.0,0.00047017464927090393,BD83175
33135,2023-12-18,2034,TH20NZ,TH0808010Y07,BANGKOK CHAIN HOSPITAL,TH,THB,20101010.0,0.653789,589735920.0,0.00042672616888377805,B7Z0713
33136,2023-12-18,2034,MY237W,MYL2089OO000,UNITED PLANTATIONS,MY,MYR,45102010.0,1.0,682847685.0,0.0004941007774313745,6917148
33137,2023-12-18,2034,ZA104E,ZAE000269890,MOMENTUM METROPOLITAN HOLDINGS,ZA,ZAR,30301010.0,1.0,1065680847.0,0.0007711144762780087,BK9S758
33138,2023-12-18,2034,CN8FH3,KYG371091086,FU SHOU YUAN INTL.GP.,CN,HKD,40201020.0,1.0,905228429.0,0.0006550129411683981,BH4TZ73
33139,2023-12-18,2034,AE21TK,AED000701014,DANA GAS,AE,AED,60101000.0,1.0,1176354858.0,0.0008511969252308063,B0VR4L8
33140,2023-12-18,2034,KR10Q2,KR7039030002,EO Technics,KR,KRW,10102020.0,1.0,1008674309.0,0.0007298651971734436,6285919
33141,2023-12-18,2034,IN08S5,INE891D01026,REDINGTON,IN,INR,10102030.0,1.0,1252733768.0,0.0009064638312178435,B1R3S15
33142,2023-12-18,2034,KR076O,KR7111770004,Youngone,KR,KRW,40204020.0,1.0,781430222.0,0.0005654339740473332,B622C10
33143,2023-12-18,2034,IN04DM,INE017A01032,Great Eastern,IN,INR,50206030.0,1.0,1105117462.0,0.0007996503599879488,B1GKL41
33144,2023-12-18,2034,442170,GRS145003000,GEK TERNA HOLDING,GR,EUR,50101010.0,1.0,830167032.0,0.0006006993725241915,4421704
33145,2023-12-18,2034,SA219E,SA0007879519,YANBU CEMENT,SA,SAR,50101030.0,0.4787778,637670929.0,0.0004614113933245403,B134K61
33146,2023-12-18,2034,TW11F6,TW0002404001,UIS,TW,TWD,50101015.0,1.0,1566148634.0,0.0011332472447826856,6105136
33147,2023-12-18,2034,KR15WD,KR7007660004,IsuPetasys,KR,KRW,10102015.0,1.0,1112491393.0,0.0008049860521486762,6284648
33148,2023-12-18,2034,KR01BN,KR7000880005,Hanwha,KR,KRW,30301010.0,1.0,1027797455.0,0.000743702486971876,6496755
33149,2023-12-18,2034,IN06GR,INE036D01028,Karur Vysya Bank,IN,INR,30101010.0,0.74,1214637503.0,0.000878897809442824,BZ7PLF4
33150,2023-12-18,2034,EG005Z,EGS691S1C011,Talaat Moustafa Group,EG,EGP,35101010.0,1.0,765566641.0,0.000553955268214208,B2989Q7
33151,2023-12-18,2034,TH80EW,TH7923010006,THONBURI HEALTHCARE GROUP,TH,THB,20101010.0,0.7577193,545876852.0,0.00039499024874777364,BF1G272
33152,2023-12-18,2034,IN81V9,INE684F01012,FIRSTSOURCE SOLUTIONS,IN,INR,50205020.0,1.0,719296936.0,0.0005204750387073592,B1KKXG3
33153,2023-12-18,2034,CN4CN2,KYG3413F1046,FENBI,CN,HKD,40201010.0,1.0,580153946.0,0.00041979276205421953,BMDKML5
33154,2023-12-18,2034,IN316F,INE615H01020,TITAGARH RAIL SYSTEMS,IN,INR,50206015.0,1.0,919808244.0,0.0006655627286020416,BWZ1HS8
33155,2023-12-18,2034,IN139I,INE483C01032,TANLA PLATFORMS,IN,INR,10101020.0,1.0,1106844835.0,0.0008009002673405877,B1LGZV9
33156,2023-12-18,2034,KR22YD,KR7006110001,SAM-A ALUMINIUM,KR,KRW,55102035.0,1.0,552233689.0,0.00039958998331918763,6770879
33157,2023-12-18,2034,BR1159,BRSTBPACNOR3,SANTOS BRASIL PARTICIPACOES ON,BR,BRL,50206060.0,1.0,945182341.0,0.0006839231350729505,2835545
33158,2023-12-18,2034,TW03ZR,TW0002458007,Elan Microeltr,TW,TWD,10102010.0,1.0,1524182328.0,0.0011028809055887217,6241513
33159,2023-12-18,2034,KR62ZI,KR7145020004,HUGEL,KR,KRW,20103010.0,1.0,800643722.0,0.0005793366429670906,BZ1G175
33160,2023-12-18,2034,HK20QT,KYG4102M1033,GREENTOWN MANAGEMENT HOLDINGS,CN,HKD,35101015.0,1.0,399858939.0,0.00028933335641722875,BKWGV13
33161,2023-12-18,2034,IN711E,INE520A01027,ZENSAR TECHNOLOGIES,IN,INR,10101015.0,1.0,897620220.0,0.000649507728125521,BFYZ6V8
33162,2023-12-18,2034,TW07HD,TW0005522007,Farglory,TW,TWD,35101010.0,1.0,494512681.0,0.0003578237218916153,6203687
33163,2023-12-18,2034,ET011,TRETAVH00018,TAV HAVALIMANLARI,TR,TRY,50206060.0,1.0,677464680.0,0.000490205696560716,B1RMFT9
33164,2023-12-18,2034,BR16EN,BRRRRPACNOR5,3R PETROLEUM OLEO E GAS ON,BR,BRL,60101010.0,1.0,1296825101.0,0.0009383678156522135,BLF7QT3
33165,2023-12-18,2034,BR16CL,BRINTBACNOR9,INTELBRAS TELECOMUNICACOES ON,BR,BRL,50202020.0,1.0,411809160.0,0.0002979803996983036,BMZ2WR5
33166,2023-12-18,2034,IN01NT,INE885A01032,AMARA RAJA ENERGY & MOBILITY,IN,INR,50202010.0,1.0,880458114.0,0.0006370894244492631,B8BGVX2
33167,2023-12-18,2034,BR16FO,BRTAEEACNOR9,TSMS.ALIANCA ENELA. ON,BR,BRL,65101015.0,1.0,541841254.0,0.00039207013617654845,B1GB2X0
33168,2023-12-18,2034,ID00XS,ID1000060403,PABRIK KERTAS TJIWIKIMIA,ID,IDR,55101015.0,1.0,545780584.0,0.0003949205903236673,6666677
33169,2023-12-18,2034,ID20IF,ID1000110802,BUMI SERPONG DAMAI,ID,IDR,35101010.0,1.0,489962810.0,0.00035453148725760243,B2RJPM0
33170,2023-12-18,2034,TW106W,TW0003406005,Genius Elec,TW,TWD,10102015.0,1.0,1417975994.0,0.0010260312166313137,B059SR4
33171,2023-12-18,2034,BR1137,BRSIMHACNOR0,SIMPAR ON,BR,BRL,50206060.0,1.0,586211219.0,0.0004241757355403405,BMC4304
33172,2023-12-18,2034,BR02LP,BRCSMGACNOR5,CPAD.SANMT.DE MINASGR.ON,BR,BRL,65102030.0,1.0,796258684.0,0.0005761636796072366,B0YBZJ2
33173,2023-12-18,2034,IN70S4,INE019C01026,HIMADRI CHEMS.& INDS.,IN,INR,55201000.0,1.0,911284821.0,0.000659395277172992,B032MC8
33174,2023-12-18,2034,MY233S,MYL3255OO006,HEINEKEN MALAYSIA BHD,MY,MYR,45101010.0,1.0,718381150.0,0.0005198123864285267,6397803
33175,2023-12-18,2034,IN01Z5,INE203A01020,ASTRAZENECA PHARMA INDIA,IN,INR,20103015.0,1.0,349829773.0,0.0002531328239151038,B170D88
33176,2023-12-18,2034,TH21W9,TH0083B10Z02,THANACHART CAPITAL,TH,THB,30201020.0,0.3961136,466872349.0,0.00033782349368602165,BF5DGM2
33177,2023-12-18,2034,CN8AIZ,KYG8972T1067,TG SMART ENERGY,CN,HKD,65102020.0,1.0,452490411.0,0.0003274168877871237,6345460
33178,2023-12-18,2034,KY11BV,KYG6485S1021,NEW HORIZON HEALTH,CN,HKD,20102015.0,1.0,804597811.0,0.0005821977765578602,BKPS6M2
33179,2023-12-18,2034,BR16HQ,BRVIVAACNOR0,VIVARA PARTICIPACOES ON,BR,BRL,40204030.0,1.0,968132557.0,0.0007005296489660421,BKTPCJ8
33180,2023-12-18,2034,HK51MT,KYG548721177,LIFETECH SCIENTIFIC,CN,HKD,20102010.0,1.0,1135265822.0,0.0008214653685784531,BV9FKS0
33181,2023-12-18,2034,IN08GT,INE074A01025,PRAJ INDUSTRIES,IN,INR,50101015.0,1.0,846750367.0,0.0006126988841223086,B0FHS89
33182,2023-12-18,2034,KR04N2,KR7026960005,Dong suh,KR,KRW,45102020.0,1.0,708297873.0,0.0005125162424798862,6605993
33183,2023-12-18,2034,HK01SU,HK1883037637,CITIC TELECOM INT L HOLDINGS,CN,HKD,15102015.0,1.0,634594728.0,0.0004591854894531152,B1VKZ88
33184,2023-12-18,2034,PH1018,PHY716171079,PUREGOLD PRICE CLUB,PH,PHP,45201010.0,1.0,505213620.0,0.00036556679900133076,B725S29
33185,2023-12-18,2034,MY70B2,MYQ0097OO004,VITROX,MY,MYR,10102010.0,1.0,660011200.0,0.0004775765579895235,B0KLDR0
33186,2023-12-18,2034,ID80JM,ID1000143100,MEDIKALOKA HERMINA,ID,IDR,20101010.0,1.0,904974897.0,0.0006548294883119916,BFZ8G27
33187,2023-12-18,2034,TW019Z,TW0001319002,Tong Yang Ind,TW,TWD,40101025.0,1.0,1221801587.0,0.0008840816587136664,6898845
33188,2023-12-18,2034,IN11GN,INE825A01020,Vardhaman Tex,IN,INR,55101020.0,1.0,567579864.0,0.00041069430008654683,BMFCZG5
33189,2023-12-18,2034,TW1998,TW0001808004,RUN LONG CONSTRUCTION,TW,TWD,50101010.0,1.0,669544713.0,0.00048447489899356767,6492816
