,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Weight,SEDOL,Capfactor,Mcap_Units_Index_Currency
23593,2022-12-19,1753,CN24GL,CNE000000J85,INNER MONGOLIA EERDUOSI 'B',CN,USD,40204020.0,0.0005317257135591516,6460200,1.0,576879744.0
23594,2022-12-19,1753,608071,CNE1000002Z3,DATANG INTL.PWR.GNRTN. 'H',CN,HKD,65101015.0,0.00039646256346292827,6080716,1.0,430130077.0
23595,2022-12-19,1753,CN24EJ,CNE000000HH6,SHAI.LJZ.FN&T.ZONE DEV. 'B',CN,USD,35101010.0,0.000869493551206213,6798666,1.0,943330752.0
23596,2022-12-19,1753,CN1IDV,CNE100000X44,CHONGQING RUR.COML.BK. 'H',CN,HKD,30101010.0,0.0007775018160843174,B4Q1Y57,1.0,843527099.0
23597,2022-12-19,1753,CN12Y0,CNE100000TW9,CHINA SUNTIEN GRN.EN.'H',CN,HKD,65102020.0,0.0006093483798410198,B3ZXLP6,1.0,661094110.0
23598,2022-12-19,1753,HK00LM,CNE1000004F1,SINOTRANS 'H',CN,HKD,50206060.0,0.0005851876156157156,6579010,1.0,634881619.0
23599,2022-12-19,1753,CN24OT,CNE0000004K3,LAO FENG XIANG 'B',CN,USD,40204030.0,0.0005525603655062795,6196077,1.0,599483670.0
23600,2022-12-19,1753,HK009A,CNE1000004C8,SINOPEC SHAI.PETROCHEM. 'H',CN,HKD,60101020.0,0.0005098845189897376,6797458,1.0,553183800.0
23602,2022-12-19,1753,CN24IN,CNE000000SJ9,SHAI.ZHENHUA HEAVY IND. 'B',CN,USD,50204020.0,0.0002391557503714074,6018256,1.0,259464804.0
23629,2022-12-19,1753,IN105B,INE093I01010,Oberoi Realty,IN,INR,35101010.0,0.0011571980035065064,B4MXNL6,1.0,1255467003.0
23630,2022-12-19,1753,IN13IR,US92932M1018,WNS HDG. ADR,IN,USD,50205020.0,0.0031537940777866527,B194GX4,1.0,3421613576.0
23631,2022-12-19,1753,IN217F,INE825V01034,VEDANT FASHIONS,IN,INR,40204020.0,0.0006144552376048999,BP0BFK2,1.0,666634641.0
23660,2022-12-19,1753,IN505F,INE131B01039,RELAXO FOOTWEARS,IN,INR,40204025.0,0.0004890406940141642,BGSCL06,1.0,530569922.0
23661,2022-12-19,1753,IN60HS,INE299U01018,CRMPTN.GREAVES CSM.ELEC,IN,INR,40202020.0,0.0024760893140086666,BD87BS8,1.0,2686358273.0
23662,2022-12-19,1753,IN04KT,INE159A01016,GlaxoSmith P,IN,INR,20103015.0,0.0006282429206025647,6117982,1.0,681593171.0
23663,2022-12-19,1753,IN70CO,INE947Q01028,LAURUS LABS,IN,INR,20103015.0,0.0017859253249005833,BMZ1CH2,1.0,1937585710.0
23664,2022-12-19,1753,IN05S2,INE571A01038,IPCA Labs,IN,INR,20103015.0,0.0016089591615053305,BMX7Q69,1.0,1745591619.0
23665,2022-12-19,1753,IN03CK,INE007A01025,CRISIL Ltd,IN,INR,30201030.0,0.000765176466090187,B45Z353,1.0,830155083.0
23666,2022-12-19,1753,IN03W4,INE548C01032,Emami,IN,INR,45201020.0,0.0011348845224053129,6741035,1.0,1231258666.0
23667,2022-12-19,1753,IN60FQ,INE600L01024,DR LAL PATHLABS,IN,INR,20102020.0,0.0010443930779320894,BYY2W03,1.0,1133082708.0
23668,2022-12-19,1753,IN20LS,INE417T01026,PB FINTECH,IN,INR,30302015.0,0.0016267002547738455,BP4DVR3,1.0,1764839282.0
23669,2022-12-19,1753,IN0AJY,INE517B01013,TATA TLSVS.MAHARASTRA,IN,INR,15102015.0,0.0005309641475747518,6326067,1.0,576053506.0
23670,2022-12-19,1753,IN0B6M,INE716A01013,Whirlpool India,IN,INR,40202020.0,0.0005310564437996675,6291790,1.0,576153640.0
23671,2022-12-19,1753,KR03WA,KR7012450003,HANWHA AEROSPACE,KR,KRW,50201010.0,0.0016960746181233866,6772671,1.0,1840104901.0
23672,2022-12-19,1753,KR70VD,KR7241560002,DOOSAN BOBCAT,KR,KRW,50204020.0,0.0012541239449174822,BYX9GP8,1.0,1360623874.0
23673,2022-12-19,1753,KR71H0,KR7282330000,BGF RETAIL,KR,KRW,45201010.0,0.001332768989093812,BD95QN1,1.0,1445947438.0
23674,2022-12-19,1753,KR401G,KR7064350002,HYUNDAI ROTEM,KR,KRW,50206025.0,0.0014120958468142038,BFPM3C8,1.0,1532010715.0
23675,2022-12-19,1753,KR03M0,KR7010620003,Hyundai Mipo Dk,KR,KRW,50206060.0,0.0014084492564633486,6451066,1.0,1528054457.0
23676,2022-12-19,1753,KR02O1,KR7004990008,LOTTE CORP,KR,KRW,45102020.0,0.0016920346208054934,6535432,1.0,1835721828.0
23677,2022-12-19,1753,KR1AG2,KR7293490009,KAKAO GAMES,KR,KRW,40203040.0,0.0014891603298908733,BMGYMB4,1.0,1615619497.0
23678,2022-12-19,1753,KR1KIE,KR7137310009,SD BIOSENSOR,KR,KRW,20102010.0,0.0010755833941509178,BKSCSZ8,1.0,1166921699.0
23679,2022-12-19,1753,KR60L2,KR7112610001,CS WIND,KR,KRW,60102020.0,0.0015774491488384336,BSPBZK8,1.0,1711405783.0
23680,2022-12-19,1753,KR058O,KR7036460004,Korea Gas,KR,KRW,65102020.0,0.0007238416883118713,6182076,0.5611672,785310165.0
23681,2022-12-19,1753,KR10EQ,KR7128940004,HanmiPharm,KR,KRW,20103015.0,0.0013137046044383197,B613DJ9,1.0,1425264110.0
23682,2022-12-19,1753,KR068P,KR7071050009,Kr Inv Holdings,KR,KRW,30202015.0,0.0016952278227960135,6654586,1.0,1839186196.0
23659,2022-12-19,1753,IN06EP,INE531A01024,Kansai,IN,INR,50203010.0,0.0006472597690245342,BWGW724,1.0,702224926.0
23658,2022-12-19,1753,IN06Y9,INE180A01020,MAX FINANCIAL SVS.,IN,INR,30301010.0,0.0017612107409263368,B1TJG95,1.0,1910772369.0
23657,2022-12-19,1753,IN0A8N,INE152A01029,Thermax,IN,INR,50202010.0,0.0007172777808843935,B10SSP1,1.0,778188852.0
23656,2022-12-19,1753,IN40CL,INE769A01020,AARTI INDUSTRIES,IN,INR,55201000.0,0.0016839734054383516,B0VX289,1.0,1826976056.0
23632,2022-12-19,1753,IN08CP,INE347G01014,Petronet Lng,IN,INR,60101020.0,0.0017820211219545512,B00KT68,1.0,1933349963.0
23633,2022-12-19,1753,IN11OV,INE262H01013,PERSISTENT SYSTEMS,IN,INR,10101010.0,0.002364556716606217,B28SM03,1.0,2565354352.0
23634,2022-12-19,1753,IN70IU,INE405E01023,UNO MINDA,IN,INR,40101025.0,0.0013697456935024691,BYVC6Y8,1.0,1486064196.0
23635,2022-12-19,1753,IN215D,INE982J01020,ONE 97 COMMUNICATIONS,IN,INR,50205015.0,0.0010379193080445777,BNTYXL5,1.0,1126059187.0
23636,2022-12-19,1753,IN11HO,INE195A01028,SUPREME INDUSTRIES,IN,INR,50203015.0,0.0019394195252280025,6136073,1.0,2104114604.0
23637,2022-12-19,1753,IN05IS,INE203G01027,INDRAGAS,IN,INR,65102020.0,0.0014394561757124394,BD9PXD0,1.0,1561694477.0
23638,2022-12-19,1753,IN80CP,INE288B01029,DEEPAK NITRITE,IN,INR,55201015.0,0.0019868130532689353,BNGMX23,1.0,2155532780.0
23639,2022-12-19,1753,IN601C,INE647O01011,ADITYA FASH.& RETAIL,IN,INR,40204020.0,0.0011870549999471308,B86PGH3,1.0,1287859449.0
23640,2022-12-19,1753,IN13EN,INE068V01023,GLAND PHARMA,IN,INR,20103015.0,0.0013006553483870629,BN8ZT55,1.0,1411106714.0
23641,2022-12-19,1753,IN098M,INE020B01018,REC,IN,INR,30201020.0,0.0015743226955618342,B2Q7WL3,1.0,1708013832.0
23642,2022-12-19,1753,IN01U0,INE406A01037,Aurobindo Pharm,IN,INR,20103015.0,0.0017439886233558874,6702634,1.0,1892087753.0
23577,2022-12-19,1753,CN1SF7,US23344D1081,DADA NEXUS 1 ADS,CN,USD,10101020.0,0.0015713506619973085,BMH5F39,1.0,1704789414.0
23643,2022-12-19,1753,IN039H,INE169A01031,Coromandel Intl,IN,INR,55201015.0,0.0013294272277323412,B0VDZN5,1.0,1442321895.0
23645,2022-12-19,1753,IN0B2I,INE226A01021,Voltas Ltd,IN,INR,50101025.0,0.0018983238877113555,B1FCQX2,1.0,2059529134.0
23646,2022-12-19,1753,IN07ZB,INE881D01027,Oracle Fin,IN,INR,10101015.0,0.0007822080368535141,6528443,1.0,848632971.0
23647,2022-12-19,1753,IN19CR,INE073K01018,SONA BLW PRECISION FORGINGS,IN,INR,40101025.0,0.0013927739454231561,BNR5NG5,1.0,1511048002.0
23648,2022-12-19,1753,IN05FP,INE669E01016,Vodafone Idea,IN,INR,15102015.0,0.001290400675914068,B1MP4H4,1.0,1399981217.0
23649,2022-12-19,1753,IN0AIX,INE092A01019,Tata Chemicals,IN,INR,55201000.0,0.001574562862627531,6101167,1.0,1708274394.0
23650,2022-12-19,1753,IN0ADS,INE470A01017,3M India,IN,INR,50203000.0,0.0007248823117949663,6098496,1.0,786439158.0
23651,2022-12-19,1753,IN80KX,INE481Y01014,GENERAL INSURANCE COR OF INDIA,IN,INR,30302020.0,0.00020393914291718046,BZ0XK69,1.0,221257610.0
23652,2022-12-19,1753,IN02JQ,INE473A01011,LINDE INDIA,IN,INR,55201020.0,0.0008371042080875393,6180694,1.0,908190913.0
23653,2022-12-19,1753,IN0AET,INE813H01021,Torrent Pow,IN,INR,65101015.0,0.001015527006369179,B1JLL30,1.0,1101765336.0
23654,2022-12-19,1753,IN20BI,INE100A01010,ATUL,IN,INR,55201000.0,0.0018073089206601105,6139759,1.0,1960785196.0
23655,2022-12-19,1753,IN12X5,INE591G01017,COFORGE,IN,INR,10101010.0,0.00158607619221563,B02PD81,1.0,1720765433.0
23644,2022-12-19,1753,IN216E,INE0FS801015,MOTHERSON SUMI WIRING INDIA,IN,INR,40101025.0,0.001189193384778407,BPR9V01,1.0,1290179425.0
23576,2022-12-19,1753,680206,HK0604011236,SHENZHEN INVESTMENT,CN,HKD,35101010.0,0.00037251597267639247,6535261,1.0,404149947.0
23575,2022-12-19,1753,CN34HN,CNE100003F68,ZHEJ.JIECANG LINEAR 'A' (CCS),CN,CNY,10101010.0,7.695549068643431e-05,BK947S9,0.122474,83490534.0
23574,2022-12-19,1753,CN32LP,CNE0000011P7,Zhongnan Cons 'A' (CCS),CN,CNY,50101010.0,7.160421853822021e-05,BD5CGZ8,0.1307759,77684833.0
23496,2022-12-19,1753,CN247C,CNE000000SK7,INNER MONGOLIA YITAI COAL 'B',CN,USD,60101040.0,0.00132049804496554,6019011,1.0,1432634448.0
23497,2022-12-19,1753,CN92FP,KYG5140J1013,JINXIN FERTILITY GROUP,CN,HKD,20101010.0,0.001567768275471755,BJ9JY53,1.0,1700902812.0
23498,2022-12-19,1753,CN2IJ2,CNE000001R76,CHONGQING IRON & STEEL 'A' (CCS),CN,CNY,55102010.0,0.00010764702624872031,BP3R9V6,0.0858615,116788388.0
23499,2022-12-19,1753,CN30UW,CNE1000033H6,XIAMEN INTRETECH 'A' (CCS),CN,CNY,40203010.0,0.00010371456775737105,BDC41P2,0.148368,112521986.0
23500,2022-12-19,1753,CN2HBT,CNE0000009C9,HUBEI YIHUA CHM.IND.'A' (CCS),CN,CNY,55201000.0,0.00010742847737124303,BD5LRK7,0.0723589,116551280.0
23501,2022-12-19,1753,CN2XZX,CNE1000007X7,NANJING YUNHAI SMTL.'A' (CCS),CN,CNY,55102050.0,0.00011188924773480631,BD73L65,0.0882742,121390858.0
23502,2022-12-19,1753,CN2GK1,CNE0000014B1,Newland 'A' (CCS),CN,CNY,10101015.0,0.00010850961629227523,BD5CJ15,0.0856287,117724229.0
23503,2022-12-19,1753,CN2USN,CNE000001P86,Gold Mantis 'A' (CCS),CN,CNY,50101010.0,0.00010548086517023702,BD5CN91,0.1165049,114438277.0
23504,2022-12-19,1753,CN2FT9,CNE1000016H1,JIANGSU AKCOME SLR.SCTC. 'A' (CCS),CN,CNY,60102020.0,0.00010016138246917491,BD5LXM1,0.0653097,108667065.0
23505,2022-12-19,1753,CN30IK,CNE000000NP7,XINYU IRON & STEEL 'A' (CCS),CN,CNY,55102010.0,0.00010644296764044594,BF2DZ40,0.1087153,115482081.0
23506,2022-12-19,1753,CN32SW,CNE1000005H4,SHENZHEN TOPBAND 'A' (CCS),CN,CNY,10102015.0,0.00010581869106931975,BD73L43,0.0720115,114804791.0
23507,2022-12-19,1753,CN2IM5,CNE000001F39,Tang Sanyou 'A' (CCS),CN,CNY,55201000.0,0.00011048551722077528,BP3RB98,0.1082056,119867923.0
23508,2022-12-19,1753,CN35U1,CNE100003LB4,JIANGSU GUOMAO REDUCER 'A' (CCS),CN,CNY,50204000.0,0.0001033297098095082,BK4XS44,0.1806141,112104446.0
23509,2022-12-19,1753,CN2PND,CNE000001L07,LIANCHUANG ELEC TECH 'A' (CCS),CN,CNY,50202010.0,0.00010626966266110727,BD57ZT0,0.065703,115294059.0
23510,2022-12-19,1753,CN2EYD,CNE000000XB6,Sh Belling 'A' (CCS),CN,CNY,10102010.0,0.00010576566318552779,BP3RDB4,0.0800213,114747260.0
23511,2022-12-19,1753,CN2R0S,CNE100001104,ZHEJIANG SEMIR GRMT.A (CCS),CN,CNY,40204020.0,0.00011535173230775709,BD5CM83,0.1785714,125147376.0
23512,2022-12-19,1753,CN37QZ,CNE100002Z65,YANTAI EDDIE PRECN.MCH. 'A' (CCS),CN,CNY,50204020.0,9.91923910103605e-05,BK947P6,0.1436438,107615787.0
23513,2022-12-19,1753,CN356D,CNE100004C60,BANK OF CHONGQING 'A' (CCS),CN,CNY,30101010.0,0.00010220070006800322,BMZ58C1,0.1358081,110879561.0
23514,2022-12-19,1753,CN2ZFF,CNE100001V11,BEIJING GEOENVIRON E&T. 'A' (CCS),CN,CNY,65103035.0,0.00011922558093578607,BYV1VJ5,0.071908,129350191.0
23515,2022-12-19,1753,CN367F,CNE100003PQ3,BAFANG ELECTRIC (SUZHOU) 'A' (CCS),CN,CNY,50202010.0,8.987422003640548e-05,BL591D8,0.2,97506319.0
23516,2022-12-19,1753,CN2SF8,CNE000001568,Changyu-A 'A' (CCS),CN,CNY,45101015.0,8.632201823106216e-05,BD5CGS1,0.2,93652465.0
23517,2022-12-19,1753,CN2L8U,CNE100001SM0,CHINA WAFER LEVEL CSP 'A' (CCS),CN,CNY,50202010.0,0.00010560633711991543,BTFRHR4,0.0775695,114574404.0
23518,2022-12-19,1753,CN0OI5,CNE1000004J3,TRAVELSKY TECHNOLOGY 'H',CN,HKD,10101010.0,0.0017729333357562114,6321954,1.0,1923490444.0
23495,2022-12-19,1753,CN2HCU,CNE0000011X1,CHN ENERGY CHANGYUAN EL. 'A' (CCS),CN,CNY,65101015.0,0.00010071330622540099,BD5LSP9,0.1846154,109265858.0
23494,2022-12-19,1753,CN2VEA,CNE100001R82,GUANGDONG XINBAO ELECT. APP.A (CCS),CN,CNY,40202020.0,0.00011720559472015584,BHRV3N8,0.1664355,127158668.0
23493,2022-12-19,1753,CN2P7X,CNE1000036B2,YANGTZE OPT. FIBRE&CABLE. 'A' (CCS),CN,CNY,15101010.0,9.258685377683968e-05,BF0XD15,0.2,100449309.0
23492,2022-12-19,1753,CN2I5O,CNE000001C99,Bright Dairy and Food 'A' (CCS),CN,CNY,45102020.0,0.00011729218729756141,BP3R5J6,0.1240438,127252614.0
23468,2022-12-19,1753,CN2S0T,CNE100000XB5,KINGNET NETWORK 'A' (CCS),CN,CNY,40203045.0,0.0001107668569158563,BD5CC27,0.0912409,120173154.0
23469,2022-12-19,1753,CN2G7O,CNE100001NY6,HARBIN BOSHI ATMTN.'A' (CCS),CN,CNY,50204000.0,0.0001135091398530355,BD5CF39,0.100368,123148311.0
23470,2022-12-19,1753,CN3035,CNE100002RH0,XINFENGMING GROUP 'A' (CCS),CN,CNY,55201010.0,0.0001337626013639533,BFB4M98,0.1572327,145121692.0
23471,2022-12-19,1753,CN2S5Y,CNE000000VK1,Sz Airport 'A' (CCS),CN,CNY,50206060.0,0.00012650706399842837,BD5CDP7,0.1394376,137250016.0
23472,2022-12-19,1753,CN8BK2,KYG9891U1334,ZHONGYU ENERGY HOLDINGS LTD.,CN,HKD,65102020.0,0.0005786091052652413,BDDLRK9,1.0,627744463.0
23473,2022-12-19,1753,CN2VPL,CNE000000LD7,Shanxi Coking 'A' (CCS),CN,CNY,55201000.0,0.0001113264789371122,BKM3FW3,0.1393728,120780299.0
23474,2022-12-19,1753,KY11DX,KYG0405D1051,ANGELALIGN TECHNOLOGY,CN,HKD,20102015.0,0.000507767314526292,BKP5JH9,1.0,550886803.0
23475,2022-12-19,1753,CN35Y5,CNE100003N68,BEIDA JD.BIRD 'A' (CCS),CN,CNY,50202020.0,0.00011218794355183554,BK717G0,0.1156069,121714919.0
23476,2022-12-19,1753,CN2QZQ,CNE1000020C4,CHENGDU KANGHONG PHARM. 'A' (CCS),CN,CNY,20103015.0,0.00011795911679185032,BD5CM38,0.1608579,127976179.0
23477,2022-12-19,1753,CN2XWU,CNE0000009B1,BOHAI LEASING 'A' (CCS),CN,CNY,50203000.0,0.00010837186509370706,BD5CML6,0.1026518,117574780.0
23478,2022-12-19,1753,BM1075,BMG4404N1149,CHINA RUYI HOLDINGS,CN,HKD,10101020.0,0.0009968839616215448,BMDMJ87,1.0,1081539128.0
23519,2022-12-19,1753,CN36Y6,CNE100005568,JIANGSU BOQIAN NEW MATLS. 'A' (CCS),CN,CNY,55201000.0,9.543514823870034e-05,BP91NK9,0.1195934,103539480.0
23479,2022-12-19,1753,CN2P5V,CNE100000X36,C&S PAPER 'A' (CCS),CN,CNY,45201020.0,0.00013432255428525057,BFY8GH3,0.1174398,145729196.0
23481,2022-12-19,1753,CN35OV,CNE100004355,SHAI.HUAFON ACP.'A' (CCS),CN,CNY,55102035.0,0.00010767591317712483,BQ3RWY7,0.182704,116819728.0
23482,2022-12-19,1753,CN34V1,CNE100003S63,SICHUAN ANNING IRON & TI. 'A' (CCS),CN,CNY,55102000.0,6.161436011450646e-05,BL6CMF5,0.2,66846638.0
23483,2022-12-19,1753,CN329D,CNE1000009J2,Sanquan Foods 'A' (CCS),CN,CNY,45102020.0,0.00013356525589748486,BD5LY84,0.1704545,144907588.0
23484,2022-12-19,1753,CN3237,CNE000001PN5,JIANGSU GUOTAI INTL.GP. 'A' (CCS),CN,CNY,40204020.0,0.00010685513912849421,BD5LV38,0.0979432,115929254.0
23485,2022-12-19,1753,CN38MW,CNE000000F14,PACIFIC SHUANGLIN BIOPHARM.'A' (CCS),CN,CNY,20103015.0,0.00012734485128651306,BMQ8TB5,0.0917571,138158948.0
23486,2022-12-19,1753,CN2J5P,CNE000001G04,Fangda Steel 'A' (CCS),CN,CNY,55102010.0,0.00011167284187291743,BP3RHJ0,0.0979432,121156075.0
23487,2022-12-19,1753,CN2TXR,CNE0000002R2,Csg Holding 'A' (CCS),CN,CNY,50203020.0,0.00010777067686558038,BD5CD46,0.0897129,116922539.0
23488,2022-12-19,1753,CN2SLE,CNE100000MJ1,CHINA TRANSINFO TECH.'A' (CCS),CN,CNY,10101010.0,0.0001116360843165089,BD5CJ37,0.0940291,121116196.0
23489,2022-12-19,1753,CN30QS,CNE100000C98,LIER CHEMICAL 'A' (CCS),CN,CNY,55201000.0,0.00011537820062415991,BFY8GD9,0.1026518,125176092.0
23490,2022-12-19,1753,CN2XXV,CNE100000P51,SHENZHEN H & T INTEL. CNTL.'A' (CCS),CN,CNY,10102015.0,0.00010584710699515838,BD73M73,0.0716332,114835620.0
23491,2022-12-19,1753,CN2UE9,CNE000001PF1,ZHEJ.WANFENG AUTO WHEEL 'A' (CCS),CN,CNY,40101025.0,0.00010767991900325266,BD5CJN7,0.1034126,116824074.0
23480,2022-12-19,1753,CN33QV,CNE100002QJ8,CHOW TAI SENG JEWELLERY 'A' (CCS),CN,CNY,40204030.0,0.00012061162903646316,BFCCQP5,0.1611171,130853942.0
23683,2022-12-19,1753,KR02ZC,KR7005940002,NH INV&SEC,KR,KRW,30202015.0,0.0009697081366873355,6537085,1.0,1052055538.0
23520,2022-12-19,1753,HK50JP,BMG210A71016,Grand Pharmaceutical Group,CN,HKD,20103015.0,0.0006176652021250933,B00W4D6,1.0,670117195.0
23522,2022-12-19,1753,CN32Z3,CNE100002FF9,CENTRAL CHINA SECS.'A' (CCS),CN,CNY,30202015.0,9.89541282329242e-05,BYXS0X1,0.0845309,107357291.0
23551,2022-12-19,1753,CN3204,CNE0000013G2,CHENGZHI 'A' (CCS),CN,CNY,20103015.0,8.921745074032344e-05,BD5LT56,0.140614,96793777.0
23552,2022-12-19,1753,CN2TVP,CNE100000BQ9,Joyoung 'A' (CCS),CN,CNY,40202025.0,9.785418423488789e-05,BD5CCS3,0.1822047,106163940.0
23553,2022-12-19,1753,CN2RRJ,CNE100000F87,Accelink Tech. 'A' (CCS),CN,CNY,15101010.0,8.917347698217657e-05,BD5C8C9,0.1028807,96746069.0
23554,2022-12-19,1753,HK40IN,KYG6501M1050,NEXTEER AUTOMOTIVE GROUP,CN,HKD,40101025.0,0.0005140301379417342,BBPD5F0,1.0,557681464.0
23555,2022-12-19,1753,CN92R1,CNE100002RY5,A-LIVING SMART CITY SERV 'H',CN,HKD,35101015.0,0.000989699007354821,BFWK4M2,1.0,1073744029.0
23556,2022-12-19,1753,CN2F3J,CNE000001C57,Jinjing 'A' (CCS),CN,CNY,50203020.0,0.00010184509866112593,BP3RHQ7,0.0882742,110493762.0
23557,2022-12-19,1753,CN2HI0,CNE000001PZ9,XINJIANG TECON ANM BIO-TECH A (CCS),CN,CNY,45102010.0,9.181457271449784e-05,BD5LWR9,0.0811249,99611446.0
23558,2022-12-19,1753,CN2V40,CNE100000080,NANJI E-COMMERCE A (CCS),CN,CNY,40204020.0,9.459832231201725e-05,BD5LSJ3,0.0799361,102631591.0
23559,2022-12-19,1753,CN35BI,CNE1000026H0,JINHUI LIQUOR 'A' (CCS),CN,CNY,45101015.0,0.00010384966438179101,BNR4NM8,0.1405152,112668555.0
23560,2022-12-19,1753,CN0OCZ,CNE100000312,Dongfeng Group 'H',CN,HKD,40101020.0,0.0013908814718610809,B0PH5N3,1.0,1508994820.0
23561,2022-12-19,1753,CN2U61,CNE1000008B1,SHENZHEN JINJIA GP.'A' (CCS),CN,CNY,50203030.0,8.583723953142457e-05,BD5CH55,0.0875657,93126519.0
23562,2022-12-19,1753,CN3226,CNE000000D24,INNER MOI.XINGYE MNG.'A' (CCS),CN,CNY,65101015.0,8.871361809735535e-05,BD5LTX4,0.1118777,96247159.0
23563,2022-12-19,1753,CN34U0,CNE0000004Q0,GANSU SHANGFENG CMT.'A' (CCS),CN,CNY,40401010.0,9.224572440770583e-05,BL61WF2,0.1413428,100079211.0
23564,2022-12-19,1753,CN2H1J,CNE1000005Y9,RiseSun Real Est 'A' (CCS),CN,CNY,35101010.0,8.136471899034692e-05,BD5CMZ0,0.1501877,88274193.0
23565,2022-12-19,1753,CN2YZY,CNE1000018X4,XIAMEN KINGDOMWAY GP.'A' (CCS),CN,CNY,45102020.0,9.419336518225303e-05,BD5LX09,0.1353485,102192245.0
23566,2022-12-19,1753,CN1IFX,CNE1000012B3,SHANGHAI PHARMS.HLDG. CO.'H',CN,HKD,20103015.0,0.0011493278990434932,B4Q4CJ6,1.0,1246928571.0
23567,2022-12-19,1753,KY113N,KYG6142R1092,Ming Yuan Cloud Group Holdings,CN,HKD,10101010.0,0.0008325789702847141,BMC5QM0,1.0,903281393.0
23568,2022-12-19,1753,CN534B,BMG202981087,CGN NEW ENERGY HOLDINGS,CN,HKD,65101015.0,0.0003466751616548609,BQWJ9K9,1.0,376114740.0
23569,2022-12-19,1753,CN2SSL,CNE000001JF4,HONGDA XINGYE 'A' (CCS),CN,CNY,55201020.0,8.218528104173653e-05,BD5CK90,0.0722282,89164437.0
23570,2022-12-19,1753,CN2QWN,CNE000000FM0,DIGITAL CHINA INFO.SER. 'A' (CCS),CN,CNY,10101010.0,8.087967022465884e-05,BD5CLS6,0.1220753,87747954.0
23571,2022-12-19,1753,CN38Y8,CNE000000M64,JIANGSU SOPO CHM. 'A' (CCS),CN,CNY,55201000.0,6.806143494074024e-05,BP91N87,0.2,73841197.0
23572,2022-12-19,1753,CN2IK3,CNE1000013D7,CAMEL GROUP 'A' (CCS),CN,CNY,40101025.0,7.822871662063093e-05,BP3R9W7,0.0945626,84871882.0
23573,2022-12-19,1753,CN8B8Q,BMG0171W1055,ALIBABA PICTURES GROUP,CN,HKD,40301010.0,0.0007301900987004151,BPYM749,1.0,792197681.0
23550,2022-12-19,1753,CN2NWK,CNE000000TX8,BENGANG STEEL PLATES 'A' (CCS),CN,CNY,55102010.0,4.5553925669036325e-05,BD5M249,0.2,49422355.0
23549,2022-12-19,1753,CN2E7M,CNE000000438,SHANGHAI WAIGAOQIAO 'A' (CCS),CN,CNY,50205010.0,9.428015408753831e-05,BP3R4L1,0.1685867,102286404.0
23548,2022-12-19,1753,CN86U7,US46591M1099,JOYY ADR,CN,USD,10101020.0,0.0016020016609219333,BL3N3C5,1.0,1738043289.0
23547,2022-12-19,1753,CN2F1H,CNE000000B00,WUXI TAIJI IND. 'A' (CCS),CN,CNY,55201000.0,8.967891158690494e-05,BP3RGN7,0.0862317,97294425.0
23523,2022-12-19,1753,CN2MJ6,CNE000000537,Lao Feng Xiang 'A' (CCS),CN,CNY,40204030.0,0.00010429574621112844,BP3RCP1,0.1962709,113152518.0
23524,2022-12-19,1753,CN37MV,CNE100003K38,BANK OF QINGDAO 'A' (CCS),CN,CNY,30101010.0,9.707927532848473e-05,BHZM366,0.1133144,105323226.0
23525,2022-12-19,1753,CN2RLD,CNE1000006H2,Zhengbang Techno 'A' (CCS),CN,CNY,45102010.0,0.0001049246894867381,BD5LZ81,0.1190004,113834871.0
23526,2022-12-19,1753,CN2U50,CNE100000C07,Broad-Ocean 'A' (CCS),CN,CNY,50202010.0,9.864997394780271e-05,BD5CH44,0.0877963,107027308.0
23527,2022-12-19,1753,CN32X1,CNE0000004F3,SHAANXI TRUST 'A' (CCS),CN,CNY,30202000.0,9.649209735280695e-05,BD5CF84,0.1369863,104686185.0
23528,2022-12-19,1753,CN2VTP,CNE100003Y65,CHINA-SG SZH. INPK.DEVGP.'A' (CCS),CN,CNY,35101010.0,6.443089831139199e-05,BL6CRP0,0.2,69902356.0
23529,2022-12-19,1753,CN2GJ0,CNE0000009N6,CHINA NAT.ACCORD MDC.'A' (CCS),CN,CNY,45201015.0,0.00010355075933270218,BD5CHT9,0.1680672,112344267.0
23530,2022-12-19,1753,CN34CI,CNE100002JV8,SHN.MEGMEET ELECT.'A' (CCS),CN,CNY,50202025.0,9.926192149677386e-05,BHQPRT5,0.0814443,107691222.0
23531,2022-12-19,1753,CN2G8P,CNE100000ZS4,CETC POTEVIO SCI&TECH 'A' (CCS),CN,CNY,15101010.0,9.295994219091832e-05,BD5CFC8,0.09431,100854080.0
23532,2022-12-19,1753,CN36KS,CNE0000018Q0,INMYSHOW DIGITAL TECH. 'A' (CCS),CN,CNY,20103010.0,9.488861013412286e-05,BMQ8T71,0.1072386,102946530.0
23533,2022-12-19,1753,CN2OH6,CNE100001X19,MLS 'A' (CCS),CN,CNY,10102010.0,9.885081736874768e-05,BD5M294,0.1072003,107245207.0
23521,2022-12-19,1753,CN32UY,CNE1000009B9,TOPSEC TECHS. GP.'A' (CCS),CN,CNY,10101010.0,9.217815720008959e-05,BD73L76,0.0692441,100005906.0
23534,2022-12-19,1753,CN2QRI,CNE000000073,JINKE PROPERTY GROUP 'A' (CCS),CN,CNY,35101010.0,8.84876824986198e-05,BD5CKX4,0.0808081,96002037.0
